iter	Passed	Remaining
0	4	8025
1	10	9367
2	14	8389
3	18	8367
4	25	9258
5	33	9988
6	36	9353
7	39	8891
8	45	9033
9	51	9268
10	57	9296
11	64	9631
12	70	9702
13	79	10168
14	86	10332
15	93	10383
16	136	14272
17	188	18623
18	208	19551
19	218	19471
20	227	19308
21	234	18986
22	246	19063
23	258	19139
24	267	18991
25	275	18796
26	285	18764
27	295	18705
28	304	18565
29	309	18250
30	317	18109
31	323	17870
32	345	18519
33	453	23571
34	557	28126
35	569	27902
36	574	27396
37	582	26994
38	588	26563
39	596	26244
40	603	25910
41	611	25582
42	617	25245
43	625	24971
44	635	24774
45	644	24591
46	656	24494
47	667	24363
48	676	24168
49	685	23994
50	693	23791
51	702	23602
52	709	23383
53	717	23200
54	724	22982
55	729	22705
56	734	22461
57	741	22261
58	745	22010
59	751	21779
60	756	21564
61	760	21330
62	764	21091
63	769	20871
64	775	20691
65	781	20522
66	788	20384
67	795	20269
68	801	20096
69	806	19940
70	814	19827
71	818	19653
72	823	19491
73	829	19355
74	835	19209
75	840	19057
76	844	18898
77	848	18737
78	854	18625
79	865	18608
80	872	18516
81	880	18456
82	890	18412
83	898	18355
84	906	18285
85	913	18198
86	920	18127
87	927	18048
88	934	17965
89	941	17884
90	947	17785
91	954	17718
92	959	17613
93	966	17536
94	972	17453
95	980	17411
96	991	17408
97	1001	17385
98	1010	17368
99	1020	17341
100	1030	17336
101	1039	17307
102	1049	17296
103	1057	17248
104	1066	17219
105	1075	17180
106	1085	17172
107	1108	17362
108	1121	17392
109	1132	17403
110	1136	17299
111	1140	17182
112	1158	17298
113	1170	17305
114	1179	17281
115	1184	17201
116	1190	17131
117	1198	17084
118	1206	17044
119	1214	17002
120	1219	16923
121	1227	16881
122	1233	16813
123	1239	16759
124	1248	16726
125	1251	16622
126	1257	16568
127	1263	16503
128	1268	16430
129	1275	16382
130	1281	16323
131	1286	16254
132	1293	16212
133	1297	16137
134	1305	16096
135	1311	16040
136	1317	15987
137	1324	15948
138	1332	15927
139	1341	15904
140	1348	15866
141	1355	15831
142	1363	15804
143	1369	15745
144	1375	15701
145	1383	15669
146	1393	15670
147	1402	15652
148	1413	15658
149	1420	15624
150	1428	15594
151	1439	15609
152	1445	15557
153	1453	15536
154	1460	15497
155	1463	15425
156	1693	17725
157	1745	18135
158	1823	18820
159	1896	19436
160	1901	19357
161	1906	19278
162	1910	19191
163	1919	19149
164	1924	19065
165	1933	19035
166	1943	19004
167	1951	18953
168	1956	18881
169	1965	18847
170	1972	18793
171	1980	18743
172	1986	18680
173	1988	18583
174	1993	18510
175	1995	18417
176	1999	18333
177	2002	18249
178	2005	18159
179	2008	18074
180	2010	17987
181	2014	17905
182	2016	17815
183	2017	17720
184	2026	17694
185	2031	17626
186	2038	17583
187	2043	17523
188	2046	17445
189	2049	17366
190	2051	17282
191	2055	17215
192	2057	17130
193	2063	17081
194	2067	17020
195	2070	16941
196	2074	16882
197	2076	16800
198	2078	16725
199	2080	16644
200	2084	16586
201	2087	16515
202	2090	16447
203	2097	16408
204	2103	16365
205	2106	16299
206	2109	16236
207	2112	16168
208	2115	16103
209	2117	16028
210	2119	15962
211	2123	15902
212	2126	15841
213	2128	15778
214	2131	15715
215	2134	15655
216	2137	15590
217	2139	15525
218	2143	15474
219	2146	15413
220	2149	15359
221	2153	15304
222	2155	15244
223	2159	15192
224	2162	15135
225	2165	15078
226	2167	15018
227	2168	14950
228	2170	14892
229	2172	14826
230	2174	14771
231	2180	14740
232	2183	14686
233	2186	14633
234	2189	14581
235	2192	14529
236	2195	14479
237	2198	14427
238	2200	14374
239	2204	14326
240	2206	14275
241	2208	14217
242	2211	14172
243	2216	14132
244	2218	14083
245	2222	14040
246	2225	13993
247	2228	13944
248	2231	13897
249	2237	13872
250	2244	13851
251	2247	13809
