iter	Passed	Remaining
0	7	12994
1	17	15458
2	24	14414
3	30	13603
4	36	13276
5	43	12930
6	49	12759
7	55	12408
8	59	11866
9	66	11972
10	72	11852
11	81	12073
12	87	12001
13	93	11973
14	100	11950
15	107	12005
16	114	12047
17	124	12340
18	128	11999
19	134	11961
20	140	11868
21	146	11857
22	150	11634
23	162	12043
24	175	12428
25	184	12579
26	191	12549
27	199	12598
28	206	12585
29	214	12633
30	222	12668
31	228	12646
32	235	12622
33	241	12568
34	248	12554
35	256	12567
36	263	12572
37	270	12529
38	277	12537
39	284	12518
40	290	12469
41	298	12505
42	305	12486
43	310	12378
44	316	12330
45	324	12368
46	332	12403
47	341	12468
48	348	12465
49	357	12498
50	361	12401
51	368	12391
52	375	12393
53	382	12364
54	391	12429
55	398	12424
56	408	12477
57	414	12446
58	417	12322
59	427	12392
60	434	12398
61	445	12491
62	454	12530
63	461	12510
64	469	12527
65	476	12520
66	494	12793
67	524	13353
68	747	18751
69	937	23166
70	953	23219
71	969	23261
72	1009	23875
73	1104	25756
74	1118	25721
75	1264	28679
76	1274	28525
77	1287	28413
78	1298	28294
79	1312	28220
80	1328	28194
81	1353	28347
82	1365	28239
83	1378	28160
84	1389	28035
85	1399	27884
86	1409	27762
87	1421	27656
88	1428	27468
89	1436	27297
90	1442	27094
91	1451	26953
92	1458	26766
93	1466	26606
94	1470	26390
95	1477	26228
96	1486	26097
97	1492	25915
98	1502	25813
99	1508	25646
100	1516	25517
101	1522	25343
102	1529	25193
103	1536	25050
104	1542	24907
105	1553	24828
106	1563	24738
107	1569	24592
108	1575	24439
109	1584	24350
110	1591	24218
111	1599	24113
112	1605	23964
113	1610	23814
114	1622	23776
115	1624	23580
116	1637	23553
117	1664	23730
118	1680	23740
119	1704	23861
120	1724	23926
121	1747	24034
122	1763	24037
123	1773	23968
124	1783	23904
125	1796	23867
126	1809	23839
127	1821	23791
128	1837	23805
129	1847	23728
130	1853	23617
131	1864	23557
132	1869	23437
133	1878	23352
134	1885	23253
135	1894	23174
136	1900	23069
137	1909	22997
138	1915	22892
139	1924	22818
140	1931	22727
141	1940	22659
142	2130	24683
143	2279	26214
144	2367	27020
145	2376	26926
146	2384	26813
147	2397	26757
148	2417	26785
149	2428	26709
150	2442	26678
151	2454	26617
152	2462	26507
153	2470	26400
154	2473	26251
155	2480	26137
156	2491	26078
157	2499	25974
158	2508	25890
159	2510	25737
160	2517	25632
161	2526	25542
162	2528	25398
163	2541	25348
164	2549	25259
165	2555	25153
166	2563	25067
167	2569	24964
168	2577	24877
169	2588	24815
170	2596	24734
171	2601	24627
172	2610	24546
173	2612	24417
174	2619	24328
175	2622	24200
176	2633	24144
177	2635	24016
178	2644	23948
179	2653	23885
180	2658	23780
181	2665	23698
182	2673	23626
183	2686	23590
184	2696	23542
185	2707	23491
186	2718	23445
187	2727	23390
188	2736	23328
189	2746	23276
190	2750	23168
191	2757	23092
192	2765	23025
193	2774	22971
194	2781	22890
195	2783	22781
196	2791	22710
197	2797	22634
198	2805	22568
199	2811	22490
200	2817	22414
201	2822	22327
202	2829	22260
203	2836	22190
204	2842	22116
205	2848	22044
206	2856	21983
207	2863	21915
208	2865	21816
209	2871	21743
210	2877	21671
211	2881	21582
212	2889	21526
213	2897	21476
214	2904	21410
215	2911	21350
216	2918	21288
217	2925	21231
218	2932	21167
219	2938	21104
220	2943	21033
221	2947	20951
222	2953	20889
223	2960	20831
224	2968	20776
225	2974	20716
226	2981	20661
227	2986	20591
228	2992	20532
229	2999	20473
230	3002	20396
231	3009	20341
232	3013	20266
233	3020	20211
234	3032	20192
235	3039	20141
236	3045	20087
237	3052	20036
238	3058	19977
239	3065	19926
240	3068	19850
241	3073	19786
242	3075	19707
243	3081	19653
244	3094	19641
245	3102	19597
246	3106	19530
247	3112	19480
248	3120	19439
249	3128	19395
250	3134	19343
251	3142	19301
252	3150	19264
253	3159	19231
254	3168	19196
255	3176	19160
256	3186	19133
257	3196	19102
258	3204	19067
259	3213	19034
260	3221	18994
261	3229	18958
262	3233	18899
263	3239	18850
264	3251	18832
265	3258	18793
266	3268	18768
267	3275	18726
268	3285	18701
269	3295	18674
270	3304	18645
271	3315	18624
272	3322	18582
273	3332	18557
274	3339	18516
275	3541	19557
276	3678	20227
277	3780	20696
278	3787	20649
279	3797	20615
280	3811	20604
281	3826	20596
282	3836	20566
283	3849	20548
284	3860	20520
285	3872	20497
286	3882	20465
287	3890	20424
288	3896	20370
289	3901	20315
290	3907	20262
291	3910	20193
292	3917	20150
293	3923	20098
294	3929	20048
295	3935	19994
296	3942	19950
297	3948	19901
298	3954	19853
299	3960	19803
300	3966	19755
301	3973	19711
302	3980	19664
303	3988	19625
304	3994	19578
305	3999	19528
306	4006	19483
307	4012	19436
308	4019	19393
309	4026	19350
310	4032	19305
311	4040	19269
312	4042	19205
313	4054	19185
314	4076	19219
315	4091	19216
316	4111	19236
317	4125	19228
318	4143	19234
319	4157	19228
320	4171	19220
321	4179	19184
322	4187	19150
323	4195	19112
324	4204	19080
325	4210	19038
326	4217	18998
327	4224	18959
328	4231	18919
329	4238	18881
330	4245	18842
331	4253	18808
332	4259	18767
333	4268	18734
334	4275	18698
335	4284	18666
336	4291	18630
337	4300	18600
338	4306	18560
339	4314	18525
340	4322	18494
341	4329	18455
342	4338	18428
343	4344	18388
344	4354	18362
345	4360	18326
346	4370	18298
347	4376	18262
348	4385	18234
349	4392	18196
350	4400	18167
351	4407	18132
352	4417	18106
353	4423	18070
354	4431	18038
355	4438	18003
356	4445	17968
357	4451	17932
358	4459	17899
359	4466	17866
360	4473	17831
361	4481	17802
362	4488	17769
363	4495	17736
364	4502	17701
365	4510	17673
366	4518	17642
367	4525	17608
368	4533	17579
369	4539	17545
370	4546	17511
371	4564	17522
372	4577	17512
373	4588	17493
374	4600	17483
375	4615	17480
376	4629	17475
377	4642	17464
378	4655	17453
379	4664	17429
380	4671	17399
381	4678	17367
382	4686	17337
383	4692	17303
384	4700	17276
385	4707	17244
386	4714	17211
387	4719	17174
388	4725	17140
389	4732	17110
390	4739	17077
391	4745	17045
392	4751	17012
393	4758	16981
394	4904	17443
395	5049	17902
396	5179	18304
397	5194	18296
398	5207	18283
399	5223	18281
400	5235	18267
401	5246	18243
402	5252	18209
403	5260	18177
404	5266	18140
405	5273	18105
406	5279	18068
407	5285	18031
408	5291	17997
409	5298	17962
410	5304	17927
411	5310	17891
412	5316	17854
413	5322	17818
414	5331	17792
415	5340	17766
416	5349	17741
417	5360	17724
418	5369	17696
419	5374	17660
420	5381	17626
