id,price,currency,latitude,longitude,sq_meters,sq_meters_built,rooms,bathrooms,balcony,terrace,exterior,orientation,floor,rooftop,elevator,doorman,pool,ac,heating,year_built,quality,city,neighborhood,dist_city_center,furniture,garage,property_type,garden,closest_station,dist_closest_station,created_at,last_seen
95274330,600, €/mes,41.3881793,2.1776919,,36,1,1,,,1,NULL,5,,0,,,,NULL,1936,2,Barcelona,Sant Pere - Santa Caterina i la Ribera,0.649309315,3,,piso,,Urquinaona,0.343923998,10/1/2021 10:09,11/11/2021 16:49
95274535,750, €/mes,41.4481475,2.1863861,,60,2,1,,1,0,NULL,7,,1,,,,na,,2,Barcelona,La Prosperitat,6.840620062,3,,piso,,Trinitat Nova,0.344835143,10/3/2021 23:18,11/11/2021 17:19
95274900,775, €/mes,41.4141734,2.1913757,60,76,4,2,1,,1,NULL,1,,1,,,,na,1974,2,Barcelona,Navas,3.427079775,3,,piso,,Bac de Roda,0.361438871,10/4/2021 4:20,10/22/2021 22:52
95275205,800, €/mes,41.40075,2.1845341,65,67,3,1,1,,1, sur,1,,1,,,1,bomba,1929,2,Barcelona,El Fort Pienc,1.878807454,3,,piso,,Glòries,0.302731984,10/4/2021 2:44,10/4/2021 2:44
95276447,850, €/mes,41.4013597,2.12,,84,3,1,,,1,NULL,1,,0,,,,NULL,,2,Barcelona,Sarrià,4.426282165,3,,piso,,Maria Cristina,1.582102017,10/4/2021 5:19,10/22/2021 11:07
95276733,750, €/mes,41.4012534,2.1642311,,50,2,1,,,0,NULL,3,,1,,,,na,,2,Barcelona,Vila de Gràcia,1.559306742,3,,piso,,Verdaguer,0.369333468,10/4/2021 0:26,10/22/2021 22:23
95276822,750, €/mes,41.434309,2.1614649,58,72,3,1,1,,1,NULL,1,,0,,,1,na,1964,2,Barcelona,Horta Guinardó,5.210029422,3,,piso,,Horta,0.530127776,10/4/2021 1:23,11/11/2021 17:50
95276834,720, €/mes,41.357243,2.1440846,40,42,0,1,,,1, sur,,,1,,,1,NULL,2009,2,Barcelona,La Marina del Port,4.034639708,3,,estudio,,Foc,0.225239686,10/4/2021 4:20,10/22/2021 19:40
95277200,800, €/mes,41.40055,2.1816341,70,74,3,1,1,,1, este,3,,1,,,,,1929,2,Barcelona,El Fort Pienc,1.713247856,3,,piso,,Monumental,0.181278024,10/4/2021 2:44,10/4/2021 2:44
95277880,780, €/mes,41.4299709,2.1576019,,64,3,1,1,,1,NULL,1,,1,,,,gas,1969,2,Barcelona,El Carmel,4.791041803,3,,piso,,Horta,0.188525428,10/4/2021 1:23,10/22/2021 22:52
