iter	Passed	Remaining
0	5	10051
1	8	7968
2	12	7580
3	16	7414
4	22	7899
5	25	7640
6	28	7359
7	31	7070
8	34	6927
9	39	7139
10	43	7064
11	48	7186
12	55	7631
13	62	7963
14	69	8314
15	76	8555
16	83	8798
17	93	9250
18	103	9656
19	110	9822
20	118	10053
21	128	10378
22	139	10786
23	148	10991
24	157	11149
25	160	10984
26	164	10771
27	169	10734
28	172	10554
29	176	10384
30	179	10223
31	188	10392
32	197	10601
33	206	10719
34	214	10801
35	222	10891
36	230	10973
37	239	11107
38	247	11180
39	256	11301
40	260	11195
41	265	11100
42	270	11061
43	274	10937
44	277	10813
45	281	10728
46	284	10627
47	288	10526
48	291	10413
49	294	10307
50	297	10218
51	300	10116
52	304	10036
53	308	9962
54	311	9879
55	315	9814
56	318	9737
57	321	9661
58	324	9573
59	328	9523
60	331	9446
61	335	9405
62	338	9345
63	342	9278
64	345	9213
65	348	9158
66	352	9106
67	354	9041
68	359	9006
69	364	8999
70	368	8962
71	381	9161
72	597	14133
73	719	16770
74	852	19614
75	1029	23364
76	1048	23465
77	1058	23364
78	1072	23354
79	1080	23231
80	1089	23129
81	1098	23018
82	1107	22917
83	1118	22851
84	1126	22730
85	1138	22690
86	1148	22616
87	1160	22576
88	1169	22489
89	1181	22439
90	1192	22387
91	1200	22279
92	1208	22190
93	1219	22130
94	1229	22066
95	1235	21938
96	1245	21862
97	1254	21794
98	1266	21762
99	1276	21706
100	1282	21582
101	1292	21508
102	1298	21395
103	1307	21329
104	1310	21161
105	1314	21002
106	1317	20841
107	1325	20767
108	1330	20633
109	1332	20467
110	1339	20376
111	1345	20274
112	1349	20144
113	1356	20059
114	1361	19947
115	1364	19807
116	1369	19699
117	1375	19612
118	1379	19489
119	1383	19371
120	1392	19328
121	1401	19272
122	1408	19197
123	1411	19081
124	1415	18966
125	1419	18861
126	1422	18742
127	1426	18636
128	1429	18511
129	1432	18401
130	1435	18290
131	1438	18173
132	1440	18059
133	1444	17960
134	1449	17874
135	1458	17841
136	1469	17842
137	1473	17749
138	1477	17650
139	1481	17566
140	1484	17465
141	1487	17369
142	1490	17271
143	1493	17170
144	1496	17078
145	1499	16991
146	1502	16898
147	1505	16804
148	1507	16706
149	1510	16617
150	1513	16531
151	1518	16464
152	1521	16380
153	1524	16297
154	1527	16215
155	1530	16126
156	1532	16033
157	1533	15941
158	1537	15868
159	1540	15793
160	1543	15715
161	1548	15656
162	1551	15583
163	1554	15505
164	1557	15431
165	1559	15351
166	1562	15280
167	1567	15224
168	1570	15158
169	1573	15091
170	1576	15016
171	1578	14943
172	1581	14874
173	1584	14808
174	1587	14742
175	1590	14671
176	1592	14598
177	1596	14550
178	1599	14485
179	1603	14434
180	1606	14369
181	1608	14301
182	1610	14231
183	1612	14159
184	1615	14099
185	1617	14033
186	1619	13973
187	1626	13947
188	1634	13927
189	1640	13897
190	1644	13856
191	1649	13811
192	1652	13760
193	1656	13713
194	1659	13656
195	1661	13595
196	1662	13528
197	1665	13471
198	1669	13429
199	1672	13377
200	1674	13324
201	1678	13281
202	1681	13230
203	1685	13185
204	1693	13175
205	1697	13138
206	1702	13104
207	1713	13111
208	1720	13098
209	1723	13049
210	1732	13049
211	1742	13050
212	1751	13052
213	1760	13046
214	1767	13030
215	1776	13026
216	1784	13017
217	1794	13023
218	1802	13011
219	1809	12997
220	1816	12976
221	1826	12983
222	1829	12937
223	1841	12958
224	1844	12911
225	1852	12903
226	1859	12882
227	1862	12840
228	1870	12832
229	1877	12816
230	1879	12769
231	1888	12765
232	1893	12735
233	1897	12698
234	1907	12700
235	1912	12673
236	1920	12662
237	1926	12645
238	1929	12605
239	1938	12602
240	1941	12560
241	1943	12511
242	1946	12473
243	1958	12491
244	1963	12461
245	1971	12457
246	1975	12421
247	1980	12395
248	1987	12382
249	1994	12367
250	2003	12361
