iter	RMSE
0	1465.314639
1	1432.903551
2	1400.330677
3	1367.875234
4	1338.799455
5	1308.056149
6	1279.932487
7	1251.874406
8	1224.727494
9	1198.787641
10	1173.976759
11	1149.631862
12	1124.976277
13	1101.504255
14	1079.359277
15	1057.137038
16	1036.567468
17	1016.96284
18	998.258408
19	979.7966102
20	961.0552872
21	942.6590629
22	925.6955982
23	908.842248
24	892.8639512
25	877.3962659
26	862.073373
27	847.2426378
28	833.2694862
29	819.3123272
30	805.6393434
31	793.0801889
32	780.7310836
33	768.0384765
34	756.2055998
35	744.76172
36	733.5535791
37	722.6022517
38	712.0540667
39	702.5828533
40	692.8568923
41	683.9284769
42	674.4614577
43	664.9214873
44	656.4717045
45	648.0136014
46	640.2830002
47	632.5684424
48	624.7723791
49	617.3031054
50	610.5868563
51	603.7085928
52	596.7116664
53	590.438007
54	584.8603387
55	578.8739801
56	572.9621553
57	567.1959513
58	561.1362971
59	555.5020476
60	550.1910872
61	545.6256772
62	540.722639
63	536.0081654
64	530.9852733
65	526.3406198
66	521.7877325
67	517.9976209
68	514.0491312
69	510.0010805
70	505.6579153
71	501.44027
72	498.2311323
73	494.6686926
74	491.1285149
75	487.2317685
76	483.3312996
77	480.3593141
78	477.5217759
79	474.6020244
80	470.7508878
81	467.817275
82	464.5374256
83	461.8077311
84	458.8986824
85	455.8879058
86	453.3299145
87	450.9006317
88	448.4655319
89	445.7740979
90	443.3531469
91	441.0861963
92	438.4170334
93	436.036901
94	433.8965828
95	431.737538
96	430.0135728
97	428.2371999
98	426.4498608
99	424.7302048
100	422.442363
101	420.7398022
102	418.9156355
103	417.248575
104	415.3024267
105	413.473864
106	411.4902837
107	409.967863
108	408.5055467
109	406.8255369
110	405.1821267
111	403.4277835
112	401.7859994
113	400.6130329
114	399.0388997
115	397.7012133
116	396.11333
117	395.4333077
118	393.7803512
119	392.7137216
120	391.1943793
121	389.9654097
122	388.3031514
123	386.8531639
124	385.9695503
125	385.3600773
126	384.2299108
127	382.8804844
128	381.7416346
129	381.2253873
130	380.3352312
131	379.2487163
132	378.2483878
133	376.9827742
134	376.4977588
135	376.0316513
136	375.5797097
137	375.0840225
138	374.3437244
139	373.9365437
140	373.0809154
141	372.2022182
142	371.3230713
143	370.5291338
144	370.0156661
145	369.3347013
146	368.5752927
147	367.4168863
148	365.8637178
149	364.6893494
150	364.3416171
151	363.9642294
152	363.1840583
153	362.4967146
154	361.6913585
155	360.9230964
156	360.6183453
157	360.2914177
158	359.5001275
159	358.5412212
160	358.256939
161	357.5363139
162	356.4392762
163	356.1667234
164	355.5253944
165	354.6434031
166	354.0173005
167	353.2175919
168	352.8719691
169	352.1501985
170	351.5268794
171	350.464982
172	350.1763282
173	349.9352782
174	349.6321757
175	348.6754274
176	348.0591634
177	347.6747261
178	347.2042114
179	346.4542645
180	345.8441419
181	344.6865727
182	343.9147881
183	343.1980591
184	342.0905337
185	341.3270476
186	340.7436108
187	340.1128232
188	339.9250305
189	339.0764244
190	337.8111563
