iter	Passed	Remaining
0	16	29803
1	26	23918
2	33	19879
3	40	18110
4	47	17018
5	54	16282
6	60	15566
7	66	14812
8	70	14067
9	76	13743
10	82	13465
11	87	13099
12	97	13353
13	100	12799
14	104	12463
15	109	12252
16	124	13103
17	137	13572
18	146	13751
19	155	13821
20	161	13687
21	167	13539
22	171	13287
23	179	13254
24	184	13120
25	191	13048
26	197	12989
27	203	12870
28	210	12831
29	218	12900
30	226	12907
31	234	12964
32	240	12901
33	247	12842
34	253	12784
35	260	12749
36	266	12710
37	273	12661
38	279	12612
39	286	12593
40	293	12585
41	299	12549
42	306	12511
43	312	12473
44	318	12418
45	325	12398
46	331	12367
47	338	12353
48	344	12327
49	351	12297
50	355	12198
51	362	12184
52	369	12177
53	375	12137
54	381	12111
55	388	12094
56	395	12101
57	405	12169
58	411	12144
59	413	12004
60	421	12004
61	427	11971
62	430	11867
63	443	12033
64	454	12121
65	460	12086
66	467	12089
67	475	12116
68	483	12139
69	498	12314
70	514	12528
71	534	12837
72	545	12894
73	558	13027
74	573	13180
75	587	13338
76	605	13553
77	619	13684
78	637	13896
79	687	14783
80	789	16746
81	982	20579
82	1138	23555
83	1357	27729
84	1482	29902
85	1496	29829
86	1513	29799
87	1531	29795
88	1545	29703
89	1553	29515
90	1559	29288
91	1565	29068
92	1573	28888
93	1584	28756
94	1591	28556
95	1596	28337
96	1606	28206
97	1613	28022
98	1622	27871
99	1628	27685
100	1638	27569
101	1644	27375
102	1654	27255
103	1661	27091
104	1669	26950
105	1675	26769
106	1684	26648
107	1720	26950
108	1740	27006
109	1754	26953
110	1765	26870
111	1772	26721
112	1788	26696
113	1794	26538
114	1802	26407
115	1808	26257
116	1820	26184
117	1826	26034
118	1835	25935
119	1842	25796
120	1851	25689
121	1857	25549
122	1865	25438
123	1872	25309
124	1880	25199
125	1887	25081
126	1893	24946
127	1901	24833
128	1904	24666
129	1909	24532
130	1917	24432
131	1923	24311
132	1930	24201
133	1938	24099
134	1945	23989
135	1952	23887
136	1954	23721
137	1956	23569
138	1965	23484
139	1970	23366
140	1973	23225
141	1981	23134
142	1987	23027
143	1997	22967
144	2003	22867
145	2010	22770
146	2012	22635
147	2016	22507
148	2021	22404
149	2030	22334
150	2037	22247
151	2044	22169
152	2050	22077
153	2056	21983
154	2070	21978
155	2087	21994
156	2092	21900
157	2098	21804
158	2101	21684
159	2106	21596
160	2110	21489
161	2117	21406
162	2124	21336
163	2131	21258
164	2136	21167
165	2140	21070
166	2146	20993
167	2154	20929
168	2164	20885
169	2176	20871
170	2184	20805
171	2186	20697
172	2194	20638
173	2201	20573
174	2209	20513
175	2215	20439
176	2218	20345
177	2225	20281
178	2229	20194
179	2235	20120
180	2240	20039
181	2246	19974
182	2255	19927
183	2259	19844
184	2266	19781
185	2275	19745
186	2283	19697
187	2293	19662
188	2300	19606
189	2307	19552
190	2313	19489
191	2319	19429
192	2326	19373
193	2335	19330
194	2342	19279
195	2349	19224
196	2358	19187
197	2364	19133
198	2373	19091
199	2390	19120
200	2392	19029
201	2398	18971
202	2414	18995
203	2428	18997
204	2436	18958
205	2447	18934
206	2643	20347
207	2790	21356
208	2932	22324
209	3054	23123
210	3074	23152
211	3086	23119
212	3098	23085
213	3107	23028
214	3117	22981
215	3124	22913
216	3130	22838
217	3143	22810
218	3153	22767
219	3160	22697
220	3166	22622
221	3169	22529
222	3176	22464
223	3182	22387
224	3185	22300
225	3189	22213
226	3195	22145
227	3202	22081
228	3208	22013
229	3215	21949
230	3221	21879
231	3227	21815
232	3237	21772
233	3252	21766
234	3259	21710
235	3266	21648
236	3271	21576
237	3279	21524
238	3286	21466
239	3292	21400
240	3297	21329
241	3300	21249
242	3307	21189
243	3311	21117
244	3318	21061
245	3322	20988
246	3330	20937
247	3336	20881
248	3342	20821
249	3348	20759
250	3352	20688
251	3354	20605
252	3359	20544
253	3372	20529
254	3393	20563
255	3406	20547
256	3419	20533
257	3431	20507
258	3444	20494
259	3457	20479
260	3470	20465
261	3478	20417
262	3484	20366
263	3491	20312
264	3496	20254
265	3503	20202
266	3509	20150
267	3516	20100
268	3523	20055
269	3531	20010
270	3537	19961
271	3545	19915
272	3552	19872
273	3557	19815
274	3564	19766
275	3570	19717
276	3574	19653
277	3581	19609
278	3590	19572
279	3603	19563
280	3615	19544
281	3629	19535
282	3640	19513
283	3651	19493
284	3660	19457
285	3666	19409
286	3673	19367
287	3681	19329
288	3687	19280
289	3693	19231
290	3699	19181
291	3705	19137
292	3711	19089
293	3718	19045
294	3724	19000
295	3730	18954
296	3733	18892
297	3738	18842
298	3744	18798
299	3751	18757
300	3758	18716
301	3764	18674
302	3770	18628
303	3777	18587
304	3783	18546
305	3794	18525
306	3815	18556
307	3828	18545
308	3840	18531
309	3855	18529
310	3867	18515
311	3879	18502
312	3894	18500
313	3903	18474
314	3910	18433
315	3916	18393
316	3930	18385
317	3938	18353
318	3946	18319
319	3957	18302
320	3970	18291
321	3977	18255
322	3986	18230
323	3993	18194
324	4005	18179
325	4026	18205
326	4038	18192
327	4052	18186
328	4252	19013
329	4395	19580
330	4622	20513
331	4747	20992
332	4760	20971
333	4773	20953
334	4785	20927
335	4799	20914
336	4818	20919
337	4837	20924
338	4851	20906
339	4865	20892
340	4877	20869
341	4888	20841
342	4900	20816
343	4906	20766
344	4913	20720
345	4919	20672
346	4926	20629
347	4933	20583
348	4939	20537
349	4946	20491
350	4952	20443
351	4958	20398
352	4964	20351
353	4971	20307
354	4977	20261
355	4983	20215
356	4990	20171
357	4999	20136
358	5009	20107
359	5015	20062
360	5022	20019
361	5029	19980
362	5038	19945
363	5045	19903
364	5053	19868
365	5061	19829
366	5068	19788
367	5075	19748
368	5081	19706
369	5088	19667
370	5095	19626
371	5102	19585
372	5109	19546
373	5117	19513
374	5124	19473
375	5131	19433
376	5138	19396
377	5145	19356
378	5154	19324
379	5160	19284
380	5167	19245
381	5173	19205
382	5180	19165
383	5186	19125
384	5192	19083
385	5199	19046
386	5206	19010
387	5213	18973
388	5220	18934
