iter	RMSE
0	1468.933612
1	1436.461008
2	1403.752845
3	1371.02578
4	1340.327709
5	1309.735998
6	1281.777471
7	1253.818576
8	1227.111368
9	1200.485472
10	1175.465431
11	1149.875875
12	1125.690147
13	1102.469658
14	1079.509559
15	1057.675613
16	1036.640339
17	1016.457304
18	996.3170318
19	978.713461
20	960.300153
21	942.002901
22	924.4194432
23	907.6592294
24	892.0466734
25	876.6279267
26	862.123173
27	846.7149756
28	831.8501488
29	818.8842444
30	804.7875742
31	792.2956757
32	779.9404382
33	768.2440652
34	756.5948139
35	745.052875
36	733.9844773
37	723.0291093
38	712.5095797
39	702.8363928
40	693.7474701
41	684.7328486
42	675.7023559
43	667.3927617
44	658.7895926
45	650.8096728
46	642.4651855
47	634.7937616
48	626.8476853
49	619.1128744
50	611.9701544
51	604.9419593
52	597.7739946
53	591.1651699
54	584.1378778
55	577.7189818
56	571.9494786
57	566.0643588
58	560.3188697
59	555.5367833
60	550.3605457
61	544.8921856
62	540.3586723
63	535.3997809
64	529.6785231
65	524.5341865
66	519.3777182
67	515.2714785
68	511.5851617
69	507.6342483
70	503.4783385
71	499.5590098
72	496.0753356
73	492.0035256
74	487.6955038
75	483.2949245
76	479.8783247
77	476.521244
78	472.8597841
79	470.1009288
80	467.3727052
81	463.9968015
82	461.5003786
83	458.1829918
84	455.4815357
85	452.1168874
86	449.6389551
87	446.9476854
88	443.9479182
89	441.4797499
90	438.9162023
91	436.7422235
92	434.4712502
93	431.6791435
94	429.5577179
95	427.5179542
96	425.4600825
97	422.9628888
98	420.4916575
99	418.3400596
100	416.2943374
101	414.6035749
102	412.6908357
103	410.9099135
104	409.3630086
105	407.2686291
106	405.7687078
107	403.9861513
108	402.1819637
109	400.3363226
110	398.6746106
111	397.7987804
112	395.9256466
113	394.2532318
114	392.6453296
115	391.2553239
116	390.1914717
117	389.2612267
118	387.3678304
119	385.9911165
120	384.7059187
121	383.4869094
122	382.1992197
123	380.8680067
124	379.6812073
125	378.5030486
126	377.200479
127	376.2395289
128	375.7161016
129	374.8404032
130	373.8341403
131	372.6470968
132	371.2136204
133	370.2097628
134	369.3373049
135	368.055902
136	367.512241
137	367.1433715
138	365.8057802
139	364.9394176
140	364.4675742
141	363.5590923
142	362.4495625
143	361.4539539
144	360.7192442
145	360.0278493
146	359.5767928
147	359.2198923
148	358.2951026
149	357.5424184
150	356.1714923
151	355.224172
152	354.6137083
153	354.1791701
154	353.5312925
155	352.8925007
156	352.5121846
157	352.1573348
158	351.8370424
159	351.3370894
160	351.0456069
161	350.3009153
162	349.5074952
163	349.0106732
