iter	Passed	Remaining
0	8	14913
1	17	15542
2	25	15080
3	31	14116
4	40	14654
5	48	14429
6	55	14148
7	60	13502
8	66	13304
9	73	13103
10	78	12846
11	85	12733
12	91	12636
13	98	12529
14	108	12903
15	115	12923
16	119	12563
17	126	12474
18	132	12444
19	139	12392
20	145	12319
21	152	12312
22	159	12318
23	171	12694
24	177	12632
25	186	12699
26	192	12619
27	198	12585
28	205	12558
29	211	12494
30	219	12509
31	225	12440
32	231	12395
33	237	12315
34	243	12281
35	250	12271
36	255	12176
37	261	12147
38	269	12151
39	275	12140
40	284	12218
41	289	12118
42	296	12124
43	303	12106
44	309	12088
45	316	12069
46	321	11993
47	327	11940
48	334	11962
49	341	11946
50	349	11974
51	355	11964
52	362	11955
53	368	11925
54	375	11916
55	382	11912
56	389	11907
57	396	11908
58	403	11892
59	406	11776
60	414	11822
61	420	11798
62	427	11788
63	434	11783
64	441	11771
65	449	11804
66	455	11785
67	462	11774
68	468	11762
69	475	11749
70	486	11859
71	497	11947
72	511	12100
73	522	12189
74	537	12363
75	547	12426
76	554	12403
77	560	12381
78	567	12366
79	574	12350
80	581	12338
81	588	12319
82	595	12309
83	601	12287
84	608	12277
85	615	12264
86	622	12252
87	629	12245
88	636	12239
89	647	12311
90	654	12297
91	661	12288
92	668	12279
93	675	12266
94	683	12264
95	692	12290
96	699	12286
97	707	12285
98	714	12277
99	722	12275
100	729	12273
101	736	12265
102	744	12267
103	751	12261
104	758	12250
105	761	12171
106	768	12167
107	784	12292
108	793	12311
109	803	12345
110	812	12368
111	821	12383
112	829	12376
113	837	12382
114	844	12372
115	851	12364
116	874	12578
117	997	14212
118	1005	14208
119	1009	14132
120	1021	14176
121	1040	14307
122	1053	14368
123	1069	14461
124	1084	14538
125	1099	14610
126	1122	14788
127	1139	14882
128	1157	14992
129	1162	14929
130	1166	14855
131	1194	15097
132	1266	15872
133	1276	15873
134	1285	15849
135	1295	15845
136	1305	15848
137	1319	15893
138	1332	15923
139	1342	15918
140	1348	15871
141	1354	15816
142	1360	15765
143	1366	15719
144	1374	15686
145	1380	15636
146	1387	15600
147	1392	15540
148	1399	15507
149	1405	15458
150	1413	15433
151	1415	15350
152	1422	15317
153	1429	15278
154	1436	15250
155	1443	15207
156	1454	15217
157	1483	15415
158	1497	15454
159	1504	15416
160	1518	15460
161	1526	15432
162	1528	15349
163	1532	15286
164	1540	15263
165	1546	15225
166	1556	15221
167	1559	15148
168	1572	15176
169	1578	15132
170	1581	15067
171	1587	15024
172	1594	14995
173	1602	14979
174	1608	14936
175	1610	14862
176	1616	14825
177	1625	14808
178	1628	14748
179	1635	14718
180	1640	14671
181	1642	14604
182	1649	14575
183	1655	14538
184	1661	14506
185	1670	14496
186	1677	14466
187	1685	14450
188	1689	14400
189	1696	14372
190	1704	14360
191	1708	14304
192	1724	14358
193	1739	14400
194	1744	14358
195	1755	14369
196	1767	14385
197	1775	14362
198	1791	14410
199	1854	14837
200	1873	14901
201	1889	14950
202	1923	15129
203	1932	15116
204	1939	15089
205	1950	15092
206	1962	15099
207	1973	15106
208	2061	15690
209	2123	16075
210	2148	16180
211	2166	16229
212	2180	16246
213	2185	16200
214	2198	16209
215	2211	16215
216	2227	16249
217	2239	16254
218	2255	16281
219	2276	16346
220	2298	16425
221	2307	16401
222	2320	16408
223	2337	16444
224	2348	16442
225	2353	16394
226	2374	16451
227	2397	16532
228	2419	16598
229	2434	16620
230	2450	16647
231	2456	16601
232	2469	16611
233	2483	16619
234	2492	16598
235	2502	16585
236	2515	16586
237	2517	16524
238	2527	16509
239	2534	16476
240	2543	16455
241	2551	16424
242	2565	16438
243	2577	16439
244	2582	16388
245	2590	16365
246	2600	16352
247	2609	16332
248	2617	16304
249	2626	16282
250	2632	16247
251	2639	16216
252	2647	16187
253	2655	16161
254	2660	16119
255	2667	16088
256	2676	16071
257	2683	16039
258	2692	16022
259	2699	15989
260	2708	15973
261	2726	16006
262	2746	16047
263	2762	16075
264	2771	16054
265	2811	16212
266	2827	16235
267	2840	16237
268	2844	16191
269	2853	16171
270	2860	16138
271	2868	16114
272	2875	16081
273	2882	16052
274	2889	16025
275	2896	15995
276	2906	15979
277	2909	15929
