iter	RMSE
0	1448.321641
1	1416.402783
2	1383.458699
3	1352.145544
4	1322.469522
5	1292.963736
6	1265.151233
7	1238.342759
8	1212.21532
9	1185.980467
10	1161.961514
11	1137.491219
12	1113.580823
13	1090.55676
14	1068.374114
15	1046.547196
16	1025.424883
17	1007.501014
18	986.9905013
19	968.3328647
20	950.3796169
21	932.7577774
22	915.9343894
23	900.4009714
24	885.0036424
25	869.2690446
26	854.2289438
27	839.8953022
28	827.0043561
29	814.1693642
30	801.1658235
31	789.7045707
32	777.3985152
33	766.1959358
34	755.0943433
35	743.6377371
36	732.8645415
37	722.2555425
38	712.9743312
39	703.3858277
40	694.0498618
41	683.7078285
42	674.3055519
43	665.2726775
44	656.7071177
45	648.9024865
46	640.7955429
47	632.7059767
48	625.0018592
49	617.713511
50	610.3385504
51	603.3361991
52	596.8179439
53	590.9635007
54	584.8650473
55	578.2830126
56	572.5145815
57	566.7992792
58	561.4045222
59	555.5247765
60	550.201338
61	545.5373809
62	540.3063789
63	535.3322963
64	530.3944931
65	525.6985303
66	521.2675838
67	516.6324492
68	512.782584
69	507.8049217
70	503.1417996
71	499.4479748
72	495.2742971
73	491.5033169
74	487.2693633
75	482.4429747
76	478.1815886
77	474.7214677
78	470.4964701
79	466.7843874
80	463.7536766
81	460.6965935
82	458.1288928
83	454.9782499
84	452.0846039
85	449.6044301
86	447.1957643
87	444.7159173
88	442.4780265
89	438.5639888
90	436.1762506
91	433.4852971
92	431.3994638
93	428.9611536
94	426.7166574
95	424.7158029
96	422.4811158
97	420.7268809
98	418.7089748
99	416.188076
100	414.0278485
101	412.446823
102	410.7773623
103	408.7657256
104	407.0962942
105	405.2867475
106	404.0376225
107	402.2504882
108	400.6729405
109	399.1321245
110	397.1959317
111	395.1951866
112	393.7128207
113	391.8106691
114	390.2544369
115	388.9896963
116	387.7666389
117	386.5153036
118	385.1818211
119	383.5054314
120	382.2086862
121	381.1544644
122	379.7214552
123	378.4640254
124	376.786599
125	375.7004202
126	374.7409866
127	374.1779941
128	372.7154459
129	371.3302838
130	370.1742542
131	369.3059458
132	368.2902748
133	367.5773452
134	367.0965262
135	366.6014266
136	365.5103092
137	365.0357845
138	364.4456424
139	364.0197524
140	363.113106
141	362.6580045
142	361.5634245
143	360.7231331
144	360.3264722
145	359.3856537
146	358.3658855
147	357.7190834
148	357.3713382
149	356.5680711
150	355.7364876
151	355.0353782
152	354.1297426
153	353.5518926
154	353.2133667
155	352.8823395
156	351.9187172
157	351.4859742
158	350.8031665
159	350.4679932
160	350.1694518
161	349.8843051
162	349.3360528
163	349.0726627
164	348.7955536
165	348.072582
166	347.4935528
167	347.2618064
168	346.5944306
169	346.1341073
170	345.6022467
171	344.6743107
172	344.4252215
173	343.9246112
174	343.2122235
175	342.1443457
176	341.916039
177	341.5972604
178	340.4481347
179	340.1654894
180	339.0873715
181	338.8531932
182	338.7169204
183	337.4702795
184	336.1221394
185	335.8948511
186	334.5945926
187	334.1663891
188	334.0207939
189	333.6646862
190	332.3847411
191	332.2375986
192	331.6253675
193	331.4466422
194	330.9859922
195	330.6510605
196	330.4713044
197	329.7126607
198	329.5189094
199	328.3213938
200	328.133975
201	327.3234341
202	327.1467217
203	326.5085257
204	325.6363356
205	324.5839521
206	324.3758899
207	323.3391814
208	322.1478331
209	321.4127093
210	320.6527542
211	319.7507465
212	319.6322758
213	318.8216316
214	318.6854303
215	317.7310073
216	317.3692789
217	316.8307859
218	316.2961567
219	315.7100119
220	315.6150904
221	315.4834937
222	314.8035496
223	314.4783422
224	314.1712005
225	313.7768295
226	312.9994913
227	312.9332497
228	312.0381977
229	311.4864602
230	310.8636648
231	309.8951499
232	309.6724152
233	309.0865138
234	307.9525809
235	307.2988293
236	307.1368953
237	306.4925258
238	305.9143689
239	305.4079067
240	305.3152836
241	304.704167
242	304.2086311
243	304.1464725
244	303.1061054
245	302.506629
246	301.7305325
247	301.5299545
248	301.115338
249	300.5828491
250	299.8081006
251	298.954885
252	298.6398461
253	298.4949653
254	297.9602228
255	297.0783599
256	297.0296071
257	296.6150353
258	295.9224176
259	295.540619
260	295.1332211
261	294.64914
262	294.5833678
263	293.9786066
264	293.2418333
265	292.6258516
266	292.2462547
267	291.8051278
268	291.432766
269	291.350186
270	291.27503
271	290.9928731
272	290.4537664
273	290.0128982
274	289.5693555
275	288.9553722
276	288.6733397
277	288.3137316
278	287.8796199
279	287.4291045
280	286.8839538
281	286.0799793
282	285.6998317
283	285.4362011
284	285.0183354
285	284.8470117
286	284.5673851
287	284.4231163
288	283.773328
289	283.7174956
290	283.3068248
291	283.0379173
292	282.582832
293	282.1847271
294	281.6493699
295	281.1032067
296	280.9936023
297	280.6908826
298	280.4391061
299	279.9910263
300	279.6449124
301	279.2447487
302	278.8957835
303	278.6191
304	278.2129735
305	277.4987071
306	277.0454008
307	276.9712466
308	276.7029484
309	276.4525155
310	276.3097695
311	275.9629662
312	275.397056
313	274.8838345
314	274.6264098
315	274.5773061
316	274.4311228
317	274.0915056
318	274.0449702
319	273.7376938
320	273.388936
321	273.2502933
322	272.7188308
323	272.4361421
324	272.3955056
325	272.2980569
326	272.1981305
327	271.9240072
328	271.4185361
329	271.3742986
330	270.8967267
331	270.7328866
332	270.4512858
333	269.7829766
334	269.5258993
335	269.247232
336	268.8313742
337	268.5825217
338	268.4255424
339	268.118146
340	267.6665091
341	267.3864382
342	267.2046978
343	266.5546432
344	266.3358707
345	265.7017678
346	265.4262224
347	265.1562901
348	264.9161794
349	264.3018267
350	264.181415
351	263.8366522
352	263.616988
353	263.5091713
354	262.9143218
355	262.8432773
356	262.5920808
357	261.9602004
358	261.7398917
359	261.3982398
360	260.9967787
361	260.7682729
362	260.5602485
363	260.5282685
364	260.3231796
365	259.6474563
366	259.2247307
367	258.8528108
368	258.5543829
369	258.1789436
370	258.0442924
371	257.5137447
372	257.3251594
373	257.2106815
374	256.7916513
375	256.6243281
376	256.4740689
377	256.0008113
378	255.7538303
379	255.6074148
380	255.422239
381	255.1547244
382	254.8281218
383	254.5698825
384	254.0728463
385	253.9857098
386	253.9443683
387	253.7984845
388	253.2543793
389	253.0972989
390	252.9824334
391	252.3964543
392	252.0090148
393	251.9483389
394	251.4305449
395	251.2680528
396	251.168522
397	251.034567
398	250.9326374
399	250.8502857
400	250.7225417
401	250.450674
402	250.2322581
403	250.2108396
404	249.8099181
405	249.6220488
406	249.5316375
407	248.9499801
408	248.4129281
409	248.3189836
410	248.0926512
411	247.8751975
412	247.4387327
413	247.293668
414	246.6956198
415	246.6062056
416	246.2776648
417	246.1458129
418	246.1213129
419	245.9251444
420	245.8933779
421	245.8108468
422	245.764686
423	245.7289677
424	245.6246834
425	245.4307748
426	245.0744144
427	244.8400202
428	244.6004957
429	244.4770708
430	244.2389987
431	244.1916561
432	244.1859895
433	244.1528915
434	243.8272279
435	243.3487108
436	242.9844173
437	242.8959497
438	242.767245
439	242.6632848
440	242.4993345
441	242.4201048
442	242.0443196
443	241.8470148
444	241.8034419
445	241.6840898
446	241.6125261
447	241.3080259
448	241.1193706
449	241.0683893
450	240.976723
451	240.9459565
452	240.7743125
453	240.754843
454	240.6352752
455	240.3613379
456	239.9040934
457	239.6880295
458	239.4497579
459	239.3584755
460	239.3521502
461	239.3338634
462	238.9309573
463	238.5792333
464	238.3749408
465	237.9612835
466	237.7424373
467	237.4782309
468	237.1453965
469	237.1322683
470	237.1043107
471	237.0935073
472	236.7380426
473	236.5557755
474	236.4048034
475	236.3877066
476	236.3722034
477	236.2667803
478	236.0430335
479	235.9547956
480	235.7925876
481	235.7351375
482	235.7002658
483	235.4637737
484	235.4279082
485	235.3796104
486	235.3380796
487	235.3124919
488	235.1924499
489	235.0821068
490	234.6904285
491	234.5490244
492	234.2666312
493	234.1592154
494	233.9675566
495	233.9552485
496	233.9044687
497	233.6426925
498	233.5768878
499	233.5554871
500	233.5051678
501	233.4586047
502	233.2466214
503	233.0247002
504	232.8558915
505	232.7086514
506	232.6779501
507	232.3021063
508	232.0907603
509	232.0440382
510	232.0379289
511	231.852165
512	231.656778
513	231.3919881
514	231.1286208
515	231.0146724
516	231.0037245
517	230.8711791
518	230.7406045
519	230.5047669
520	230.4791319
521	230.4211664
522	230.2621985
523	229.8695668
524	229.8170034
525	229.8065583
526	229.7862409
527	229.7782876
528	229.6873396
529	229.550254
530	229.5425494
531	229.1808786
532	229.1469199
533	229.104345
534	228.8973866
535	228.396821
536	228.2896577
537	228.250797
538	228.1722207
539	227.9351647
540	227.8970584
541	227.6444417
542	227.3869659
543	227.182931
544	227.0580244
545	226.9127036
546	226.8281509
547	226.7482964
548	226.5224291
549	226.4243217
550	226.1902508
551	226.01794
552	225.9303274
553	225.7073926
554	225.5766868
555	225.3966468
556	225.2457401
557	225.1599721
558	224.9669883
559	224.7465184
560	224.7237363
561	224.7149032
562	224.6842372
563	224.6082632
564	224.3095197
565	224.2879121
566	224.0895525
567	224.0093367
568	223.9014535
569	223.7326898
570	223.6527758
571	223.3819291
572	223.3575597
573	223.0065602
574	222.9454495
575	222.8308157
576	222.6741964
577	222.548661
578	222.3468607
579	222.3178861
580	222.3103125
581	222.0495448
582	222.0228517
583	221.7742314
584	221.674527
585	221.4334358
586	221.2135742
587	221.0455016
588	220.9242733
589	220.8764143
590	220.7284079
591	220.704932
592	220.6564626
593	220.6486731
594	220.6264758
595	220.4349175
596	220.3422661
597	220.2736275
598	220.2383947
599	219.8944084
600	219.5872532
601	219.4467008
602	219.3492516
603	219.174178
604	219.1411609
605	218.9788331
606	218.8845145
607	218.5140612
608	218.3723121
609	218.2380453
610	218.1470351
611	218.0965759
612	218.0487067
613	217.9420154
614	217.606346
615	217.385918
616	217.2340937
617	217.082573
618	216.9805006
619	216.9628566
620	216.7859823
621	216.780535
622	216.7582303
623	216.636347
624	216.6197415
625	216.5135955
626	216.4629173
627	216.3137918
628	216.1680859
629	216.1627765
630	215.9762182
631	215.6858326
632	215.458666
633	215.4483523
634	215.3317086
635	215.2837631
636	215.2222481
637	215.0954711
638	214.9029547
639	214.7723593
640	214.7172037
641	214.5709339
642	214.5651089
643	214.531215
644	214.4578203
645	214.2282709
646	214.0251631
647	213.9001463
648	213.8555014
649	213.8313445
650	213.5640589
651	213.4660559
652	213.414041
653	213.2392124
654	213.2271142
655	213.1620481
656	212.9519066
657	212.9013308
658	212.8645678
659	212.8043989
660	212.6506918
661	212.4717633
662	212.3368045
663	212.23091
664	212.1835388
665	212.1484408
666	211.955694
667	211.8416082
668	211.5625067
669	211.4969878
670	211.4201863
671	211.3565974
672	211.2902683
673	211.2863718
674	211.1525517
675	211.1072714
676	211.0688819
677	210.9925357
678	210.9207517
679	210.6896011
680	210.3586488
681	210.3081042
682	210.1319323
683	210.0248662
684	209.967044
685	209.8865701
686	209.8191097
687	209.6461186
688	209.5665913
689	209.4759569
690	209.2566715
691	209.1160044
692	208.9088156
693	208.882617
694	208.6576752
695	208.6329137
696	208.4860272
697	208.4020034
698	208.3479132
699	208.0238249
700	207.9623659
701	207.9052631
702	207.8875128
703	207.5870318
704	207.4713196
705	207.4470031
706	207.3749201
707	207.3656143
708	207.2854628
709	207.1238972
710	206.9461703
711	206.9343851
712	206.8850066
713	206.7496984
714	206.7134556
715	206.6207851
716	206.453868
717	206.3582272
718	206.343241
719	206.3389902
720	206.0511507
721	205.9446956
722	205.9399843
723	205.8896449
724	205.7503028
725	205.5037032
726	205.4995532
727	205.4631827
728	205.3739576
729	205.30099
730	205.2759149
731	205.2334379
732	205.0140993
733	204.8800896
734	204.7798448
735	204.6762866
736	204.6434004
737	204.4645066
738	204.2901758
739	204.1647875
740	204.1584703
741	204.0513012
742	203.9280609
743	203.9236663
744	203.9171699
745	203.6420823
746	203.57487
747	203.5663839
748	203.4591585
749	203.448006
750	203.1989734
751	203.072273
752	203.0618397
753	202.7201416
754	202.6248107
755	202.5248396
756	202.4891723
757	202.4849229
758	202.475748
759	202.4509575
760	202.4469765
761	202.4226613
762	202.3584817
763	202.3539078
764	202.3287356
765	202.1829826
766	202.1479492
767	202.0741749
768	202.02579
769	201.7772715
770	201.7178672
771	201.6775933
772	201.541076
773	201.309324
774	201.2700959
775	201.1613613
776	201.1402444
777	201.1336579
778	201.1066847
779	201.0995581
780	200.9905469
781	200.902607
782	200.7205817
783	200.576223
784	200.5267994
785	200.4320415
786	200.4279036
787	200.402092
788	200.3774233
789	200.3260878
790	200.1818441
791	200.1106126
792	200.056598
793	200.0309944
794	200.0036473
795	199.9147111
796	199.8775891
797	199.663493
