iter	RMSE
0	591518.3569
1	578662.1596
2	566569.0793
3	555009.8086
4	543108.4617
5	531448.5967
6	520196.0315
7	508996.6059
8	498918.9819
9	488159.9335
10	478504.0372
11	469069.264
12	459583.6751
13	450795.9494
14	441989.897
15	433718.4287
16	425750.4013
17	417844.6018
18	410141.6186
19	402609.4441
20	395287.5743
21	388345.0614
22	381319.9715
23	374815.1123
24	368719.0357
25	362451.0481
26	357010.8101
27	351245.5614
28	345716.2223
29	340288.6643
30	335112.7522
31	329939.4075
32	325018.5751
33	320199.3601
34	315814.0101
35	311751.3687
36	307623.1946
37	303604.7795
38	299830.3666
39	295711.0468
40	291690.1557
41	288120.816
42	284843.6532
43	281646.2445
44	278262.2069
45	274985.6811
46	272011.8886
47	269234.1236
48	266177.6098
49	263407.4743
50	260885.8068
51	258460.0997
52	255924.2742
53	253340.8749
54	250932.6196
55	248663.6647
56	246597.9899
57	244420.2754
58	242366.4169
59	240225.798
60	238301.6703
61	236257.9886
62	234306.0764
63	232388.9916
64	230629.9708
65	228933.8644
66	227373.4074
67	225689.1827
68	224155.3901
69	222795.738
70	221192.5218
71	219864.2089
72	218654.9151
73	217265.1068
74	215976.005
75	214786.235
76	213759.6388
77	212557.282
78	211207.8268
79	209913.1282
80	208588.7716
81	207555.6651
82	206644.1421
83	205609.7319
84	204599.0463
85	203580.188
86	202616.8163
87	201795.8995
88	200933.729
89	199898.1552
90	199003.2345
91	198225.6034
92	197455.1221
93	196746.8415
94	195770.0274
95	195000.555
96	194230.1712
97	193347.1685
98	192659.4247
99	191816.1951
100	191041.7763
101	190401.1192
102	189735.0416
103	189182.891
104	188629.1702
105	187808.9468
106	187126.9317
107	186524.5188
108	185863.5229
109	185248.4805
110	184593.6153
111	184111.2065
112	183633.383
113	183083.8765
114	182543.8678
115	181902.9137
116	181285.9684
117	180733.0548
118	180354.5236
119	179793.8784
120	179229.3574
121	178748.9203
122	178436.9913
123	178098.6986
124	177919.559
125	177460.1679
126	177108.6337
127	176774.5485
128	176320.9663
129	175928.9855
130	175592.5699
131	175229.9865
132	174861.1244
133	174406.4148
134	174279.0897
135	173895.3269
136	173569.5131
137	173446.7182
138	173084.7522
139	172849.025
140	172583.5953
141	172240.8033
142	171772.2242
143	171650.8565
144	171259.8085
145	171141.714
146	170679.4803
147	170574.7861
148	170373.4431
149	170273.9033
150	170060.5628
151	169949.0555
152	169647.6385
153	169361.3251
154	169220.3193
155	168847.372
156	168706.1681
157	168567.7715
158	168209.4217
159	167800.8267
160	167560.4995
161	167428.65
162	167265.0336
163	167096.8857
164	167017.6197
165	166710.5513
166	166404.3386
167	166326.893
168	166226.3756
169	166151.822
170	165700.4061
171	165622.8408
172	165405.1496
173	165237.4807
174	164992.2318
175	164830.8025
176	164543.1027
177	164474.4847
178	164275.4225
179	163835.0498
180	163756.9315
181	163549.4854
182	163378.1181
183	163317.5295
184	162994.6908
185	162749.636
186	162687.8477
187	162447.5241
188	161993.052
189	161627.7928
190	161217.0054
191	161077.9749
192	161004.9639
193	160913.3257
194	160797.7883
195	160736.7804
196	160470.8599
197	160384.2477
198	160134.9325
199	160076.4983
200	159828.3195
201	159744.83
202	159539.2124
203	159492.6452
204	159057.161
205	158974.7362
206	158853.8811
207	158775.4932
208	158732.8561
209	158684.6582
210	158269.3513
211	158218.4783
212	157930.1749
213	157713.6535
214	157325.5313
215	156987.4433
216	156732.1909
217	156573.8016
218	156536.3443
219	156369.1992
220	156143.4044
221	156104.831
222	156056.6529
223	156020.558
224	155975.784
225	155705.2937
226	155671.0849
227	155638.1771
228	155361.4025
229	155328.3343
230	155287.7147
231	155014.9424
232	154916.4529
233	154650.1425
234	154602.7076
235	154540.6765
236	154499.9104
237	154470.8176
238	154432.4621
