iter	RMSE
0	1457.425223
1	1424.79061
2	1392.01905
3	1359.249129
4	1329.339196
5	1299.159225
6	1269.922809
7	1242.224713
8	1214.998989
9	1187.692332
10	1162.862416
11	1137.842964
12	1112.851376
13	1089.787639
14	1067.389903
15	1046.496163
16	1025.331801
17	1005.657796
18	986.7364519
19	967.2379893
20	949.080349
21	931.2052251
22	914.039083
23	897.1614248
24	880.7269151
25	864.823354
26	849.3981234
27	834.7234525
28	820.819666
29	806.0736361
30	792.5813656
31	779.0711784
32	766.2426038
33	753.7391491
34	741.6324318
35	730.1394715
36	719.2843296
37	708.8383622
38	698.463361
39	688.8908339
40	679.2266747
41	670.4466588
42	661.422035
43	652.7538694
44	644.5916855
45	636.6902421
46	629.0277045
47	621.0516016
48	613.6976129
49	606.420397
50	599.500087
51	592.8495542
52	586.1705106
53	580.0542658
54	574.0791343
55	567.5452104
56	561.5744582
57	556.2443075
58	550.5610241
59	545.2441009
60	539.8118939
61	534.7029803
62	528.9882176
63	523.3220493
64	518.4286607
65	513.7101555
66	509.4373829
67	505.5032112
68	501.2961603
69	497.5888926
70	493.3418534
71	489.5056792
72	486.190012
73	482.72491
74	479.2539342
75	476.4569499
76	472.9177615
77	469.538592
78	466.8803327
79	463.547136
80	460.2997184
81	457.4175716
82	454.7199317
83	452.0796481
84	449.4216583
85	446.8516282
86	444.4817366
87	442.1841563
88	439.9073945
89	437.3799069
90	435.3145885
91	433.4041777
92	431.5323682
93	429.7698676
94	427.5822359
95	425.629196
96	423.8828043
97	422.042099
98	419.9949018
99	418.2340054
100	416.5368072
101	414.9523946
102	413.0823936
103	411.6437434
104	410.0484913
105	408.0210565
106	406.8107825
107	405.1898974
108	403.5148054
109	402.0177541
110	400.7671468
111	399.5377822
112	398.1471475
113	396.7446881
114	395.4333276
115	393.8084651
116	392.3495301
117	390.8699766
118	389.7205427
119	388.2188672
120	387.009661
121	385.8018788
122	384.4860799
123	383.3291534
124	381.9231934
125	380.8362438
126	379.5198071
127	378.3155633
128	377.3134278
129	376.1464353
130	375.5746628
131	374.471151
132	373.5943397
133	373.0865656
134	372.6459806
135	371.9436188
136	370.8368783
137	369.4246315
138	368.4284661
139	368.0300463
140	367.6096163
141	366.8711526
142	366.4950733
143	365.6466443
144	364.7257131
145	363.7049111
146	362.4646265
147	361.6340127
148	361.2910327
149	360.4139004
150	360.0842022
151	358.7328274
152	358.2655307
153	357.9030022
154	357.0717607
155	356.2579792
156	355.443546
157	355.0105121
158	353.9426168
159	353.6729665
160	352.6323521
161	351.9080319
162	351.1916993
163	350.9187217
164	350.2285767
165	349.293441
166	348.6622455
167	347.8476267
168	347.088411
169	346.2196733
170	345.7288308
171	345.1397046
172	344.1732795
173	343.9305453
174	343.4112181
175	343.0588861
176	342.624146
177	341.6152603
178	341.3956331
179	341.1764272
180	340.4918745
181	339.8139658
182	339.6049604
183	339.4061477
184	338.653244
185	338.2078333
186	337.3725749
187	336.4475931
188	335.5827728
189	335.3753494
190	335.1558238
191	334.6885978
192	333.9733757
193	333.5350097
194	332.6740969
195	332.5058617
196	332.3477931
197	331.3986149
198	330.3576121
199	329.7793084
200	329.105741
201	328.6224834
202	327.7786625
203	327.1854516
204	326.7017433
205	326.5517143
206	326.0516061
207	325.9066788
208	325.2152778
209	324.5275808
210	323.6411586
211	323.1203273
212	322.8426314
213	322.2374804
