iter	RMSE
0	605369.0454
1	592451.3947
2	580418.0369
3	568881.3506
4	557043.6068
5	545539.8969
6	534291.0394
7	523400.5575
8	513091.2398
9	502283.9315
10	493019.6687
11	484102.9155
12	474624.3861
13	465839.7522
14	456854.4882
15	449085.5514
16	441134.8532
17	433350.0663
18	425918.2169
19	418577.7114
20	411012.4036
21	404268.2208
22	397519.5398
23	391096.5971
24	385056.0569
25	379018.7948
26	373700.2383
27	368081.0917
28	362220.5205
29	356746.1311
30	351549.8642
31	346338.3563
32	341302.7576
33	336658.2501
34	332171.4695
35	327639.3378
36	323611.639
37	319465.1403
38	315637.9761
39	312067.1233
40	308248.1778
41	304671.3948
42	301030.7021
43	297648.3803
44	294595.0758
45	291783.3791
46	288808.3563
47	285998.6158
48	283086.0407
49	280275.4616
50	277681.9149
51	274926.2509
52	272393.1871
53	269888.5786
54	267479.1751
55	265067.4186
56	262820.8532
57	260278.2401
58	258154.4189
59	256049.3662
60	254289.0477
61	252475.6648
62	250644.0556
63	248982.5649
64	247292.1405
65	245332.8723
66	243560.2441
67	241810.4663
68	240210.1503
69	238729.3255
70	237080.0436
71	235500.6064
72	233867.4038
73	232427.18
74	231023.4455
75	229710.3019
76	228404.3838
77	227184.0089
78	225969.4176
79	224785.6264
80	223745.778
81	222572.0784
82	221337.0731
83	220377.6871
84	219375.2436
85	218647.6479
86	217626.2364
87	216736.8406
88	215790.0005
89	214787.0184
90	214018.3951
91	213479.7715
92	212474.1284
93	211632.7794
94	211011.5064
95	210045.7258
96	209169.3758
97	208645.1821
98	208000.8314
99	207118.014
100	206095.003
101	205216.7357
102	204649.3681
103	203913.4728
104	203129.7693
105	202383.2567
106	201690.3629
107	201165.503
108	200523.3061
109	200095.9485
110	199537.2286
111	199210.9458
112	198963.0696
113	198237.8137
114	197560.0521
115	197120.5203
116	196487.9882
117	196173.1918
118	195569.3985
119	194773.5579
120	194094.2887
121	193821.8722
122	193478.9393
123	193164.1872
124	192848.538
125	192301.4338
126	191914.4189
127	191586.1839
128	190944.091
129	190644.1843
130	190395.9859
131	190139.0464
132	189674.531
