iter	Passed	Remaining
0	15	27007
1	25	22544
2	32	19278
3	42	19166
4	52	19007
5	61	18246
6	71	18210
7	90	20311
8	102	20325
9	110	19818
10	115	18740
11	148	22074
12	168	23176
13	188	24094
14	206	24524
15	222	24852
16	239	25162
17	254	25241
18	265	24900
19	270	24079
20	280	23790
21	291	23573
22	299	23114
23	304	22507
24	331	23550
25	535	36537
26	686	45112
27	727	46038
28	745	45553
29	753	44434
30	759	43368
31	769	42517
32	775	41541
33	784	40741
34	788	39767
35	795	38993
36	801	38173
37	807	37427
38	816	36883
39	843	37120
40	864	37087
41	877	36729
42	888	36297
43	899	35916
44	912	35570
45	918	35022
46	927	34601
47	934	34108
48	943	33717
49	947	33152
50	952	32651
51	960	32302
52	967	31903
53	976	31580
54	983	31211
55	994	30976
56	1002	30641
57	1011	30372
58	1015	29966
59	1022	29647
60	1033	29456
61	1039	29137
62	1048	28916
63	1055	28640
64	1067	28484
65	1073	28216
66	1082	28000
67	1089	27744
68	1097	27521
69	1103	27269
70	1108	26999
71	1114	26748
72	1122	26544
73	1128	26328
74	1135	26112
75	1143	25941
76	1158	25922
77	1169	25827
78	1177	25649
79	1183	25449
80	1191	25283
81	1198	25100
82	1204	24915
83	1211	24744
84	1217	24565
85	1230	24528
86	1249	24603
87	1267	24660
88	1285	24715
89	1301	24732
90	1313	24668
91	1331	24726
92	1338	24563
93	1343	24384
94	1352	24267
95	1359	24128
96	1365	23977
97	1372	23834
98	1378	23691
99	1385	23556
100	1392	23426
101	1398	23288
102	1405	23155
103	1411	23019
104	1418	22893
105	1423	22751
106	1430	22626
107	1436	22500
108	1443	22387
109	1449	22272
110	1456	22165
111	1463	22056
112	1470	21946
113	1476	21832
114	1483	21741
115	1490	21639
116	1496	21533
117	1503	21434
118	1511	21345
119	1518	21265
120	1526	21175
121	1535	21120
122	1561	21292
123	1586	21440
124	1601	21461
125	1612	21419
126	1624	21403
127	1633	21340
128	1659	21502
129	1876	24103
130	1973	25141
131	1988	25127
132	2006	25143
133	2022	25151
134	2039	25153
135	2053	25120
136	2070	25131
137	2090	25178
138	2100	25095
139	2116	25093
140	2121	24964
141	2136	24942
142	2139	24786
143	2153	24761
144	2155	24607
145	2158	24455
146	2171	24412
147	2175	24284
148	2193	24301
149	2208	24290
150	2218	24225
151	2221	24082
152	2231	24017
153	2236	23908
154	2244	23823
155	2249	23702
156	2255	23602
157	2265	23545
158	2272	23452
159	2276	23338
160	2283	23250
161	2294	23202
162	2303	23134
163	2305	23000
164	2314	22933
165	2318	22817
166	2325	22736
167	2332	22661
168	2341	22593
169	2346	22497
170	2352	22410
171	2355	22291
172	2360	22203
173	2367	22128
174	2375	22056
175	2382	21984
176	2396	21973
177	2398	21857
178	2402	21759
179	2406	21661
180	2411	21574
181	2418	21500
182	2427	21448
183	2433	21373
184	2440	21308
185	2444	21211
186	2446	21106
187	2452	21029
188	2457	20948
189	2464	20883
190	2473	20837
191	2478	20758
192	2484	20689
193	2495	20657
194	2501	20587
195	2514	20581
196	2522	20525
197	2530	20476
198	2533	20378
199	2536	20289
200	2544	20245
201	2550	20179
202	2559	20136
203	2566	20075
204	2574	20032
205	2582	19984
206	2588	19917
207	2594	19855
208	2600	19796
209	2607	19742
210	2610	19656
211	2625	19664
212	2640	19671
213	2645	19604
214	2647	19518
215	2650	19438
216	2659	19400
217	2669	19374
218	2674	19306
219	2677	19228
220	2685	19189
221	2692	19135
222	2694	19057
223	2700	18996
224	2706	18944
225	2711	18887
226	2717	18830
227	2720	18754
228	2726	18704
229	2734	18663
230	2736	18587
231	2743	18542
232	2752	18509
233	2759	18464
234	2761	18392
235	2769	18351
236	2775	18301
237	2781	18258
238	2787	18207
239	2795	18168
240	2799	18108
241	2805	18064
242	2808	17995
243	2816	17962
244	2819	17897
245	2825	17848
246	2831	17804
247	2841	17784
248	2845	17724
249	2852	17683
250	2858	17643
251	2865	17601
252	2872	17562
253	2877	17516
254	2884	17478
255	2894	17457
256	2902	17428
257	2909	17390
258	2916	17351
259	2923	17315
260	2927	17264
261	2930	17199
262	2945	17210
263	2977	17326
264	3080	17843
265	3210	18514
266	3220	18491
267	3235	18495
268	3248	18490
269	3257	18456
270	3266	18428
271	3273	18390
272	3281	18357
273	3288	18313
274	3296	18278
275	3300	18221
276	3309	18196
277	3315	18154
278	3322	18115
279	3330	18078
280	3339	18053
281	3354	18059
282	3369	18063
283	3388	18086
284	3403	18093
285	3416	18087
286	3429	18077
287	3441	18069
288	3449	18034
289	3456	17995
290	3458	17936
291	3465	17897
292	3472	17860
293	3478	17820
294	3485	17779
295	3492	17744
296	3498	17702
297	3505	17670
298	3512	17630
299	3520	17601
300	3523	17544
301	3529	17508
302	3538	17482
303	3547	17455
304	3554	17420
305	3560	17385
306	3567	17348
307	3574	17316
308	3583	17292
309	3590	17259
310	3598	17227
311	3604	17190
312	3612	17164
313	3620	17134
314	3627	17102
315	3635	17071
316	3642	17041
317	3649	17009
318	3665	17019
319	3691	17074
320	3704	17066
321	3724	17097
322	3739	17097
323	3753	17097
324	3768	17102
325	3780	17095
326	3801	17124
327	3823	17157
328	3841	17175
329	3856	17180
330	3877	17209
331	3892	17209
332	3904	17201
333	3917	17194
334	3924	17162
335	3931	17128
336	3937	17095
337	3944	17059
338	3950	17025
339	3957	16993
340	3964	16960
341	3974	16944
342	3981	16912
343	3989	16887
344	3997	16857
345	4004	16827
346	4010	16794
347	4017	16764
348	4024	16731
349	4031	16700
350	4038	16670
351	4046	16645
352	4054	16621
353	4061	16591
354	4069	16565
355	4077	16537
356	4085	16512
357	4092	16485
358	4100	16460
359	4108	16433
360	4116	16407
361	4123	16382
362	4133	16361
363	4142	16342
364	4150	16317
365	4157	16290
366	4165	16266
367	4173	16239
368	4180	16213
369	4187	16184
370	4371	16839
371	4497	17264
372	4512	17265
373	4525	17254
374	4538	17247
375	4545	17215
376	4552	17185
377	4560	17156
378	4568	17127
379	4575	17096
380	4587	17085
381	4601	17079
382	4615	17076
383	4626	17058
384	4634	17034
385	4642	17008
386	4651	16982
387	4658	16952
388	4665	16921
389	4672	16891
390	4679	16864
391	4686	16833
392	4696	16813
393	4717	16833
394	4728	16820
395	4743	16819
396	4759	16820
397	4772	16813
398	4784	16799
399	4798	16793
400	4807	16772
401	4814	16743
402	4821	16713
403	4828	16685
404	4835	16655
405	4845	16637
406	4852	16608
407	4860	16581
408	4867	16553
409	4873	16523
410	4880	16495
411	4886	16461
412	4893	16433
413	4900	16407
414	4907	16377
415	4913	16346
416	4921	16322
417	4928	16294
418	4934	16263
419	4942	16238
420	4948	16207
421	4953	16173
422	4960	16149
423	4967	16121
424	4976	16100
425	4982	16070
426	4989	16043
427	4996	16015
428	5002	15988
429	5010	15963
430	5017	15938
431	5024	15909
432	5030	15882
433	5037	15855
434	5052	15854
435	5061	15835
436	5068	15810
437	5077	15788
438	5085	15767
439	5097	15755
440	5109	15746
441	5122	15738
442	5133	15725
443	5145	15713
444	5157	15705
445	5164	15680
446	5171	15654
447	5178	15627
448	5185	15603
449	5191	15574
450	5197	15547
451	5205	15525
452	5212	15500
453	5219	15475
454	5225	15446
455	5233	15423
456	5240	15400
457	5262	15419
458	5282	15433
459	5296	15427
460	5311	15428
461	5326	15425
462	5338	15415
463	5352	15411
464	5364	15400
465	5372	15379
466	5380	15359
467	5388	15335
468	5394	15310
469	5402	15288
470	5410	15265
471	5417	15242
472	5425	15221
473	5435	15205
474	5442	15182
475	5451	15163
476	5458	15138
477	5466	15119
478	5474	15097
479	5482	15078
480	5490	15055
481	5674	15517
482	5806	15831
483	5825	15839
484	5843	15844
485	5854	15830
486	5866	15817
487	5874	15793
488	5880	15766
489	5886	15738
490	5893	15712
491	5898	15682
492	5905	15655
493	5911	15628
494	5917	15601
495	5925	15578
496	5931	15551
497	5938	15527
498	5947	15505
499	5952	15476
500	5958	15448
501	5964	15422
502	5971	15397
503	5978	15373
504	5984	15347
505	5991	15321
506	5998	15297
507	6005	15273
508	6012	15250
509	6019	15225
510	6026	15201
511	6033	15176
512	6040	15155
513	6047	15131
514	6054	15106
515	6062	15085
516	6070	15063
517	6077	15040
518	6083	15014
519	6090	14991
520	6096	14967
521	6103	14942
522	6111	14921
523	6118	14899
524	6125	14876
525	6133	14856
526	6141	14834
527	6148	14812
528	6155	14789
529	6162	14767
530	6168	14742
531	6175	14719
532	6183	14698
533	6191	14678
534	6197	14654
535	6204	14630
536	6210	14607
537	6218	14586
538	6224	14563
539	6231	14539
540	6239	14519
541	6246	14498
542	6253	14476
543	6271	14478
544	6286	14475
545	6298	14466
546	6311	14457
547	6325	14450
548	6337	14440
549	6348	14428
550	6360	14417
551	6368	14398
552	6375	14376
553	6382	14355
554	6389	14332
555	6396	14311
556	6402	14288
557	6409	14267
558	6419	14252
559	6428	14234
560	6437	14217
561	6444	14195
562	6451	14174
563	6458	14154
564	6464	14131
565	6471	14109
566	6478	14087
567	6484	14065
568	6491	14044
569	6498	14023
570	6505	14002
571	6512	13980
572	6518	13958
573	6525	13938
574	6532	13917
575	6539	13897
576	6546	13875
577	6554	13858
578	6562	13839
579	6574	13830
580	6588	13822
581	6599	13812
582	6612	13804
583	6623	13791
584	6636	13782
585	6643	13762
586	6650	13742
587	6656	13721
588	6663	13700
589	6673	13686
590	6683	13672
591	6690	13652
592	6698	13634
593	6707	13618
594	6720	13611
595	6731	13598
596	6739	13580
597	6743	13555
598	6751	13536
599	6761	13523
600	6784	13535
601	6860	13652
602	7074	14042
603	7135	14129
604	7151	14126
605	7165	14118
606	7177	14106
607	7188	14093
608	7200	14081
609	7213	14071
610	7230	14070
611	7243	14059
612	7253	14046
613	7263	14030
614	7278	14023
615	7290	14012
616	7303	14002
617	7310	13982
618	7315	13957
619	7322	13935
620	7329	13915
621	7336	13893
622	7342	13871
623	7350	13852
624	7358	13833
625	7365	13813
626	7373	13793
627	7380	13773
628	7388	13755
629	7394	13732
630	7401	13712
631	7424	13721
632	7440	13717
633	7449	13699
634	7456	13679
635	7463	13659
636	7469	13637
637	7475	13616
638	7482	13595
639	7488	13573
640	7495	13552
641	7501	13530
642	7508	13510
643	7512	13485
644	7518	13462
645	7524	13441
646	7529	13418
647	7536	13398
648	7544	13380
649	7551	13360
650	7558	13339
651	7565	13321
652	7571	13299
653	7577	13278
654	7584	13257
655	7590	13236
656	7597	13217
657	7603	13197
658	7610	13177
659	7617	13156
660	7624	13138
661	7630	13117
662	7640	13103
663	7653	13093
664	7672	13095
665	7680	13077
666	7688	13059
667	7694	13038
668	7700	13018
669	7706	12998
670	7715	12982
671	7722	12961
672	7728	12942
673	7734	12921
674	7741	12902
675	7747	12882
676	7754	12863
677	7761	12844
678	7768	12824
679	7775	12806
680	7782	12788
681	7790	12770
682	7797	12752
683	7805	12734
684	7812	12717
685	7819	12698
686	7824	12677
687	7831	12658
688	7839	12641
689	7847	12624
690	7855	12607
691	7864	12591
692	7871	12573
693	7878	12555
694	7885	12537
695	7894	12521
696	7900	12503
697	7908	12485
698	7916	12470
699	7923	12451
700	7936	12442
701	7943	12424
702	7951	12408
703	7958	12389
704	7965	12372
705	7972	12354
706	7979	12335
707	7986	12318
708	7994	12301
709	8000	12282
710	8008	12266
711	8015	12247
712	8021	12229
713	8029	12213
714	8036	12194
715	8043	12177
716	8050	12159
717	8057	12141
718	8062	12121
719	8069	12104
720	8076	12086
721	8083	12069
722	8090	12051
723	8097	12034
724	8104	12016
725	8110	11998
726	8150	12028
727	8293	12212
728	8395	12333
729	8403	12318
730	8420	12313
731	8433	12304
732	8442	12288
733	8448	12269
734	8455	12251
735	8461	12231
736	8467	12212
737	8473	12193
738	8479	12173
739	8485	12155
740	8492	12137
741	8498	12117
742	8504	12098
743	8509	12078
744	8515	12058
745	8522	12041
746	8533	12029
747	8545	12018
748	8557	12008
749	8572	12001
750	8585	11992
751	8599	11983
752	8606	11967
753	8612	11948
754	8619	11930
755	8625	11911
756	8631	11892
757	8637	11873
758	8643	11855
759	8651	11838
760	8660	11824
761	8667	11806
762	8673	11788
763	8679	11769
764	8685	11750
765	8692	11733
766	8698	11714
767	8703	11695
768	8709	11677
769	8715	11658
770	8722	11640
771	8728	11622
772	8734	11604
773	8743	11590
774	8749	11572
775	8755	11553
776	8761	11535
777	8767	11517
778	8771	11496
779	8778	11479
780	8785	11462
781	8792	11445
782	8798	11427
783	8805	11410
784	8811	11392
785	8817	11375
786	8825	11360
787	8831	11342
788	8838	11325
789	8845	11308
790	8852	11292
791	8858	11274
792	8865	11257
793	8871	11240
794	8879	11224
795	8888	11211
796	8899	11199
797	8907	11184
798	8914	11168
799	8921	11152
800	8928	11135
801	8934	11117
802	8941	11101
803	8947	11084
804	8954	11068
805	8960	11051
806	8967	11034
807	8975	11019
808	8996	11020
809	9005	11006
810	9011	10989
811	9019	10974
812	9025	10957
813	9032	10941
