iter	Passed	Remaining
0	9	17591
1	22	19972
2	34	20701
3	46	20926
4	60	21807
5	71	21232
6	81	20800
7	89	20113
8	94	18833
9	102	18346
10	112	18334
11	124	18538
12	132	18181
13	142	18129
14	152	18092
15	155	17335
16	158	16645
17	161	16021
18	170	15953
19	177	15781
20	186	15833
21	195	15800
22	204	15781
23	210	15593
24	220	15651
25	229	15628
26	241	15884
27	254	16121
28	265	16238
29	272	16089
30	279	15966
31	287	15886
32	291	15618
33	299	15545
34	306	15441
35	310	15237
36	319	15230
37	324	15024
38	330	14942
39	337	14847
40	340	14622
41	349	14622
42	355	14506
43	364	14545
44	371	14499
45	381	14537
46	387	14467
47	392	14338
48	401	14340
49	409	14330
50	417	14311
51	421	14168
52	430	14185
53	444	14365
54	481	15272
55	504	15710
56	518	15844
57	559	16800
58	574	16945
59	589	17109
60	602	17179
61	614	17219
62	625	17252
63	637	17287
64	649	17339
65	661	17383
66	673	17408
67	687	17500
68	698	17517
69	709	17531
70	722	17599
71	735	17656
72	748	17706
73	757	17671
74	769	17708
75	774	17579
76	783	17529
77	796	17586
78	807	17580
79	822	17688
80	833	17698
81	862	18078
82	1079	22341
83	1194	24402
84	1409	28432
85	1555	31009
86	1570	30927
87	1581	30765
88	1589	30564
89	1598	30380
90	1607	30189
91	1615	29993
92	1623	29801
93	1632	29629
94	1640	29443
95	1646	29230
96	1653	29030
97	1659	28827
98	1667	28642
99	1673	28442
100	1679	28255
101	1688	28100
102	1696	27957
103	1704	27802
104	1712	27648
105	1721	27512
106	1730	27388
107	1740	27267
108	1749	27137
109	1756	26991
110	1762	26814
111	1768	26660
112	1776	26517
113	1783	26369
114	1788	26203
115	1793	26038
116	1796	25844
117	1798	25633
118	1801	25449
119	1804	25266
120	1807	25081
121	1810	24895
122	1812	24717
123	1815	24541
124	1818	24369
125	1821	24201
126	1824	24030
127	1826	23857
128	1829	23694
129	1837	23599
130	1840	23446
131	1841	23268
132	1845	23127
133	1847	22975
134	1850	22820
135	1853	22679
136	1856	22537
137	1859	22396
138	1862	22256
139	1866	22126
140	1867	21976
141	1870	21844
142	1872	21692
143	1874	21557
144	1877	21427
145	1879	21293
146	1881	21151
147	1884	21034
148	1886	20903
149	1888	20769
150	1891	20656
151	1894	20544
152	1898	20439
153	1901	20327
154	1904	20216
155	1908	20109
156	1916	20060
157	1926	20021
158	1931	19938
159	1933	19818
160	1937	19722
161	1945	19671
162	1947	19561
163	1952	19473
164	1958	19407
165	1960	19294
166	1967	19243
167	1970	19146
168	1977	19080
169	1980	18989
170	1986	18924
171	1989	18828
172	1993	18748
173	1999	18689
174	2007	18640
175	2014	18591
176	2016	18490
177	2017	18384
178	2019	18286
179	2020	18184
180	2022	18094
181	2024	17995
182	2025	17895
183	2028	17819
184	2030	17721
185	2032	17638
186	2035	17554
187	2037	17474
188	2041	17400
189	2043	17318
190	2045	17231
191	2048	17154
192	2051	17082
193	2053	17000
194	2056	16927
195	2059	16854
196	2062	16784
197	2065	16712
198	2067	16633
199	2070	16566
200	2072	16486
201	2074	16412
202	2076	16334
203	2079	16267
204	2082	16200
205	2084	16129
206	2086	16059
207	2088	15982
208	2091	15919
209	2095	15863
210	2099	15807
211	2103	15757
212	2106	15692
213	2108	15626
214	2109	15553
215	2110	15478
216	2113	15415
217	2116	15355
218	2118	15296
219	2119	15224
220	2121	15154
221	2123	15092
222	2126	15035
223	2127	14968
224	2129	14906
225	2131	14845
226	2137	14810
227	2142	14773
228	2145	14716
229	2150	14679
230	2154	14635
231	2159	14596
232	2167	14578
233	2172	14535
234	2178	14510
235	2181	14458
236	2188	14433
237	2196	14416
238	2207	14415
239	2215	14398
240	2223	14385
241	2231	14363
242	2235	14323
243	2242	14299
244	2250	14284
245	2261	14286
246	2269	14271
247	2276	14245
248	2285	14237
249	2292	14212
250	2295	14166
251	2298	14118
252	2299	14063
253	2305	14034
254	2308	13988
255	2312	13944
256	2316	13910
257	2320	13871
258	2323	13823
259	2326	13778
260	2328	13728
261	2331	13684
262	2332	13629
263	2335	13589
264	2338	13544
265	2340	13494
266	2346	13470
267	2349	13430
268	2352	13388
269	2355	13347
270	2360	13316
271	2363	13277
272	2366	13238
273	2369	13195
274	2372	13157
275	2375	13118
276	2378	13078
277	2381	13039
278	2382	12991
279	2385	12947
280	2389	12915
281	2392	12878
282	2395	12839
283	2397	12796
284	2399	12753
285	2401	12713
286	2404	12675
287	2407	12636
288	2409	12598
289	2414	12570
290	2417	12535
291	2421	12502
292	2424	12467
293	2426	12430
294	2429	12394
295	2431	12352
296	2434	12321
297	2440	12301
298	2443	12267
299	2446	12234
300	2450	12201
301	2452	12167
302	2455	12131
303	2459	12101
304	2462	12068
305	2464	12033
306	2466	11995
307	2469	11962
308	2473	11935
309	2475	11897
310	2477	11863
311	2481	11832
312	2484	11801
313	2485	11764
314	2490	11740
315	2497	11730
316	2500	11699
317	2508	11691
318	2515	11677
319	2524	11675
320	2533	11673
321	2538	11651
322	2552	11672
323	2638	12021
324	2720	12347
325	2965	13410
326	3139	14140
327	3146	14120
328	3159	14126
329	3166	14104
330	3173	14084
331	3180	14064
332	3186	14039
333	3193	14015
334	3199	13993
335	3205	13967
336	3208	13929
337	3214	13904
338	3220	13881
339	3227	13861
340	3235	13843
341	3243	13825
342	3250	13809
343	3259	13795
344	3267	13781
345	3275	13763
346	3285	13757
347	3293	13743
348	3303	13732
349	3314	13730
350	3325	13728
351	3334	13716
352	3342	13699
353	3348	13675
354	3350	13638
355	3353	13603
356	3359	13577
357	3367	13562
358	3370	13528
359	3376	13504
360	3383	13487
361	3389	13463
362	3397	13449
363	3404	13429
364	3428	13479
365	3436	13462
366	3442	13443
367	3449	13421
368	3455	13398
369	3461	13377
370	3469	13365
371	3474	13337
372	3477	13305
373	3480	13270
374	3483	13238
375	3486	13206
376	3490	13173
377	3492	13138
378	3495	13105
379	3498	13073
380	3501	13039
381	3503	13006
382	3506	12974
383	3510	12943
384	3512	12909
385	3515	12877
386	3517	12844
387	3521	12817
388	3524	12784
389	3527	12752
390	3530	12721
391	3533	12690
392	3536	12661
393	3539	12631
394	3542	12600
395	3544	12567
396	3547	12537
397	3550	12508
398	3553	12476
399	3556	12446
400	3558	12414
401	3561	12384
402	3565	12360
403	3573	12346
404	3578	12326
405	3581	12296
406	3584	12268
407	3587	12240
408	3591	12213
409	3594	12185
410	3596	12154
411	3601	12132
412	3607	12114
413	3610	12086
414	3612	12057
415	3616	12030
416	3619	12004
417	3622	11976
418	3625	11949
419	3627	11919
420	3629	11888
421	3632	11861
422	3634	11832
423	3639	11811
424	3647	11802
425	3654	11787
426	3659	11766
427	3665	11750
428	3672	11735
429	3678	11719
430	3684	11703
431	3691	11690
432	3697	11674
433	3704	11658
434	3706	11631
435	3710	11609
436	3714	11584
437	3721	11571
438	3729	11563
439	3735	11547
440	3742	11534
441	3751	11525
442	3758	11513
443	3767	11505
444	3776	11498
445	3784	11489
446	3793	11483
447	3801	11473
448	3811	11467
449	3819	11459
450	3831	11459
451	3839	11449
452	3849	11446
453	3857	11436
454	3866	11429
455	3872	11414
456	3878	11399
457	3887	11391
458	3892	11373
459	3898	11357
460	3905	11343
461	3910	11323
462	3917	11312
463	3919	11286
464	3925	11269
465	3928	11245
466	3931	11220
467	3934	11197
468	3937	11173
469	3938	11145
470	3941	11122
471	3944	11099
472	3948	11077
473	3953	11059
474	3962	11051
475	3974	11053
476	3980	11040
477	3988	11029
478	3994	11016
479	4001	11003
480	4007	10989
481	4014	10978
482	4018	10958
483	4024	10941
484	4026	10916
485	4031	10899
486	4037	10884
487	4041	10866
488	4047	10852
489	4056	10844
490	4060	10826
491	4064	10806
492	4067	10784
493	4069	10759
494	4073	10738
495	4076	10717
496	4079	10696
497	4084	10677
498	4087	10656
499	4090	10634
500	4092	10611
501	4095	10589
502	4102	10579
503	4106	10560
504	4109	10539
505	4112	10518
506	4115	10496
507	4119	10476
508	4122	10455
509	4125	10435
510	4128	10413
511	4129	10389
512	4209	10560
513	4400	11008
514	4509	11252
515	4673	11629
516	4686	11630
517	4693	11616
518	4700	11602
519	4707	11588
520	4712	11569
521	4718	11553
522	4721	11529
523	4727	11513
524	4733	11494
525	4740	11481
526	4748	11469
527	4752	11450
528	4759	11435
529	4765	11420
530	4772	11405
531	4778	11389
532	4786	11377
533	4794	11366
534	4833	11427
535	4946	11665
536	4957	11658
537	4967	11653
538	4979	11649
539	4986	11635
540	5003	11644
541	5021	11655
542	5029	11643
543	5037	11631
544	5045	11619
545	5054	11608
546	5062	11597
547	5069	11582
548	5078	11571
549	5087	11563
550	5098	11556
551	5106	11545
552	5115	11536
553	5122	11520
554	5129	11507
555	5141	11503
556	5150	11493
557	5157	11479
558	5182	11505
559	5189	11490
560	5196	11475
561	5199	11454
562	5204	11434
563	5210	11419
564	5214	11397
565	5220	11382
566	5225	11364
567	5230	11344
568	5235	11326
569	5241	11310
570	5245	11291
571	5252	11275
572	5255	11254
573	5260	11236
574	5267	11221
575	5275	11210
576	5282	11196
577	5285	11173
578	5292	11160
579	5297	11143
580	5300	11121
581	5307	11108
582	5313	11091
583	5317	11072
584	5329	11068
585	5342	11067
586	5348	11052
587	5358	11045
588	5369	11039
589	5376	11027
590	5396	11040
591	5407	11033
592	5415	11022
593	5426	11017
594	5434	11006
595	5442	10995
596	5452	10986
597	5462	10979
598	5472	10973
599	5480	10961
600	5489	10950
601	5496	10938
602	5503	10924
603	5512	10914
604	5519	10902
605	5529	10893
606	5536	10881
607	5540	10863
608	5544	10842
609	5546	10821
610	5550	10800
611	5553	10780
612	5556	10758
613	5558	10736
614	5562	10717
615	5565	10696
616	5568	10675
617	5571	10655
618	5574	10635
619	5578	10616
620	5581	10596
621	5585	10577
622	5588	10557
623	5591	10538
624	5595	10520
625	5599	10500
626	5602	10481
627	5607	10464
628	5609	10442
629	5612	10423
630	5615	10403
631	5618	10382
632	5620	10362
633	5624	10343
634	5627	10323
635	5629	10303
636	5633	10285
637	5636	10265
638	5639	10247
639	5642	10227
640	5645	10208
641	5649	10189
642	5652	10170
643	5655	10151
644	5658	10132
645	5661	10113
646	5664	10094
647	5667	10075
648	5670	10057
649	5738	10152
650	5958	10517
651	6073	10694
652	6189	10871
653	6275	10996
654	6293	11001
655	6311	11006
656	6323	11001
657	6336	10996
658	6348	10992
659	6357	10981
660	6366	10970
661	6376	10960
662	6390	10959
663	6400	10950
664	6410	10941
665	6419	10929
666	6427	10918
667	6437	10908
668	6447	10900
669	6458	10893
670	6471	10888
671	6482	10881
672	6492	10871
673	6500	10860
674	6512	10853
675	6522	10844
676	6531	10835
677	6543	10829
678	6554	10821
679	6563	10809
680	6574	10803
681	6583	10791
682	6592	10780
683	6599	10767
684	6608	10757
685	6617	10745
686	6626	10735
687	6631	10718
688	6639	10705
689	6649	10697
690	6658	10686
691	6662	10668
692	6668	10652
693	6676	10639
694	6679	10620
695	6688	10609
696	6693	10592
697	6698	10576
698	6707	10564
699	6710	10545
700	6716	10529
701	6723	10516
702	6727	10498
703	6734	10484
704	6741	10471
705	6747	10455
706	6757	10447
707	6761	10428
708	6770	10418
709	6778	10405
710	6792	10404
711	6803	10396
712	6810	10382
713	6821	10375
714	6829	10363
715	6839	10354
716	6847	10342
717	6857	10334
718	6867	10325
719	6884	10326
720	6901	10327
721	6910	10317
722	6919	10307
723	6929	10298
724	6940	10290
725	6951	10283
726	6961	10275
727	6971	10265
728	6981	10256
729	6989	10244
730	6999	10236
731	7007	10224
732	7019	10217
733	7030	10211
734	7041	10202
735	7052	10194
736	7063	10188
737	7071	10176
738	7078	10163
739	7085	10149
740	7089	10131
741	7096	10118
742	7103	10105
743	7109	10090
744	7112	10072
745	7115	10053
746	7119	10035
747	7123	10019
748	7127	10000
749	7129	9981
750	7132	9963
751	7135	9944
752	7140	9927
753	7143	9909
754	7149	9894
755	7157	9884
756	7169	9878
757	7181	9872
758	7189	9861
759	7198	9850
760	7205	9838
761	7213	9826
762	7219	9812
763	7226	9799
764	7235	9788
765	7241	9774
766	7244	9757
767	7248	9739
768	7251	9722
769	7256	9707
