iter	Passed	Remaining
0	10	18123
1	35	31524
2	59	35933
3	70	31775
4	82	29630
5	98	29527
6	109	28136
7	121	27282
8	130	26022
9	161	28994
10	178	29074
11	257	38382
12	328	45125
13	343	43839
14	354	42243
15	372	41527
16	389	40863
17	395	39118
18	405	37992
19	417	37171
20	426	36092
21	433	35003
22	442	34155
23	447	33102
24	454	32244
25	464	31699
26	473	31086
27	480	30389
28	487	29742
29	497	29330
30	505	28850
31	513	28392
32	522	27989
33	529	27501
34	537	27118
35	545	26713
36	554	26419
37	563	26110
38	572	25868
39	580	25526
40	590	25329
41	599	25074
42	606	24780
43	613	24485
44	626	24421
45	646	24641
46	656	24503
47	673	24572
48	689	24633
49	711	24919
50	732	25109
51	746	25103
52	761	25098
53	776	25099
54	786	24942
55	802	24994
56	818	25019
57	830	24934
58	849	25063
59	873	25323
60	880	25093
61	889	24942
62	899	24813
63	920	24976
64	962	25687
65	1005	26404
66	1028	26604
67	1054	26852
68	1081	27123
69	1104	27288
70	1124	27387
71	1159	27824
72	1188	28118
73	1212	28274
74	1239	28499
75	1268	28783
76	1296	29019
77	1321	29169
78	1382	30120
79	1400	30118
80	1437	30501
81	1459	30582
82	1486	30745
83	1513	30916
84	1540	31074
85	1572	31347
86	1597	31456
87	1621	31548
88	1656	31839
89	1680	31930
90	1704	32007
91	1729	32101
92	1754	32209
93	1782	32354
94	1806	32428
95	1828	32464
96	1852	32530
97	1929	33502
98	1995	34280
99	2037	34638
100	2067	34781
101	2098	34928
102	2124	35010
103	2143	34960
104	2159	34859
105	2176	34780
106	2199	34802
107	2206	34568
108	2234	34672
109	2256	34665
110	2282	34732
111	2296	34611
112	2320	34637
113	2342	34646
114	2353	34485
115	2370	34406
116	2394	34445
117	2418	34471
118	2439	34454
119	2448	34276
120	2470	34283
121	2514	34584
122	2546	34724
123	2582	34905
124	2616	35056
125	2630	34946
126	2703	35617
127	2724	35585
128	2787	36109
129	2817	36195
130	2831	36078
131	2902	36675
132	2931	36746
133	2964	36859
134	2990	36880
135	3015	36894
136	3037	36867
137	3067	36937
138	3091	36943
139	3103	36801
140	3136	36907
141	3198	37349
142	3245	37611
143	3382	38901
144	3432	39178
145	3496	39610
146	3523	39626
147	3548	39613
148	3580	39671
149	3592	39515
150	3620	39540
151	3643	39506
152	3655	39352
153	3684	39382
154	3714	39424
155	3733	39340
156	3749	39237
157	3763	39111
158	3778	38995
159	3783	38780
160	3789	38578
161	3803	38457
162	3819	38362
163	3834	38247
164	3848	38131
165	3859	37989
166	3885	37989
167	3899	37882
168	3912	37762
169	3926	37644
170	3938	37522
171	3949	37381
172	3953	37184
173	3959	36999
174	3967	36837
175	3971	36650
176	3994	36630
177	4010	36545
178	4018	36394
179	4030	36274
180	4041	36148
181	4053	36039
182	4068	35945
183	4075	35794
184	4082	35641
185	4094	35529
186	4099	35364
187	4110	35241
188	4116	35090
189	4123	34939
190	4126	34761
191	4129	34582
192	4135	34437
193	4143	34298
194	4150	34163
195	4154	33999
196	4157	33831
197	4165	33704
198	4172	33565
199	4179	33439
200	4186	33301
201	4189	33139
202	4200	33043
203	4204	32893
204	4227	32892
205	4239	32803
206	4252	32728
207	4271	32690
208	4277	32565
209	4287	32462
210	4291	32320
211	4305	32252
212	4319	32180
213	4327	32069
214	4340	32000
215	4350	31904
216	4362	31826
217	4376	31763
218	4382	31637
219	4386	31504
220	4394	31395
221	4405	31315
222	4412	31204
223	4423	31123
224	4426	30984
225	4429	30852
226	4436	30744
227	4440	30615
228	4448	30516
229	4452	30390
230	4459	30287
231	4469	30210
232	4481	30138
233	4488	30035
234	4494	29928
235	4500	29827
236	4505	29712
237	4508	29589
238	4514	29488
239	4521	29388
240	4527	29289
241	4533	29189
242	4540	29091
243	4546	28992
244	4552	28896
245	4558	28797
246	4563	28690
247	4569	28595
248	4576	28504
249	4581	28405
250	4583	28286
251	4587	28178
252	4593	28087
253	4600	27999
254	4607	27916
255	4614	27830
256	4618	27728
257	4625	27643
258	4629	27543
259	4635	27457
260	4638	27348
261	4644	27266
262	4650	27176
263	4658	27105
264	4665	27024
265	4673	26950
266	4679	26869
267	4687	26796
268	4690	26696
269	4697	26619
270	4704	26545
271	4711	26468
272	4715	26375
273	4720	26292
274	4727	26215
275	4735	26146
276	4741	26070
277	4747	25994
278	4754	25917
279	4760	25844
280	4791	25900
281	4806	25874
282	4819	25832
283	4833	25798
284	4841	25737
285	4868	25770
286	4881	25732
287	4893	25689
288	4906	25655
289	4912	25580
290	4918	25505
291	4922	25423
292	4933	25372
293	4945	25333
294	4957	25293
295	4970	25253
296	4982	25214
297	4994	25173
298	5006	25131
299	5019	25097
300	5030	25054
301	5037	24989
302	5044	24923
303	5051	24860
304	5057	24792
305	5064	24725
306	5066	24640
307	5072	24573
308	5083	24526
309	5091	24470
310	5098	24411
311	5105	24348
312	5109	24275
313	5116	24214
314	5122	24149
315	5128	24086
316	5139	24041
317	5150	24004
318	5162	23968
319	5169	23909
320	5178	23861
321	5182	23789
322	5188	23727
323	5195	23668
324	5202	23611
325	5205	23534
326	5211	23477
327	5218	23420
328	5228	23377
329	5248	23380
330	5258	23339
331	5268	23296
332	5284	23281
333	5297	23253
334	5311	23227
335	5324	23200
336	5339	23181
337	5346	23127
338	5353	23073
339	5361	23020
340	5369	22974
341	5393	22991
342	5406	22967
343	5421	22944
344	5434	22918
345	5447	22894
346	5458	22857
347	5474	22843
348	5490	22826
349	5505	22807
350	5519	22785
351	5533	22762
352	5547	22739
353	5561	22717
354	5576	22700
355	5588	22668
356	5596	22621
357	5606	22583
358	5614	22538
359	5627	22510
360	5637	22470
361	5645	22424
362	5661	22410
363	5671	22375
364	5680	22331
365	5690	22295
366	5698	22248
367	5707	22211
368	5715	22166
369	5725	22127
370	5736	22097
371	5743	22048
372	5754	22016
373	5769	21999
374	5791	22007
375	5807	21996
376	5822	21976
377	5836	21956
378	5869	22006
379	5882	21982
380	5892	21944
381	5899	21900
382	5906	21851
383	5912	21803
384	5921	21764
385	5929	21720
386	5938	21680
387	5944	21634
388	5953	21594
389	5960	21550
390	5969	21510
391	5975	21463
392	5984	21424
393	5993	21388
394	6000	21344
395	6007	21301
396	6014	21255
397	6019	21205
398	6026	21159
399	6031	21111
400	6037	21063
401	6044	21020
402	6051	20977
403	6058	20934
404	6068	20902
405	6075	20858
406	6082	20817
407	6089	20775
408	6096	20734
409	6104	20697
410	6112	20656
411	6119	20616
412	6126	20575
413	6150	20591
414	6163	20569
415	6171	20533
416	6183	20506
417	6197	20489
418	6215	20487
419	6231	20475
420	6247	20465
421	6276	20494
422	6293	20487
423	6321	20514
424	6353	20555
425	6378	20571
426	6395	20565
427	6409	20547
428	6426	20537
429	6442	20524
430	6452	20496
431	6465	20473
432	6478	20454
433	6493	20439
434	6502	20403
435	6513	20376
436	6531	20370
437	6550	20370
438	6568	20362
439	6582	20345
440	6588	20303
441	6605	20294
442	6617	20271
443	6630	20250
444	6644	20232
445	6659	20216
446	6667	20182
447	6681	20162
448	6694	20143
449	6711	20133
450	6751	20195
451	6767	20181
452	6801	20223
453	6824	20232
454	6846	20238
455	6878	20273
456	6891	20253
457	6903	20228
458	6916	20205
459	6931	20192
460	6946	20176
461	6959	20155
462	6970	20129
463	6978	20092
464	6986	20056
465	6993	20019
466	7000	19981
467	7007	19944
468	7015	19910
469	7023	19876
470	7031	19840
471	7039	19806
472	7047	19771
473	7054	19735
474	7062	19701
475	7070	19666
476	7076	19627
477	7084	19594
478	7091	19557
479	7098	19521
480	7105	19483
481	7117	19462
482	7124	19427
483	7134	19399
484	7140	19361
485	7149	19330
486	7157	19296
487	7165	19265
488	7174	19233
489	7181	19199
490	7189	19167
491	7196	19130
492	7203	19096
493	7210	19061
494	7217	19027
495	7224	18992
496	7231	18959
497	7243	18938
498	7256	18920
499	7270	18902
500	7299	18926
501	7307	18895
502	7316	18866
503	7324	18834
504	7331	18801
505	7340	18772
506	7350	18744
507	7358	18715
508	7366	18682
509	7373	18650
510	7381	18620
511	7389	18588
512	7397	18559
513	7406	18531
514	7414	18499
515	7420	18465
516	7428	18435
517	7436	18404
518	7444	18375
519	7452	18344
520	7462	18318
521	7468	18286
522	7476	18256
523	7483	18223
524	7492	18196
525	7499	18163
526	7505	18129
527	7513	18100
528	7521	18070
529	7529	18041
530	7535	18008
531	7544	17982
532	7552	17953
533	7561	17927
534	7570	17901
535	7579	17873
536	7586	17842
537	7595	17817
538	7604	17791
539	7613	17765
540	7625	17745
541	7631	17713
542	7641	17689
543	7648	17659
544	7658	17636
545	7666	17608
546	7675	17581
547	7683	17554
548	7691	17525
549	7696	17492
550	7704	17465
551	7711	17434
552	7722	17413
553	7738	17403
554	7751	17387
555	7765	17375
556	7781	17365
557	7793	17347
558	7807	17332
559	7824	17325
560	7838	17311
561	7852	17297
562	7884	17324
563	7897	17308
564	7906	17282
565	7920	17269
566	7939	17265
567	7955	17255
568	7965	17233
569	7976	17212
570	7984	17185
571	7993	17160
572	8002	17136
573	8011	17112
574	8024	17096
575	8033	17070
576	8042	17046
577	8051	17023
578	8064	17006
579	8071	16978
580	8080	16953
581	8090	16930
582	8098	16905
583	8107	16881
584	8118	16861
585	8126	16835
586	8136	16813
587	8161	16823
588	8170	16798
589	8179	16774
590	8187	16749
591	8195	16723
592	8206	16702
593	8214	16678
