iter	Logloss
114	0.3096677946
115	0.3092805944
116	0.309059121
117	0.3086619223
118	0.3083511273
119	0.3080413928
120	0.3077175509
121	0.3073859155
122	0.3070220801
123	0.3067057475
124	0.3064579636
125	0.3060870863
126	0.3058150275
127	0.3055637548
128	0.3053060896
129	0.3049907454
130	0.3047574464
131	0.3045000343
132	0.3042668505
133	0.3040334294
134	0.3037403842
135	0.303436586
136	0.3031671033
137	0.3028075462
138	0.3024673004
139	0.3021779474
140	0.3019031181
141	0.3017417393
142	0.3014836482
143	0.3012332963
144	0.3009929514
145	0.3008074607
146	0.3006532145
147	0.300303711
148	0.3000693405
149	0.2998569912
150	0.2996459143
151	0.2995067163
152	0.2993450964
153	0.2991012928
154	0.2988296178
155	0.2985441919
156	0.298323366
157	0.2981409066
158	0.2979122883
159	0.2976778344
160	0.2974973878
161	0.2973256001
162	0.29717937
163	0.2970275593
164	0.2968345498
165	0.2966254485
166	0.2965098731
167	0.296390788
168	0.2961472279
169	0.2959405195
170	0.2958123855
171	0.2956857491
172	0.2955620708
173	0.2954170519
174	0.2952952575
175	0.295057983
176	0.2949336169
177	0.2947916951
178	0.294596963
179	0.2944258049
180	0.2943017914
181	0.2941772936
182	0.2939550393
183	0.2937496336
184	0.2935543265
185	0.2934132367
186	0.2932430223
187	0.2931256309
188	0.2929783582
189	0.2928939616
190	0.2927792106
191	0.2925746582
192	0.292400221
193	0.2922629478
194	0.2921435396
195	0.2920225783
196	0.2918053552
197	0.2916276718
198	0.2914732865
199	0.291294994
200	0.2911227112
201	0.2910050996
202	0.2908511981
203	0.290715175
204	0.2905276564
205	0.2903876255
206	0.2902852448
207	0.2901272668
208	0.2899936314
209	0.2898370615
210	0.2896945537
211	0.2895276468
212	0.2893212467
213	0.2891887113
214	0.2890713701
215	0.2889360148
216	0.2888256123
217	0.2887257842
218	0.2885902586
219	0.2884191658
220	0.2882686329
221	0.2881661103
222	0.28806293
223	0.2878779005
224	0.2877334027
225	0.2875993263
226	0.2874190928
227	0.2872976647
228	0.2871600136
229	0.2870000996
230	0.2869017164
231	0.2867771187
232	0.2866648161
233	0.286563379
234	0.2864633963
235	0.2863125469
236	0.2861552985
237	0.2860757989
238	0.2859698365
239	0.285862777
240	0.285709842
241	0.2856443808
242	0.2855580412
243	0.285445585
244	0.2853498893
245	0.285251602
246	0.2851866129
247	0.2850950688
248	0.2849242377
249	0.2847973584
250	0.2847318331
251	0.2846389554
252	0.2845282991
253	0.2844228766
254	0.284358719
255	0.2842169752
256	0.2840820814
257	0.2839563573
258	0.2838855814
259	0.2837847284
260	0.2836616843
261	0.2835509915
262	0.283466181
263	0.2834027203
264	0.28330069
265	0.2832196881
266	0.2831246002
267	0.283025852
268	0.2829240107
269	0.2828311575
270	0.2827431696
271	0.2826673918
272	0.2825745799
273	0.2824878087
274	0.2823955984
275	0.2823147919
276	0.2822156509
277	0.282123721
278	0.2820377605
279	0.2819355023
280	0.2818501803
281	0.2817670484
282	0.2816302939
283	0.2815152775
284	0.2814055546
285	0.281314804
286	0.2811589391
287	0.2810600055
288	0.2809656207
289	0.2808975445
290	0.2808097988
291	0.2807292556
292	0.2806349911
293	0.280561377
294	0.2805041335
295	0.2803429507
296	0.2802666253
297	0.2801955881
298	0.2800782708
299	0.279972232
300	0.2798727136
301	0.279795066
302	0.2797276043
303	0.2796643053
304	0.2795910996
305	0.2795152734
306	0.279445118
307	0.2793817385
308	0.2793150249
309	0.2792237577
310	0.2791655303
311	0.279048043
312	0.2789420777
313	0.2788624246
314	0.2787845146
315	0.2787129195
316	0.2786525413
317	0.2785731286
318	0.2784905123
319	0.2784336052
320	0.2783580311
321	0.2782744285
322	0.2782273901
323	0.2781754718
324	0.2780739808
325	0.2779987865
326	0.2779138632
327	0.2778515656
328	0.27771086
329	0.27764146
330	0.2775864524
331	0.2774949506
332	0.2773563022
333	0.2772693384
334	0.2771743387
335	0.277088106
336	0.2770357866
337	0.2769829942
338	0.276950066
339	0.2769008153
340	0.276818144
341	0.2767509783
342	0.2766371962
343	0.2765946623
344	0.2765426618
345	0.2764989775
346	0.2764453564
347	0.2763770581
348	0.2763327251
349	0.2762953086
350	0.2762329821
351	0.2761580491
352	0.2761131779
353	0.2760522873
354	0.2759644716
355	0.2758743554
356	0.2758193713
357	0.2757734385
358	0.2757140099
359	0.2756506905
360	0.275568169
361	0.2755073814
362	0.2754268429
363	0.2753462243
364	0.2752862091
365	0.2752020843
366	0.275127076
367	0.2750765988
368	0.2750082348
369	0.2749352022
370	0.2748525886
371	0.2747719493
372	0.2747002383
373	0.2746681412
374	0.2745882872
375	0.2744770159
376	0.2743536239
377	0.2742951841
378	0.2742397138
379	0.2741880566
380	0.2741271694
381	0.2739962004
382	0.273908674
383	0.2738638415
384	0.2738595816
385	0.2738089904
386	0.2737276371
387	0.2736817658
388	0.2736118589
389	0.2735749256
390	0.2734906176
391	0.2734357356
392	0.2733614009
393	0.2732839598
394	0.273202427
395	0.273151846
396	0.2730922989
397	0.2730064383
398	0.2729559063
399	0.2729095979
400	0.272877074
401	0.2728336777
402	0.2727216163
403	0.272668481
404	0.2726287773
405	0.2725798998
406	0.2724826973
407	0.2724476299
408	0.2723745152
409	0.2723284897
410	0.2722614478
411	0.2721992168
412	0.2721401279
413	0.2720795678
414	0.2720185151
415	0.2719605205
416	0.2719090015
417	0.271867238
418	0.27182147
419	0.2717571065
420	0.2716929408
421	0.2716026575
422	0.2715634761
423	0.2714833698
424	0.2714283938
425	0.2713933828
426	0.2713278435
427	0.2712915486
428	0.2712412924
429	0.2711948498
430	0.271130444
431	0.2710738387
432	0.2710481548
433	0.270942971
434	0.2708846104
435	0.2708358946
436	0.27079497
437	0.2707630628
438	0.2706592941
439	0.2705949043
440	0.2705264922
441	0.2704595388
442	0.2703797893
443	0.2703332312
444	0.2702523958
445	0.2702184089
446	0.270181356
447	0.2701508421
448	0.2700998891
449	0.2700538889
450	0.2699945839
451	0.2699685678
452	0.2698898629
453	0.2698502311
454	0.2698053228
455	0.2697519541
456	0.2697483472
457	0.2696919964
458	0.2696660698
459	0.2696062861
460	0.269571224
461	0.2695272213
462	0.2694659019
463	0.2694128841
464	0.2693235047
465	0.2692637491
466	0.2691910358
467	0.2691567924
468	0.2691128817
469	0.2690295808
470	0.2689751217
471	0.2689422737
472	0.2689077252
473	0.2688175974
474	0.268754733
475	0.2687084386
476	0.2686240755
477	0.2685621234
478	0.2684985579
479	0.2684622468
480	0.2684216401
481	0.2683582433
482	0.2682987433
483	0.2682650049
484	0.2682037028
485	0.2681809138
486	0.268121297
487	0.2680819176
488	0.2680369863
489	0.26800672
490	0.2679568531
491	0.2679218083
492	0.2678876651
493	0.2678236831
494	0.2677754491
495	0.2677284073
496	0.2676872779
497	0.26762681
498	0.2675385312
499	0.2674686358
500	0.2674167358
501	0.2673549962
502	0.2673259286
503	0.2673030846
504	0.2672496184
505	0.2672228209
506	0.2671434644
507	0.2671085516
508	0.26709578
509	0.2670339949
510	0.2669695857
511	0.266864745
512	0.2668042452
513	0.2667649745
514	0.2667042906
515	0.2666563119
516	0.2665978976
517	0.2665566292
518	0.2665021393
519	0.266435634
520	0.2663554679
521	0.2662910184
522	0.2662365533
523	0.266159142
524	0.2660607808
525	0.2659964455
526	0.2659596733
527	0.2659110287
528	0.2658626806
529	0.2658231671
530	0.2657894858
531	0.2656893502
532	0.2656389052
533	0.2655875725
534	0.265509839
535	0.2654467162
536	0.2653912087
537	0.2653231329
538	0.2652671658
539	0.2652179933
540	0.2651763138
541	0.2651148888
542	0.2650671483
543	0.2650218842
544	0.264972281
545	0.2649117915
546	0.2648685984
547	0.2648040776
548	0.2647572982
549	0.2647234169
550	0.264693732
551	0.2646861913
552	0.2646174945
553	0.2645664466
554	0.2644977648
555	0.2644434188
556	0.2643664308
557	0.2643198796
558	0.2642882245
559	0.2641939385
560	0.2641555369
561	0.2641157862
562	0.2640809425
563	0.2640196531
564	0.2639755557
565	0.2639315483
566	0.2638878316
567	0.2638365761
568	0.2637853217
569	0.2637291021
570	0.2637236468
571	0.2636960286
572	0.2636378111
573	0.2635978795
574	0.2635512472
575	0.2634773577
576	0.2634677142
577	0.2634218556
578	0.2633824268
579	0.2633741245
580	0.2633457393
581	0.263292645
582	0.2632608522
583	0.2632279274
584	0.2631856949
585	0.2631314341
586	0.2630892615
587	0.2630409963
588	0.2629783051
589	0.2629107891
590	0.2628076346
591	0.2627023351
592	0.2626568484
593	0.2626221446
594	0.2625774989
595	0.2624686518
596	0.2624364418
597	0.2624002822
598	0.2623247796
599	0.2622794488
600	0.2622103724
601	0.2621553633
602	0.2620962924
603	0.2620692213
604	0.2620405679
605	0.2620037602
606	0.2619189277
607	0.2617838361
608	0.2617609143
609	0.2617284089
610	0.26168359
611	0.2616217347
612	0.2615818639
613	0.261538066
614	0.2614519255
615	0.2613949859
616	0.2613524769
617	0.2613104876
618	0.2612619167
619	0.2611844277
620	0.2611295773
621	0.2610861083
622	0.2610271221
623	0.2609736807
624	0.2608969472
625	0.2608524943
626	0.2608153651
627	0.2607700154
628	0.2607049448
629	0.260643959
630	0.2605804313
631	0.2605167547
632	0.2604794298
633	0.2603679599
634	0.2603380329
635	0.2603349715
636	0.2602820621
637	0.2602650977
638	0.2601998826
639	0.2601363148
640	0.2601184243
641	0.2600661656
642	0.2600158826
643	0.2599508675
644	0.2599118224
645	0.2598697441
646	0.2598113806
647	0.2597559893
648	0.2597201081
649	0.2596774969
650	0.2596144855
651	0.259571241
652	0.2594656895
653	0.2594053503
654	0.2593294014
655	0.2592916174
656	0.2592569981
657	0.2591795284
658	0.2591386578
659	0.2590978018
660	0.2590375858
661	0.2589958887
662	0.2589314216
663	0.258885883
664	0.2588500954
665	0.2587993448
666	0.2587403922
667	0.2586916183
668	0.2586183069
669	0.2585812309
670	0.2585426977
671	0.2584401547
672	0.2583706968
673	0.2583105133
674	0.258241202
675	0.2581720507
676	0.258134336
677	0.2580666636
678	0.2580233862
679	0.2579706166
680	0.257911931
681	0.2578770617
682	0.257821206
683	0.2577799624
684	0.2577377303
685	0.2576982259
686	0.2576626652
687	0.257618553
688	0.2574912569
689	0.2573778408
690	0.2573272226
691	0.2572730722
692	0.2572241218
693	0.257158249
694	0.2571215617
695	0.2570589764
696	0.2570003239
697	0.2569562167
698	0.256925722
699	0.2568467432
700	0.2568043516
701	0.2567372571
702	0.2566931652
703	0.2566492613
704	0.2565134407
705	0.2564045924
706	0.2563490762
707	0.2562972803
708	0.2562331915
709	0.2561774644
710	0.2561419491
711	0.2560977073
712	0.2560480232
713	0.2560008801
714	0.2559461472
715	0.255904034
716	0.2558580109
717	0.2558070466
718	0.255746493
719	0.2557069457
720	0.2556808234
721	0.2556481209
722	0.2555988739
723	0.2555623107
724	0.2554735263
725	0.2554030147
726	0.2553522313
727	0.2553167174
728	0.255276163
729	0.2552419626
730	0.2551909275
731	0.2551438454
732	0.255105567
733	0.2550845548
734	0.2550366436
735	0.2549877506
736	0.2549417345
737	0.2548341954
738	0.25479088
739	0.2546920669
740	0.2546279409
741	0.2545863108
742	0.2545262809
743	0.2544307222
744	0.2543609972
745	0.2542985828
746	0.2542624675
747	0.2542204133
748	0.2541903607
749	0.2541552389
750	0.2541238093
751	0.2540818292
752	0.2540090606
753	0.2539786864
754	0.2539511046
755	0.2539069841
756	0.2538593666
757	0.2538326967
758	0.253783444
759	0.2537429518
760	0.2536833973
761	0.2536406494
762	0.2536202067
763	0.2535604765
764	0.2535208721
765	0.2534670063
766	0.2534325425
767	0.2533930069
768	0.2533521354
769	0.2532789018
770	0.253186104
771	0.2531482203
772	0.2531138154
773	0.2530694975
774	0.2530006071
775	0.2529511719
776	0.252919436
777	0.2528399608
778	0.2527988298
779	0.2526988646
780	0.2526235871
781	0.2525639429
782	0.2525136626
783	0.2524638539
784	0.2524340006
785	0.2523867739
786	0.2523485894
787	0.2523104701
788	0.2522554458
789	0.2521714459
790	0.2521264227
791	0.2520807008
792	0.2520488391
793	0.2520266111
794	0.251981532
795	0.25193643
796	0.2519079615
797	0.2518796873
798	0.2518180795
799	0.2517928912
800	0.2517458529
801	0.2517178992
802	0.2516795452
803	0.2516132322
804	0.2515822805
805	0.2515322669
806	0.2515019382
807	0.2514726186
808	0.2514571095
809	0.2514163044
810	0.251396782
811	0.2513625988
812	0.2513055267
813	0.2512819037
814	0.2512480272
815	0.2511626196
816	0.2511362539
817	0.2510668364
818	0.2510447411
819	0.2509802559
820	0.2509288887
821	0.2508660417
822	0.2508157062
823	0.250786442
824	0.2507511215
825	0.2506969612
826	0.2506491953
827	0.2506011819
828	0.2505597817
829	0.2505020938
830	0.250471804
831	0.2504353581
832	0.2503918722
833	0.2503511181
834	0.2503094594
835	0.2502592434
836	0.2502206762
837	0.2501889519
838	0.2501495065
839	0.25009718
840	0.2500137947
841	0.2499815288
842	0.2499350696
843	0.2499040361
844	0.2498519879
845	0.249769206
846	0.2497288546
847	0.2496854388
848	0.2496528131
849	0.2496183768
850	0.249599542
851	0.2495629887
852	0.2494924616
853	0.2494573937
854	0.2494191252
855	0.2493644934
856	0.2493429934
857	0.2493113645
858	0.249290115
859	0.2492612222
860	0.2492055041
861	0.2491607941
862	0.2491292426
863	0.2490933495
864	0.2490526735
865	0.2489926183
866	0.2489331749
867	0.2488984578
868	0.2488689624
869	0.2488178924
870	0.248803542
871	0.2487505986
872	0.2487290427
873	0.248626262
874	0.2486095557
875	0.2485817493
876	0.248555011
877	0.248515049
878	0.2484600208
879	0.2484309196
880	0.2483969006
881	0.248357626
882	0.2482781858
883	0.2482605158
884	0.2482201022
885	0.2481778203
886	0.2480950597
887	0.2480526015
888	0.2479984574
889	0.2479756594
890	0.2479445698
891	0.2479042001
892	0.2478291549
893	0.2477902621
894	0.2477293177
895	0.2476860218
896	0.2476489606
897	0.2476168489
898	0.2475835121
899	0.247565765
900	0.2475296325
901	0.2474982416
902	0.2474364887
903	0.2473968757
904	0.2473566886
905	0.2473199327
906	0.2472724307
907	0.2472302637
908	0.2472002818
909	0.2471635818
910	0.247133238
911	0.2470985616
912	0.2470531133
913	0.2470156524
914	0.2469638282
915	0.246886558
916	0.2468563953
917	0.2468249062
918	0.2467856763
919	0.2467391249
920	0.2466881875
921	0.2466550319
922	0.2465932856
923	0.2465727692
924	0.2465281306
925	0.2464828694
926	0.2464539654
927	0.2464100011
928	0.2463707331
929	0.2463045862
930	0.2462771826
931	0.2462386284
932	0.246205599
933	0.2461651851
934	0.2461370817
935	0.2461189109
936	0.2460820754
937	0.2460438456
938	0.2459827453
939	0.2459169763
940	0.245862887
941	0.2458195297
942	0.2457681708
943	0.2457511611
944	0.2457215787
945	0.2456894046
946	0.2456720283
947	0.2456373767
948	0.2455778885
949	0.2455183494
950	0.2454826553
951	0.245465751
952	0.2454497065
953	0.2454034171
954	0.2453753524
955	0.2453392913
956	0.2452881622
957	0.24524812
958	0.2452170236
959	0.2451627829
960	0.2451258163
961	0.2450913728
962	0.2450534871
963	0.2449889748
964	0.2449114054
965	0.2448685297
966	0.2448328443
967	0.2447849933
968	0.2447201873
969	0.2446832544
970	0.2446492082
971	0.2445749571
972	0.2445453465
973	0.2445125852
974	0.2444681782
975	0.2444349089
976	0.2443871997
977	0.2443680103
978	0.2442976993
979	0.2442770657
980	0.244250627
981	0.2442078413
982	0.2441489615
983	0.2441137289
984	0.2440763834
985	0.2440369395
986	0.2440007044
987	0.2439726549
988	0.2439155151
989	0.2438770795
990	0.2438455709
991	0.243811372
992	0.2437800534
993	0.243759449
994	0.2437259149
995	0.2436810217
996	0.2436572655
997	0.2436291361
998	0.2436008507
999	0.2435618407
1000	0.2435216258
1001	0.2434861954
1002	0.2434150182
1003	0.2433903066
1004	0.2433612618
1005	0.2433329244
1006	0.2432995868
1007	0.2432881091
1008	0.2432668321
1009	0.2432409271
1010	0.243200346
1011	0.2431730756
1012	0.2431116112
1013	0.2430782711
1014	0.2430520373
1015	0.2430408859
1016	0.2430004096
1017	0.2429478371
1018	0.242906468
1019	0.2428557225
1020	0.2428279905
1021	0.2427981261
1022	0.2427782123
1023	0.2427517607
1024	0.2427155511
1025	0.2426894782
1026	0.2426593446
1027	0.2425975424
1028	0.24255672
1029	0.2425023751
1030	0.2424798578
1031	0.2424547267
1032	0.2424229698
1033	0.2423755499
1034	0.2423309935
1035	0.2423141036
1036	0.2422572653
1037	0.2422079714
1038	0.2421780589
1039	0.2421534076
1040	0.2420906936
1041	0.2420591212
1042	0.2420229191
1043	0.2419733158
1044	0.2419169752
1045	0.2418971289
1046	0.2418569516
1047	0.2418260984
1048	0.2418037721
1049	0.2417537061
1050	0.2416745071
1051	0.2416599845
1052	0.2416394001
1053	0.241581473
1054	0.2415250932
1055	0.2414818294
1056	0.2414605812
1057	0.2414186395
1058	0.2413750069
1059	0.2413398922
1060	0.2412490836
1061	0.2412110841
1062	0.2411897034
1063	0.2411507995
1064	0.2411312726
1065	0.2410895885
1066	0.2410339405
1067	0.2409461455
1068	0.2409228885
1069	0.2408815028
1070	0.2408493228
1071	0.2408182607
1072	0.2407898652
1073	0.2407513202
1074	0.2406872829
1075	0.2406586471
1076	0.2405745046
1077	0.2405413699
1078	0.2405114669
1079	0.240458004
1080	0.2404259076
1081	0.2403699994
1082	0.2403155375
1083	0.2402861112
1084	0.2402045225
1085	0.2401348128
1086	0.2400853655
1087	0.2400040494
1088	0.2399860947
1089	0.2399529658
1090	0.2398939177
1091	0.2398656039
1092	0.2398258275
1093	0.239796505
1094	0.2397560652
1095	0.2397047643
1096	0.2396664991
1097	0.2396119932
1098	0.2395946487
1099	0.2395395276
1100	0.2394998308
1101	0.2394683411
1102	0.2394208466
1103	0.2394026505
1104	0.2393631751
1105	0.2393510748
1106	0.2393165759
1107	0.2392668004
1108	0.239210551
1109	0.2391765075
1110	0.2391422668
1111	0.2391266981
1112	0.2390864296
1113	0.239032835
1114	0.2390063362
1115	0.2389577776
1116	0.2389428019
1117	0.2389227754
1118	0.2388980954
1119	0.2388688344
1120	0.2388381521
1121	0.2388029079
1122	0.2387816193
1123	0.2387337929
1124	0.2387171932
1125	0.2386587889
1126	0.2386098663
1127	0.2385776917
1128	0.2385276718
1129	0.2385016338
1130	0.2384826112
1131	0.2384324133
1132	0.2384025835
1133	0.2383634949
1134	0.238317933
1135	0.2382740852
1136	0.2382336173
1137	0.2382088926
1138	0.2381636505
1139	0.2381445763
1140	0.2381138981
1141	0.2380823652
1142	0.2380538074
1143	0.2380203954
1144	0.2379892928
1145	0.2379475698
1146	0.237914636
1147	0.2378663153
1148	0.2378162292
1149	0.2377880867
1150	0.2377562746
1151	0.237731936
1152	0.2377038301
1153	0.2376759958
1154	0.2376545916
1155	0.2376170161
1156	0.2375976051
1157	0.2375532519
1158	0.2375400598
1159	0.2375166055
1160	0.2374789517
1161	0.237419961
1162	0.2373467598
1163	0.2373005792
1164	0.2372690326
1165	0.2372419259
1166	0.2371931242
1167	0.2371637482
1168	0.2371351031
1169	0.2370849234
1170	0.2370568399
1171	0.237015043
1172	0.2369640557
1173	0.2369509488
1174	0.2369163965
1175	0.2368610806
1176	0.236830288
1177	0.236816006
1178	0.2367833998
1179	0.2367387712
1180	0.2366952987
1181	0.2366482743
1182	0.2366260273
1183	0.2365841868
1184	0.2365715366
1185	0.2365342018
1186	0.2364935687
1187	0.2364515417
1188	0.2364215281
1189	0.2364003007
1190	0.2363670475
1191	0.2363293919
1192	0.236284945
1193	0.2362416095
1194	0.2362110839
1195	0.2361629705
1196	0.2361285435
1197	0.2360896762
1198	0.2360630667
1199	0.2360136104
1200	0.2359779328
1201	0.235928921
1202	0.2358908306
1203	0.2358630099
1204	0.2358232587
1205	0.235795266
1206	0.2357731186
1207	0.2357504632
1208	0.2357156676
1209	0.2356678576
1210	0.2356425246
1211	0.2356115785
1212	0.2355367136
1213	0.2354990572
1214	0.2354657971
1215	0.2354441836
1216	0.2354034906
1217	0.235363737
1218	0.235336811
1219	0.2353025977
1220	0.2352764349
1221	0.2352484871
1222	0.2352086696
1223	0.2351721732
1224	0.2351262954
1225	0.2350920942
1226	0.2350520342
1227	0.2350318778
1228	0.2349939571
1229	0.2349641935
1230	0.2349439172
1231	0.2348953062
1232	0.2348843188
1233	0.2348638392
1234	0.2348111162
1235	0.2347908791
1236	0.2347511195
1237	0.2347088057
1238	0.2346832536
1239	0.2346492975
1240	0.2346016077
1241	0.2345611916
1242	0.2345071411
1243	0.2344871201
1244	0.2344152267
1245	0.2343626706
1246	0.2343270688
1247	0.2343050816
1248	0.2342616948
1249	0.2342124504
1250	0.2341781781
1251	0.2341585714
1252	0.2341214125
1253	0.2340954684
1254	0.2340554386
1255	0.2340153447
1256	0.2339724535
1257	0.233937132
1258	0.2338922918
1259	0.233847779
1260	0.2337786834
1261	0.2337438325
1262	0.2337179241
1263	0.2336931872
1264	0.2336690643
1265	0.2336264542
1266	0.2335926862
1267	0.2335750495
1268	0.2335435951
1269	0.2335044656
1270	0.2334335472
1271	0.2334143316
1272	0.2333728476
1273	0.2333233818
1274	0.2332896029
1275	0.23325189
1276	0.2332312837
1277	0.2331936521
1278	0.2331550171
1279	0.2331222754
1280	0.2331032926
1281	0.2330465377
1282	0.232974003
1283	0.2329611097
1284	0.2329180174
1285	0.2328778228
1286	0.2328534718
1287	0.2328298082
1288	0.23280971
1289	0.2327678005
1290	0.2327417947
1291	0.2327232168
1292	0.2326934438
1293	0.2326590878
1294	0.2326415755
1295	0.2326031801
1296	0.2325794434
1297	0.2325542795
1298	0.2325363816
1299	0.2324949409
1300	0.2324543974
1301	0.2324329382
1302	0.2324153288
1303	0.2323999522
1304	0.2323665925
1305	0.232320339
1306	0.2322926307
1307	0.2322497411
1308	0.2322096971
1309	0.2321861358
1310	0.232157687
1311	0.232140668
1312	0.2321069047
1313	0.2320951041
1314	0.2320633091
1315	0.2320239169
1316	0.2319739393
1317	0.2319348636
1318	0.2319012487
1319	0.2318780314
1320	0.2318512109
1321	0.2318074163
1322	0.2317613998
1323	0.2317327344
1324	0.2316998818
1325	0.2316751963
1326	0.2316484871
1327	0.2316054078
1328	0.2315874407
1329	0.2315489406
1330	0.2315054793
1331	0.2314899837
1332	0.2314619973
1333	0.2314313113
1334	0.2313930958
1335	0.2313585823
1336	0.231332414
1337	0.2313201735
1338	0.2312974593
1339	0.2312747322
1340	0.2312497548
1341	0.2312136891
1342	0.2311887489
1343	0.2311548003
1344	0.231130632
1345	0.2310834795
1346	0.2310667025
1347	0.2310037581
1348	0.2309869033
1349	0.2309531036
1350	0.2309151645
1351	0.2308980857
1352	0.2308803828
1353	0.2308429907
1354	0.2308005522
1355	0.2307618351
1356	0.2307221631
1357	0.2307020362
1358	0.2306736233
1359	0.230650361
1360	0.2306327415
1361	0.2306061407
1362	0.2305647372
1363	0.2305199038
1364	0.2304899953
1365	0.230456258
1366	0.2304342867
1367	0.2303917974
1368	0.2303666451
1369	0.2303393271
1370	0.2303100472
1371	0.2302819118
1372	0.2302576125
1373	0.2302123974
1374	0.2301706528
1375	0.2301563541
1376	0.2301010152
1377	0.2300795478
1378	0.2300582325
1379	0.2300315929
1380	0.2300072073
1381	0.2299855221
1382	0.2299467413
1383	0.2299172243
1384	0.2298922236
1385	0.2298307703
1386	0.229791305
1387	0.2297749822
1388	0.2297433348
1389	0.2296766069
1390	0.2296488847
1391	0.229622907
1392	0.2295897043
1393	0.2295641998
1394	0.2295512209
1395	0.2295296099
1396	0.2294973088
1397	0.2294475231
1398	0.2294137111
1399	0.2293900913
1400	0.2293633536
1401	0.2293229446
1402	0.2292772072
1403	0.229230906
1404	0.2292065467
1405	0.2291805152
1406	0.2291669634
1407	0.2291238242
1408	0.2290618087
1409	0.2290183729
1410	0.2289600665
1411	0.2289385753
1412	0.2289050477
1413	0.2288633567
1414	0.2288433018
1415	0.2288098981
1416	0.2287765294
1417	0.2287555344
1418	0.2287304818
1419	0.2287119127
1420	0.2286476786
1421	0.2286251944
1422	0.2286034212
1423	0.2285726648
1424	0.2285559455
1425	0.2285291971
1426	0.2285072848
1427	0.228484756
1428	0.2284355764
1429	0.2283731252
1430	0.2283330498
1431	0.2283226998
1432	0.228302666
1433	0.2282731978
1434	0.228234233
1435	0.2281731853
1436	0.228152433
1437	0.2281315669
1438	0.2281072551
1439	0.2280786022
1440	0.2280446525
1441	0.2280159313
1442	0.2279755398
1443	0.227949175
1444	0.2278879308
1445	0.2278416487
1446	0.2278048231
1447	0.227794409
1448	0.2277590257
1449	0.2277465092
1450	0.2277063872
1451	0.2276874216
1452	0.2276729522
1453	0.2276505403
1454	0.2276039334
1455	0.2275765943
1456	0.2275495075
1457	0.2275284672
1458	0.2275079281
1459	0.2274879259
1460	0.2274290301
1461	0.2274094917
1462	0.2273441429
1463	0.2272850432
1464	0.2272595257
1465	0.2272032893
1466	0.2271661373
1467	0.2271514761
1468	0.2271253955
1469	0.2271037799
1470	0.2270774411
1471	0.2270185365
1472	0.2269993643
1473	0.2269798156
1474	0.2269635613
1475	0.2269276272
1476	0.2269012559
1477	0.2268857954
1478	0.2268704543
1479	0.226842784
1480	0.2268094044
1481	0.2268003677
1482	0.2267763132
1483	0.2267517718
1484	0.2267314269
1485	0.2267042555
1486	0.2266484381
1487	0.2266113328
1488	0.2265775776
1489	0.226530401
1490	0.2264745626
1491	0.2264516796
1492	0.2264157651
1493	0.2263642269
1494	0.226321667
1495	0.2262731433
1496	0.2262297881
1497	0.2261919763
1498	0.2261726555
1499	0.2261130013
