iter	RMSE
0	1389.531919
1	1356.968612
2	1325.036709
3	1292.848019
4	1263.898829
5	1234.298502
6	1206.435577
7	1179.020997
8	1152.805345
9	1127.149196
10	1101.70062
11	1077.798671
12	1053.610857
13	1030.88118
14	1008.771811
15	987.3373058
16	966.4562008
17	946.2718639
18	927.4375411
19	908.1305689
20	889.8935957
21	871.9095166
22	853.8089516
23	837.6708824
24	821.7157105
25	806.7311598
26	791.5128097
27	776.8037609
28	763.8871196
29	750.1589361
30	737.1591613
31	724.5593546
32	712.1518545
33	700.0138083
34	687.849732
35	677.4941211
36	667.4808688
37	657.4384824
38	647.4135241
39	637.5909496
40	628.2113559
41	618.5602754
42	609.0688756
43	600.5903109
44	592.5790947
45	584.653948
46	576.5853646
47	569.0261137
48	561.4247799
49	554.1776493
50	547.1982047
51	540.4325948
52	533.9043814
53	527.871423
54	521.8154946
55	515.7361185
56	509.8477477
57	504.3882723
58	498.9164942
59	493.5352821
60	488.6602178
61	483.9663048
62	479.5392262
63	474.9408308
64	470.2604519
65	466.2775159
66	462.0873075
67	457.7604337
68	453.5306122
69	449.4532151
70	445.5174506
71	441.3333139
72	437.8401013
73	434.5191883
74	431.122573
75	428.1279532
76	425.0691522
77	421.9840302
78	418.991742
79	416.0866704
80	413.2454705
81	410.5188217
82	407.5263171
83	404.5558971
84	402.0247719
85	399.7076224
86	397.495295
87	395.0283533
88	392.5951081
89	390.6092046
90	388.5143993
91	386.2880847
92	384.4554297
93	382.8998091
94	381.2646203
95	379.5683668
96	377.4992605
97	375.9094636
98	374.1026178
99	372.2780093
100	370.9251643
101	369.264679
102	367.598968
103	365.7875457
104	364.5525079
105	363.1210781
106	361.819719
107	360.0212339
108	358.6602533
109	357.1268224
110	355.905598
111	354.6832755
112	353.3998329
113	352.385894
114	351.1676408
115	349.954838
116	348.5943883
117	347.4879939
118	346.1716382
119	345.0181361
120	343.864702
121	342.7211483
122	341.6719361
123	340.1327378
124	339.0681879
125	337.9948124
126	336.9131954
127	336.1136665
128	335.1923321
129	334.2106435
130	333.5666301
131	332.5449786
132	331.729461
133	330.8488655
134	330.1500721
135	329.3158494
136	328.6145692
137	327.3853424
138	326.7124784
139	325.6776201
140	324.8976583
141	323.7387734
142	323.2469914
143	322.2601401
144	321.5733486
145	320.580049
146	319.6072664
147	318.6603396
148	317.656404
149	316.7639733
150	316.0116285
151	315.2829241
152	314.9067978
153	314.0794545
154	313.5191193
155	312.8252551
156	312.0507971
157	310.9071829
158	310.375243
159	309.301976
160	308.7297563
161	307.850672
162	307.0835088
163	306.3651306
164	305.4516099
165	304.4779392
166	303.8078093
167	303.3421536
168	302.3562673
169	301.8912479
170	301.3464349
171	300.9817206
172	300.5012575
173	300.0514009
174	299.6871616
175	299.1563054
176	298.634197
177	298.0835956
178	297.4331663
179	296.6655094
180	296.5672069
181	295.8003972
182	295.3965433
183	294.9263047
184	294.0803882
185	293.6607789
186	293.0714062
187	292.4687721
188	291.8319419
189	290.9961566
190	290.4314774
191	289.9977476
192	289.8571599
193	289.5790959
194	289.2067923
195	288.7839846
196	288.1235543
197	287.3753492
198	286.9429781
199	286.9038123
200	286.361513
201	285.9829561
202	285.3662092
203	284.7922213
204	284.1925344
205	283.763446
206	283.5024291
207	283.0847863
208	282.8831229
209	282.635254
210	282.040059
211	281.7499852
212	280.9799877
213	280.5631682
214	280.2634652
215	279.7404342
216	279.080609
217	278.7945097
218	278.1300162
219	277.6570446
220	277.2731642
221	277.2551235
222	277.2374129
223	276.8906505
224	276.8504928
225	276.5964205
226	276.3532265
227	276.0432055
228	275.6920656
229	275.387446
230	275.3030004
231	275.1140813
232	274.8777139
233	274.5870824
234	274.1846551
235	274.1641682
236	273.899966
237	273.3185333
238	273.0096288
239	272.8775591
240	272.5920831
241	272.2115565
242	272.198981
243	272.0709508
244	271.8960033
245	271.7646061
246	271.2136333
247	270.9466638
248	270.6939858
249	270.1837201
250	269.9585389
251	269.9394458
252	269.8184888
253	269.5553409
254	269.3783818
255	269.1016979
256	269.0841631
257	268.7623174
258	268.4804363
259	268.1569773
260	267.5916191
261	267.3152372
262	267.112373
263	266.8060291
264	266.6461258
265	266.626994
266	266.6116267
267	266.3073818
268	266.0642196
269	266.0114181
270	265.7378907
271	265.2747954
272	264.76238
273	264.4821753
274	264.1086941
275	263.58569
276	263.4971985
277	263.2102329
278	262.9521172
279	262.6171254
280	262.5370324
281	262.5238758
282	262.298724
283	262.1032843
284	261.4945672
285	261.3004069
286	261.0022803
287	260.9182229
288	260.3636513
289	259.9377433
290	259.6665869
291	259.6541798
292	259.5771036
293	259.3763098
294	259.3630506
295	259.0451679
296	258.7880295
297	258.6636588
298	258.5052221
299	258.3232591
300	257.9572726
301	257.9467518
302	257.4782757
303	257.0406516
304	256.8475361
305	256.606159
306	256.4191817
307	256.1666988
308	255.9334046
309	255.7584198
310	255.4049323
311	255.1490388
312	254.9940585
313	254.691143
314	254.5513312
315	254.3205465
316	254.2763011
317	254.0456686
318	253.6621029
319	253.4406319
320	253.1336144
321	252.9050479
322	252.7701728
323	252.6650086
324	252.5226169
325	252.3146131
326	252.2948633
327	252.1117544
328	251.9654978
329	251.8159175
330	251.3803398
331	251.2144845
332	251.0282954
333	250.8828355
334	250.6684164
335	250.3653819
336	250.3535738
337	250.1938118
338	249.9144717
339	249.9079599
340	249.3695446
341	249.155078
342	249.0564994
343	248.8456787
344	248.3779797
345	248.1293413
346	247.9627393
347	247.6712743
348	247.5911696
349	247.1268174
350	247.114777
351	247.0283679
352	246.8254526
353	246.5681906
354	246.4744827
355	246.3657006
356	246.1476373
357	245.7343753
358	245.5788625
359	245.1474959
360	244.7921957
361	244.6573523
362	244.3143063
363	244.1458485
364	244.0302508
365	243.5914639
366	243.4142966
367	243.0289909
368	242.6720072
369	242.5257084
370	242.253873
371	241.7747339
372	241.7406812
373	241.5773095
374	241.2962541
375	240.9195535
376	240.8918192
377	240.6797689
378	240.5428002
379	240.4241776
380	240.4193857
381	240.3326639
382	240.1816847
383	240.0175706
384	239.953634
385	239.752813
386	239.6817342
387	239.3696277
388	239.0238793
389	238.9350733
390	238.7345148
391	238.2462211
392	237.8969899
393	237.7813483
394	237.6805131
395	237.3585763
396	236.9659466
397	236.6253519
398	236.5403991
399	236.3306111
400	236.2328871
401	236.1396118
402	235.8425322
403	235.5054741
404	235.389893
405	235.1990291
406	234.885891
407	234.799967
408	234.7101506
409	234.6063387
410	234.4213037
411	234.3800578
412	233.8904686
413	233.7965595
414	233.4293819
415	233.2712369
416	233.1030096
417	233.0759948
418	232.7425939
419	232.6129958
420	232.332037
421	232.1742936
422	232.085716
423	231.7675415
424	231.7331919
425	231.654723
426	231.5436644
427	231.3022101
428	231.173517
429	231.0658209
430	230.7664791
431	230.5907383
432	230.499664
433	230.2741482
434	230.2662252
435	229.9572112
436	229.5116553
437	229.3793
438	229.2326178
439	229.1800519
440	229.0830698
441	229.0583534
442	228.6503709
443	228.5658263
444	228.3145087
445	228.171979
446	228.0857774
447	227.9552403
448	227.8156248
449	227.6123859
450	227.2662629
451	227.2007463
452	227.0830711
453	226.7830535
454	226.7691525
455	226.5356322
456	226.4782285
457	226.1372211
458	226.0229035
459	225.9679393
460	225.893734
461	225.7719129
462	225.5871094
463	225.3895454
464	225.3016313
465	225.2671221
466	225.0780198
467	224.871326
468	224.7028592
469	224.4573527
470	224.1955564
471	223.8872475
472	223.814952
473	223.6689985
474	223.5685964
475	223.3770884
476	223.2254407
477	223.0994909
478	222.7333858
479	222.5103738
480	222.4583619
481	222.235779
482	222.1110043
483	221.8471367
484	221.7520792
485	221.7457684
486	221.5271536
487	221.4556948
488	221.4071655
489	221.2526427
490	221.1781263
491	221.1387917
492	220.9081123
493	220.7618901
494	220.6466032
495	220.6029399
496	220.5976647
497	220.4770903
498	220.4080669
499	220.1239096
500	220.1175762
501	219.8102203
502	219.6285691
503	219.417681
504	219.1593221
505	219.0687388
506	218.9073574
507	218.9031212
508	218.7237263
509	218.6025992
510	218.5630871
511	218.4045039
512	218.3543978
513	218.2540147
514	218.2499356
515	218.0069982
516	218.0044515
517	217.7330369
518	217.6110343
519	217.4758711
520	217.3486773
521	217.277296
522	217.0228738
523	216.7192558
524	216.7123698
525	216.4755038
526	216.3761205
527	216.1588694
528	216.0806486
529	215.8997777
530	215.7976292
531	215.7282934
532	215.6862425
533	215.5894134
534	215.5168559
535	215.2815841
536	215.2774318
537	215.0441437
538	214.9621904
539	214.8865225
540	214.8028484
541	214.7844783
542	214.508445
543	214.3861439
544	214.2762426
545	214.2635423
546	214.2533261
547	214.1888588
548	214.1163351
549	214.0229231
550	213.8683191
551	213.8447974
552	213.6655954
553	213.628291
554	213.5930106
555	213.557363
556	213.5491483
557	213.4851737
558	213.4352949
559	213.3885899
560	213.1389692
561	213.1309902
562	213.0609328
563	212.8565338
564	212.7845332
565	212.7730632
566	212.7684291
567	212.7644144
568	212.5450773
569	212.4846854
570	212.3432302
571	212.338626
572	212.2535065
573	212.0184175
574	211.8504446
575	211.7081753
576	211.633647
577	211.5921132
578	211.5112691
579	211.3919103
580	211.3859217
581	211.3753235
582	211.371592
583	211.2195489
584	211.1273128
585	211.0276966
586	211.0221342
587	211.0112066
588	210.8678136
589	210.863867
590	210.756723
591	210.7072051
592	210.6965925
593	210.6882256
594	210.422422
595	210.175124
596	209.9986852
597	209.9849029
598	209.8805991
599	209.8777818
600	209.7311929
601	209.69839
602	209.6100172
603	209.5017708
604	209.4380762
605	209.2372963
606	209.132684
607	209.0034737
608	208.8987552
609	208.6589046
610	208.602916
611	208.5138206
612	208.4542552
613	208.4232783
614	208.3445978
615	208.1262506
616	207.9907202
617	207.8738524
618	207.8398327
619	207.6247191
620	207.6035009
621	207.3997155
622	207.2846984
623	207.2149391
624	207.1193632
625	207.0107603
626	207.0044678
627	207.0014088
628	206.9187079
629	206.8094736
630	206.7402405
631	206.6460938
632	206.5636879
633	206.4424654
634	206.3418565
635	206.2041169
636	206.1069222
637	205.9121205
638	205.7494441
639	205.6189327
640	205.5359202
641	205.3987759
642	205.2880795
643	205.0627759
644	204.9890168
645	204.8503861
646	204.75031
647	204.7232672
648	204.7128624
649	204.6127586
650	204.5332009
651	204.4186901
652	204.2888252
653	204.2828338
654	204.2610158
655	204.2346002
656	204.1425935
657	203.9727511
658	203.8074036
659	203.7249893
660	203.6062224
661	203.5386509
662	203.5214668
663	203.4968088
664	203.3265827
665	203.3223049
666	203.2813777
667	203.2222569
668	203.0723071
669	203.0636487
670	202.9785642
671	202.8850494
672	202.83666
673	202.7609438
674	202.7343443
675	202.6480742
676	202.5714265
677	202.361349
678	202.2311569
679	202.0206662
680	201.8647029
681	201.7763617
682	201.7552832
683	201.6932905
684	201.6768923
685	201.5928021
686	201.477901
687	201.4021819
688	201.4004977
689	201.3348332
690	201.2236638
691	201.1939781
692	201.1508629
693	200.9346432
694	200.7703064
695	200.6275186
696	200.4531615
697	200.4312291
698	200.243767
699	200.1955529
700	200.0536371
701	200.0143524
702	199.9018391
703	199.7721388
704	199.725398
705	199.7005644
706	199.6952093
707	199.5868958
708	199.4120564
709	199.2555924
710	199.2452337
711	199.1949769
712	199.1815231
713	199.1435416
714	199.0155175
715	198.9469624
716	198.8968884
717	198.7864578
718	198.7051824
719	198.458994
720	198.4379652
721	198.4238399
722	198.3278808
723	198.2176067
724	198.1969741
725	198.0908203
726	198.0808075
727	197.9375275
728	197.9324427
729	197.9278495
730	197.8101659
731	197.7361338
732	197.5698396
733	197.5655602
734	197.3778766
735	197.366846
736	197.3585575
737	197.3090966
738	197.2409992
739	197.2156563
740	197.0530106
741	196.9595125
742	196.8151071
743	196.5810192
744	196.5583853
745	196.5312508
746	196.3951284
747	196.3902857
748	196.3772927
749	196.3446315
750	196.2438408
751	196.1472096
752	195.9984766
753	195.8812053
754	195.8751583
755	195.7387871
756	195.7339196
757	195.7054194
758	195.6918051
759	195.5971584
760	195.5803316
761	195.5587911
762	195.4743726
763	195.4037366
764	195.3984036
765	195.3673055
766	195.2528876
767	195.1175225
768	194.9953536
769	194.9770376
770	194.9474475
771	194.9131557
772	194.8615595
773	194.7717135
774	194.7077525
775	194.6563705
776	194.5898459
777	194.5632303
778	194.4769059
779	194.4135151
780	194.4011173
781	194.3196656
782	194.0943859
783	194.0821171
784	193.9823837
785	193.9148262
786	193.9096679
787	193.8139806
788	193.6200976
789	193.5450669
790	193.3946
791	193.2381255
792	193.232931
793	193.1912989
794	193.0637262
795	193.0104733
796	192.9065023
797	192.7862328
798	192.7042428
799	192.5879978
800	192.5401277
801	192.5270948
802	192.4201851
803	192.2779802
804	192.2578509
805	192.1772699
806	192.1403507
807	192.1212331
808	192.0318207
809	191.9281479
810	191.81407
811	191.7369347
812	191.7157259
813	191.6097306
814	191.4357406
815	191.3495581
816	191.2463142
817	191.2218897
818	191.193904
819	191.1100377
820	191.006183
821	190.8793422
822	190.7912659
823	190.7894445
824	190.7535017
825	190.6817724
826	190.6635242
827	190.6215354
828	190.5329729
829	190.4738844
830	190.4675235
831	190.2653514
832	190.1952787
833	190.1147382
834	189.9797741
835	189.908067
836	189.8833072
837	189.7848123
838	189.6726274
839	189.5667186
840	189.5339703
841	189.42186
842	189.3526522
843	189.3363465
844	189.2939567
845	189.2654609
846	189.2206655
847	189.1677837
848	189.1125824
849	189.0906737
850	188.9984853
851	188.8972582
852	188.8134993
853	188.5994213
854	188.5483092
855	188.5305261
856	188.3440702
857	188.121563
858	188.0154616
859	187.9884475
860	187.9468314
861	187.8704743
862	187.7640743
863	187.6740737
864	187.5547154
865	187.5281743
866	187.4591668
867	187.4524624
868	187.3690327
869	187.2789672
870	187.2451862
871	187.0978835
872	187.0059336
873	186.9350542
874	186.9160245
875	186.8416935
876	186.7005161
877	186.6678071
878	186.6016753
879	186.5736071
880	186.5207937
881	186.4937289
882	186.397055
883	186.3487087
884	186.2566573
885	186.1594631
886	186.0080196
887	185.8475948
888	185.7175853
889	185.6173217
890	185.5837411
891	185.5063425
892	185.3687314
893	185.2809077
894	185.2270779
895	185.080967
896	185.0215979
897	184.8829875
898	184.8654578
899	184.7755362
900	184.6765135
901	184.550975
902	184.4432074
903	184.412322
904	184.3510569
905	184.3233473
906	184.282185
907	184.2175416
908	184.1658303
909	184.1183242
910	184.0136703
911	183.9562946
912	183.7324308
913	183.6421961
914	183.5688802
915	183.5480016
916	183.5476351
917	183.4479734
918	183.4078093
919	183.3939514
920	183.2814589
921	183.2559731
922	183.2007479
923	183.1658978
924	183.1608234
925	183.0736666
926	183.0652677
927	183.061038
928	183.0447937
929	182.9912274
930	182.9638019
931	182.8332893
932	182.8320862
933	182.7649138
934	182.6480697
935	182.5775806
936	182.5235587
937	182.4134938
938	182.3794131
939	182.3018454
940	182.1512954
941	182.1087087
942	182.0825272
943	182.047617
944	181.9550128
945	181.8965255
946	181.79757
947	181.755036
948	181.7258315
949	181.6870947
950	181.5161467
951	181.5026644
952	181.4977485
953	181.4575973
954	181.4349106
955	181.3188822
956	181.2271461
957	181.1539865
958	181.0914907
959	181.0401533
960	180.9536314
961	180.9255459
962	180.8038498
963	180.7518887
964	180.7189454
965	180.6210161
966	180.554926
967	180.5007311
968	180.4575366
969	180.3856266
970	180.3516896
971	180.2851772
972	180.199134
973	180.1824319
974	180.1232736
975	180.1100755
976	180.0584127
977	179.9154934
978	179.8781456
979	179.8565596
980	179.738806
981	179.6221338
982	179.609836
983	179.5226619
984	179.4703163
985	179.4321254
986	179.3969488
987	179.3668619
988	179.3136544
989	179.2572603
990	179.1917472
991	179.1220052
992	179.1051462
993	179.0431745
994	178.9878268
995	178.9527185
996	178.8969116
997	178.8164303
998	178.7223282
999	178.7138299
1000	178.637582
1001	178.6299726
1002	178.6221455
1003	178.5905059
1004	178.5513813
1005	178.3809723
1006	178.2348052
1007	178.110366
1008	178.0942242
1009	178.029061
1010	177.9933224
1011	177.9606997
1012	177.9017784
1013	177.884253
1014	177.7442151
1015	177.6070621
1016	177.5224182
1017	177.469536
1018	177.4040038
1019	177.3037166
