iter	Logloss
154	0.298233156
155	0.2979811218
156	0.2977669855
157	0.2976227948
158	0.2974474193
159	0.2971887913
160	0.2969684997
161	0.2967773146
162	0.2966325159
163	0.2963794141
164	0.296170198
165	0.2959988509
166	0.2958901293
167	0.2957075557
168	0.2955781177
169	0.2954219089
170	0.2952781034
171	0.2950861349
172	0.2948786816
173	0.2946466544
174	0.2944965764
175	0.2943374439
176	0.2941744463
177	0.2939336804
178	0.2937768311
179	0.2936293411
180	0.2934336384
181	0.2932755864
182	0.2931577284
183	0.2930418714
184	0.2928926163
185	0.2927634716
186	0.2925895019
187	0.2925534524
188	0.2923816164
189	0.2922391047
190	0.2921335268
191	0.2919185148
192	0.2917678768
193	0.2916204423
194	0.2915439981
195	0.2913561539
196	0.2912366775
197	0.2910867555
198	0.2909350402
199	0.2906600137
200	0.2905407965
201	0.2904124393
202	0.2902572833
203	0.2901098212
204	0.2899070449
205	0.2898140268
206	0.2897125125
207	0.2895630041
208	0.2894480887
209	0.289323582
210	0.2891945242
211	0.2890875787
212	0.2889870139
213	0.2888925924
214	0.28875854
215	0.2886544651
216	0.2885421983
217	0.2884478601
218	0.2882952095
219	0.2881756773
220	0.2880456601
221	0.2879103685
222	0.287811338
223	0.2877075456
224	0.2876175317
225	0.2874420664
226	0.2873117578
227	0.2871854587
228	0.2870789005
229	0.2869001147
230	0.2868850657
231	0.2866686419
232	0.2865759175
233	0.2864208657
234	0.2863019244
235	0.2860954573
236	0.2860354032
237	0.2859645031
238	0.2858480655
239	0.2856695598
240	0.2855336502
241	0.2854145807
242	0.2852813587
243	0.2851673215
244	0.2850667774
245	0.2848109995
246	0.2846185107
247	0.2845145841
248	0.2844031131
249	0.2842701601
250	0.2841699395
251	0.2840864422
252	0.2839593197
253	0.2838696637
254	0.2837859684
255	0.2837072089
256	0.2836221254
257	0.2835226807
258	0.2834355764
259	0.2833220255
260	0.2831757632
261	0.2830819292
262	0.2830049644
263	0.2829231028
264	0.2827782826
265	0.282638889
266	0.2825342007
267	0.2824265111
268	0.2823575587
269	0.2822583176
270	0.2821631126
271	0.2820996676
272	0.2820158395
273	0.2819492505
274	0.2818706674
275	0.2817510548
276	0.281679906
277	0.2815589709
278	0.2814794643
279	0.2814257121
280	0.2813427113
281	0.2812375564
282	0.2811213718
283	0.2809518574
284	0.2808223503
285	0.2807545386
286	0.2806797027
287	0.2806050772
288	0.2805195886
289	0.2804324555
290	0.2803599584
291	0.2802785283
292	0.2801814355
293	0.2800977298
294	0.2800070227
295	0.2799395774
296	0.2798425958
297	0.2797892916
298	0.2796579814
299	0.2795851891
300	0.2794937751
301	0.2794236512
302	0.2793449241
303	0.2792134058
304	0.279138139
305	0.2790777355
306	0.2789961753
307	0.2789408299
308	0.2788514381
309	0.2787410949
310	0.2786750972
311	0.2786258131
312	0.2784993121
313	0.2784127554
314	0.2783603352
315	0.2782812543
316	0.2782140634
317	0.2781367393
318	0.2780492324
319	0.277883621
320	0.2777981103
321	0.2777539175
322	0.2777038414
323	0.2775900629
324	0.2774803402
325	0.2773976809
326	0.2773223822
327	0.277192696
328	0.2771254721
329	0.2770615435
330	0.2769971604
331	0.2769446643
332	0.2768268437
333	0.2767663933
334	0.2766723714
335	0.2765898645
336	0.276526688
337	0.2764753893
338	0.2763639574
339	0.2762872768
340	0.2762279822
341	0.276141273
342	0.2760696584
343	0.2759695134
344	0.2759226187
345	0.2758594021
346	0.2757932511
347	0.2757200295
348	0.2755381262
349	0.2754441455
350	0.2753752958
351	0.2753120516
352	0.2752137152
353	0.2751658512
354	0.2751071117
355	0.2750105222
356	0.27488898
357	0.2747946942
358	0.2747399051
359	0.2746955001
360	0.2746351752
361	0.2745833061
362	0.274538754
363	0.274500639
364	0.2744313765
365	0.2743494643
366	0.2742893154
367	0.2741821094
368	0.2741182523
369	0.2740049327
370	0.27394445
371	0.2738761578
372	0.2738235506
373	0.2737639958
374	0.2736634126
375	0.2736135761
376	0.273556562
377	0.2734594837
378	0.273415147
379	0.2733623824
380	0.2732897564
381	0.2732236077
382	0.2731444053
383	0.2730508215
384	0.2729726196
385	0.2729185256
386	0.2728148073
387	0.2727707707
388	0.2727011897
389	0.2726337236
390	0.2725870352
391	0.2725049195
392	0.2724420516
393	0.2723938033
394	0.2723553337
395	0.2722915358
396	0.2722324664
397	0.2721382464
398	0.2720718487
399	0.2720318494
400	0.2719819406
401	0.2719258828
402	0.2718219538
403	0.2717752337
404	0.2717072984
405	0.2716599403
406	0.2715619897
407	0.271511274
408	0.2714229153
409	0.2713804569
410	0.2713244968
411	0.271263745
412	0.2712087796
413	0.2711388241
414	0.2710831352
415	0.271042173
416	0.2710027729
417	0.270929569
418	0.2708464716
419	0.2707907383
420	0.2707226812
421	0.2705935886
422	0.2704974882
423	0.2704523847
424	0.2703793069
425	0.2703271175
426	0.2702824592
427	0.2702292081
428	0.2701966901
429	0.270142732
430	0.27010089
431	0.2699791823
432	0.269923365
433	0.2698996957
434	0.2698539337
435	0.2697807223
436	0.2697497269
437	0.2696342206
438	0.2695056996
439	0.2694454241
440	0.2693990424
441	0.2693523583
442	0.2692901466
443	0.269216186
444	0.2691758134
445	0.269090751
446	0.2690149283
447	0.2689692052
448	0.2689027886
449	0.2688484433
450	0.268797123
451	0.2687397572
452	0.2686973881
453	0.2686369998
454	0.2685548606
455	0.2684837253
456	0.2683952897
457	0.2683282014
458	0.2682324488
459	0.2681525758
460	0.2681092546
461	0.2680717444
462	0.2680074075
463	0.2679226837
464	0.2678527737
465	0.2678199877
466	0.2677887491
467	0.2677585674
468	0.2677270942
469	0.2676661991
470	0.2676596405
471	0.2675860704
472	0.2675244529
473	0.2674591503
474	0.2674056075
475	0.2673468533
476	0.2672912563
477	0.2672236073
478	0.2671720942
479	0.2671177108
480	0.2670643448
481	0.2669904466
482	0.266956209
483	0.2668817581
484	0.2668601364
485	0.2668271292
486	0.2667576642
487	0.2667372357
488	0.2666949718
489	0.2666541771
490	0.2666324912
491	0.2665755869
492	0.2665156097
493	0.266455101
494	0.2664071297
495	0.2663604119
496	0.2663315933
497	0.2662852529
498	0.2662299881
499	0.2661995347
500	0.266139282
501	0.266063948
502	0.2659789551
503	0.2659489655
504	0.2659318689
505	0.2658785238
506	0.265823487
507	0.2657610147
508	0.2657157424
509	0.2656784045
510	0.2656158191
511	0.2655678898
512	0.2655224972
513	0.2654514617
514	0.2653998937
515	0.2653248138
516	0.2652653323
517	0.2652237192
518	0.2651783755
519	0.2651410205
520	0.2650952649
521	0.2650537756
522	0.2650182734
523	0.2649829099
524	0.264936702
525	0.2648838106
526	0.2648525349
527	0.2648272884
528	0.2647935043
529	0.2647642934
530	0.2647263326
531	0.2646846388
532	0.264642595
533	0.2645970369
534	0.2645488261
535	0.2644952821
536	0.2644308928
537	0.264383576
538	0.264323431
539	0.2642609545
540	0.264225029
541	0.2641844147
542	0.2641646962
543	0.2641256903
544	0.2640785639
545	0.2640348368
546	0.2639868346
547	0.2639277191
548	0.2638818541
549	0.2637568101
550	0.2636775231
551	0.2635969465
552	0.2635270016
553	0.2635076737
554	0.2634457209
555	0.2633799876
556	0.2633253759
557	0.2632664307
558	0.2632231075
559	0.2632026978
560	0.2631123642
561	0.2630641832
562	0.2630126353
563	0.2629684275
564	0.2629243723
565	0.2628945193
566	0.2628679936
567	0.2628065403
568	0.2627702171
569	0.2627245172
570	0.2626678779
571	0.2626345499
572	0.262609438
573	0.262571305
574	0.2624975387
575	0.2624633478
576	0.2624189459
577	0.2623314773
578	0.262277409
579	0.2622372763
580	0.2622107885
581	0.2621633066
582	0.2621023914
583	0.2620659736
584	0.2619691448
585	0.2619420818
586	0.2618744727
587	0.2618216647
588	0.2617863387
589	0.2617485341
590	0.2616909387
591	0.2616389874
592	0.2615842634
593	0.261537581
594	0.2614861663
595	0.2614164098
596	0.2613581663
597	0.2613144769
598	0.2612699447
599	0.2612302774
600	0.2611915996
601	0.2611530699
602	0.26111767
603	0.2610699693
604	0.2610243314
605	0.2610029733
606	0.2609625265
607	0.2609397628
608	0.260905745
609	0.2608754218
610	0.2608111708
611	0.2607790178
612	0.2607245522
613	0.2606713231
614	0.260622098
615	0.2605810261
616	0.2605593228
617	0.2605132751
618	0.2604794247
619	0.2604219615
620	0.2603636444
621	0.2603378084
622	0.2602966906
623	0.2602550554
624	0.2602187889
625	0.2601697757
626	0.2601221616
627	0.2600781719
628	0.2600477114
629	0.260023729
630	0.259964852
631	0.2599174772
632	0.25986759
633	0.2598288628
634	0.2597861729
635	0.2597368852
636	0.2596765147
637	0.2596424285
638	0.2595781484
639	0.2595334833
640	0.2595038564
641	0.2594726579
642	0.2594520693
643	0.2593721841
644	0.2593475347
645	0.2592876829
646	0.2592429915
647	0.2591800775
648	0.2591295503
649	0.2590861333
650	0.2590312661
651	0.2589663561
652	0.2589415403
653	0.2588478434
654	0.2588151712
655	0.2587900461
656	0.2587474284
657	0.2586758318
658	0.2586249355
659	0.2585734286
660	0.2585156525
661	0.2584775096
662	0.2584541833
663	0.2584260662
664	0.2583671663
665	0.2582974857
666	0.2582590488
667	0.2582261005
668	0.2581959088
669	0.2581562407
670	0.2580860529
671	0.2580299467
672	0.2580067525
673	0.2579737097
674	0.2579383318
675	0.2579086565
676	0.257852287
677	0.2577506504
678	0.2577152299
679	0.2576733897
680	0.2576337905
681	0.2575837256
682	0.2575478996
683	0.2575114113
684	0.2574480937
685	0.2574101069
686	0.2573539715
687	0.257298314
688	0.2572203592
689	0.2571909589
690	0.2571399275
691	0.2571230426
692	0.2570665916
693	0.2570274623
694	0.2569720538
695	0.2569380249
696	0.2568791666
697	0.2568647041
698	0.2568222623
699	0.2567427556
700	0.2566880123
701	0.2566167376
702	0.2565650683
703	0.2565149589
704	0.2564690543
705	0.2564195292
706	0.2563881463
707	0.256333226
708	0.2562902116
709	0.2562261777
710	0.2561856862
711	0.2561611707
712	0.2561262322
713	0.2560446115
714	0.2560153618
715	0.2559782392
716	0.25592481
717	0.2557977926
718	0.2557702656
719	0.2557401526
720	0.255655852
721	0.255572911
722	0.2555405221
723	0.2555140285
724	0.255485183
725	0.2554236114
726	0.2552783728
727	0.2551543534
728	0.2551020603
729	0.2550660595
730	0.254957513
731	0.2549101811
732	0.2548778313
733	0.254845599
734	0.2547925726
735	0.2547683159
736	0.2547314253
737	0.2546901304
738	0.2546230747
739	0.2545501031
740	0.2545181613
741	0.2544726862
742	0.2544168885
743	0.2543746007
744	0.2543153073
745	0.2542768526
746	0.2541752975
747	0.2541396679
748	0.2540862076
749	0.2540127042
750	0.2539307993
751	0.253895862
752	0.2538655037
753	0.2538069489
754	0.2537561212
755	0.2537034217
756	0.2536532872
757	0.2536211443
758	0.2535712527
759	0.2535148839
760	0.2534842713
761	0.2534632741
762	0.2534081407
763	0.2533513078
764	0.2533013943
765	0.2532614195
766	0.2532292821
767	0.2531533473
768	0.2531215035
769	0.2530813853
770	0.2530268598
771	0.2529675458
772	0.2529398816
773	0.2529118056
774	0.2528841342
775	0.2528460879
776	0.2527816975
777	0.2527341608
778	0.2526936319
779	0.252636189
780	0.2525967412
781	0.252553878
782	0.2524842378
783	0.2524388066
784	0.2524005564
785	0.2523513898
786	0.2523220436
787	0.2522817109
788	0.2521850453
789	0.2521561995
790	0.2521298036
791	0.2520809456
792	0.2520385137
793	0.2520128076
794	0.2519766907
795	0.2519314627
796	0.2519065888
797	0.2518817456
798	0.2518492369
799	0.2517956694
800	0.2517669134
801	0.2517294982
802	0.2516910375
803	0.2516356288
804	0.2515979868
805	0.2515649284
806	0.2515376015
807	0.2514935413
808	0.2514548031
809	0.2514305393
810	0.2513698258
811	0.251343685
812	0.2512618461
813	0.2512287503
814	0.2511824078
815	0.2511599775
816	0.2510872732
817	0.251064694
818	0.2510378252
819	0.2509681033
820	0.2509263896
821	0.2508871679
822	0.2508289696
823	0.2507980935
824	0.2507694698
825	0.2507335933
826	0.2507078134
827	0.2506382788
828	0.2505829857
829	0.2505563667
830	0.2505043044
831	0.2504845109
832	0.2504452148
833	0.2504056226
834	0.2503740375
835	0.2503040681
836	0.2502499647
837	0.2502156131
838	0.2501957533
839	0.2501538854
840	0.2501329626
841	0.2500623752
842	0.2500213015
843	0.2499981877
844	0.2499339776
845	0.2498634144
846	0.2498403881
847	0.2497694803
848	0.2497440134
849	0.2496945214
850	0.2496779564
851	0.2496399531
852	0.2496215245
853	0.24954032
854	0.2494693754
855	0.249431621
856	0.2493627052
857	0.2493444936
858	0.2493255681
859	0.2492948292
860	0.249255834
861	0.249201214
862	0.2491655998
863	0.2490982258
864	0.2490864564
865	0.2490627249
866	0.249028247
867	0.249000227
868	0.2489407267
869	0.2489086292
870	0.2488306309
871	0.2487991089
872	0.2487805688
873	0.2487434619
874	0.2486913903
875	0.248663382
876	0.2485985397
877	0.2485800406
878	0.248543418
879	0.2484940765
880	0.2484314474
881	0.2483913008
882	0.2483723659
883	0.2483241346
884	0.2482560562
885	0.24822449
886	0.2481845195
887	0.2481461789
888	0.2481003132
889	0.2480764486
890	0.2480427189
891	0.2480163939
892	0.2479900375
893	0.2479764419
894	0.2479366965
895	0.247900683
896	0.2478873782
897	0.2478617999
898	0.2478227191
899	0.2478054379
900	0.2477916847
901	0.247763316
902	0.2477286596
903	0.2476673272
904	0.2476558911
905	0.2475929034
906	0.2475334549
907	0.2475188874
908	0.2474737268
909	0.247453867
910	0.2474232119
911	0.2473943077
912	0.2473568283
913	0.2473395007
914	0.2472548909
915	0.2472288131
916	0.2472018923
917	0.2471606569
918	0.2470954939
919	0.2470490993
920	0.2470244587
921	0.2469801798
922	0.2469376572
923	0.246924982
924	0.2469015822
925	0.2468669243
926	0.2468259497
927	0.2467912065
928	0.2467332431
929	0.2467155865
930	0.2467038653
931	0.2466298886
932	0.2465637442
933	0.246511996
934	0.2464927049
935	0.2464422013
936	0.2463963402
937	0.2463733638
938	0.2463548804
939	0.2463252523
940	0.2462540636
941	0.2461902558
942	0.2461421977
943	0.2460998724
944	0.246062051
945	0.2459898685
946	0.2459399744
947	0.2459024625
948	0.2458763619
949	0.2458531769
950	0.2458036318
951	0.2457736718
952	0.2457505648
953	0.2457370404
954	0.2457196262
955	0.2456585786
956	0.2455936174
957	0.2455410015
958	0.24549695
959	0.2454546718
960	0.2454388392
961	0.2453699879
962	0.245349256
963	0.2453118436
964	0.2452810495
965	0.2452141437
966	0.2451984889
967	0.2451776426
968	0.2451573818
969	0.2451453418
970	0.2451218385
971	0.2451047035
972	0.2450926242
973	0.2450759208
974	0.245040875
975	0.2450229276
976	0.2449837074
977	0.2449255559
978	0.2448773523
979	0.2448364761
980	0.2448000329
981	0.2447577298
982	0.2447399467
983	0.2446986803
984	0.2446533007
985	0.2446375535
986	0.2445757766
987	0.2445402029
988	0.2444853541
989	0.2444419556
990	0.2444175717
991	0.2443708009
992	0.2443330832
993	0.2442910417
994	0.2442440003
995	0.2441973274
996	0.2441509918
997	0.2441007085
998	0.2440829882
999	0.2440186988
1000	0.2439897888
1001	0.2439542337
1002	0.2439380413
1003	0.2439230757
1004	0.2438809069
1005	0.243841209
1006	0.2437955877
1007	0.2437805433
1008	0.2437353032
1009	0.2437195098
1010	0.243657689
1011	0.2436239939
1012	0.2435854485
1013	0.2435498986
1014	0.2435092532
1015	0.2434927823
1016	0.2434361767
1017	0.2433810526
1018	0.2433421276
1019	0.2433144844
1020	0.2432992122
1021	0.2432852029
1022	0.2432470395
1023	0.2432117834
1024	0.2431822562
1025	0.2431659567
1026	0.2431537866
1027	0.2431419742
1028	0.2431253178
1029	0.2430817795
1030	0.243041567
1031	0.243016073
1032	0.2429925424
1033	0.2429263909
1034	0.2429130305
1035	0.2428922346
1036	0.2428481253
1037	0.2428195453
1038	0.2427498554
1039	0.2427350283
1040	0.2426981466
1041	0.2426787235
1042	0.2426578779
1043	0.2426301204
1044	0.2425697264
1045	0.2425134204
1046	0.242470471
1047	0.2424263479
1048	0.242390991
1049	0.2423469728
1050	0.2423301561
1051	0.2422855294
1052	0.2422438117
1053	0.2422169364
1054	0.2421878057
1055	0.2421354573
1056	0.2421165192
1057	0.2420729182
1058	0.2420633358
1059	0.2420135039
1060	0.2419989983
1061	0.2419847192
1062	0.2419513118
1063	0.241937409
1064	0.2418947127
1065	0.2418706949
1066	0.2418535021
1067	0.2418417063
1068	0.2417973723
1069	0.2417337093
1070	0.2416999129
1071	0.241659039
1072	0.2415950331
1073	0.2415622435
1074	0.2415188902
1075	0.2414876145
1076	0.2414308507
1077	0.2414126899
1078	0.241374056
1079	0.2413519311
1080	0.2413331287
1081	0.2412965478
1082	0.2412749317
1083	0.2412221151
1084	0.2411752632
1085	0.2411396949
1086	0.2410952723
1087	0.2410691887
1088	0.24103021
1089	0.2409900809
1090	0.2409541589
1091	0.2408959368
1092	0.2408728902
1093	0.2408487922
1094	0.2408146421
1095	0.240771246
1096	0.2407443144
1097	0.2407084895
1098	0.2406952133
1099	0.2406576745
1100	0.240630089
1101	0.2406130327
1102	0.2405926771
1103	0.2405791995
1104	0.2405397561
1105	0.2405091382
1106	0.2404605558
1107	0.2404458905
1108	0.2403717353
1109	0.2403345648
1110	0.2403218486
1111	0.2402865668
1112	0.2402735892
1113	0.2402107488
1114	0.2401988054
1115	0.2401895239
1116	0.2401297732
1117	0.2400974402
1118	0.2400509455
1119	0.2400419883
1120	0.2400117688
1121	0.239980939
1122	0.2399582812
1123	0.2399146317
1124	0.2398786333
1125	0.2398111391
1126	0.2397829771
1127	0.2397425138
1128	0.2397243127
1129	0.2396916279
1130	0.2396424641
1131	0.2396187945
1132	0.239569101
1133	0.2395487649
1134	0.2394948804
1135	0.2394430302
1136	0.2393894607
1137	0.2393687439
1138	0.2393585065
1139	0.2393405829
1140	0.2393232572
1141	0.2392779582
1142	0.2392287647
1143	0.2391926787
1144	0.2391369971
1145	0.2391078914
1146	0.2390963978
1147	0.2390399071
1148	0.2389810113
1149	0.2389224851
1150	0.2389046759
1151	0.2388697719
1152	0.2388619787
1153	0.2388223521
1154	0.2387669163
1155	0.238726702
1156	0.2387086651
1157	0.2386444199
1158	0.2385977848
1159	0.2385500998
1160	0.2384937074
1161	0.2384469474
1162	0.238404337
1163	0.2383692902
1164	0.2383537083
1165	0.2383073938
1166	0.2382667774
1167	0.2382145184
1168	0.2381507439
1169	0.2381093209
1170	0.2380581395
1171	0.2380137381
1172	0.2379538409
1173	0.237928804
1174	0.2378930529
1175	0.2378488658
1176	0.237785715
1177	0.2377383037
1178	0.2376972449
1179	0.2376397707
1180	0.237616744
1181	0.2375614875
1182	0.2375425694
1183	0.2375120463
1184	0.2374869119
1185	0.2374742866
1186	0.2374334013
1187	0.2374161227
1188	0.2373688395
1189	0.2373187902
1190	0.2372836899
1191	0.2372516557
1192	0.2372301166
1193	0.2371872722
1194	0.2371328654
1195	0.2371024762
1196	0.2370835739
1197	0.2370193696
1198	0.2369861737
1199	0.2369524471
1200	0.2368898099
1201	0.2368501621
1202	0.2368266795
1203	0.2367779926
1204	0.236718705
1205	0.2367069674
1206	0.2366802306
1207	0.2366313491
1208	0.2366241452
1209	0.2365666291
1210	0.2365289989
1211	0.2364679032
1212	0.2364449205
1213	0.2364231221
1214	0.2364083616
1215	0.2363807981
1216	0.2363484184
1217	0.2363285913
1218	0.2362785169
1219	0.2362479452
1220	0.2362188719
1221	0.236200056
1222	0.2361905272
1223	0.2361718141
1224	0.2361506114
1225	0.2361025348
1226	0.2360462806
1227	0.2359915714
1228	0.235943459
1229	0.2359235839
1230	0.2358542112
1231	0.2358355164
1232	0.2357872687
1233	0.2357425112
1234	0.235734868
1235	0.2357057444
1236	0.2356837073
1237	0.2356671874
1238	0.2356482663
1239	0.2355971104
1240	0.2355698841
1241	0.2355225161
1242	0.2355043083
1243	0.2354750565
1244	0.2354316578
1245	0.2354011786
1246	0.2353780438
1247	0.2353298435
1248	0.2352916582
1249	0.2352774042
1250	0.2352476378
1251	0.2351936621
1252	0.235157318
1253	0.2351323146
1254	0.2351125926
1255	0.2350804456
1256	0.2350379484
1257	0.2349993524
1258	0.2349703736
1259	0.2349459775
1260	0.234926953
1261	0.2349084131
1262	0.2348718756
1263	0.2348418665
1264	0.2348180941
1265	0.2347691819
1266	0.2347539421
1267	0.2347358305
1268	0.2346909797
1269	0.23465889
1270	0.2346189149
1271	0.2346000603
1272	0.2345693168
1273	0.2345288085
1274	0.2345051649
1275	0.2344757457
1276	0.2344480905
1277	0.2344274558
1278	0.2344096114
1279	0.2343816688
1280	0.2343358225
1281	0.2343037748
1282	0.2342601111
1283	0.2342037007
1284	0.2341569648
1285	0.2341376714
1286	0.2340850244
1287	0.2340318316
1288	0.2339870609
1289	0.2339654696
1290	0.2339477023
1291	0.233927613
1292	0.2339016419
1293	0.2338812261
1294	0.233846655
1295	0.2338231155
1296	0.2338033589
1297	0.2337581515
1298	0.2337210514
1299	0.2336701732
1300	0.2336341475
1301	0.2336229481
1302	0.233584297
1303	0.2335425424
1304	0.2335212607
1305	0.2334986082
1306	0.233451834
1307	0.2334288915
1308	0.2334099912
1309	0.2333746219
1310	0.2333377086
1311	0.2333268291
1312	0.2333168695
1313	0.233287693
1314	0.2332702696
1315	0.2332262174
1316	0.2332026542
1317	0.2331458466
1318	0.233129368
1319	0.2331138613
1320	0.2330765571
1321	0.2330473231
1322	0.2330051669
1323	0.2329822782
1324	0.2329298227
1325	0.2328956425
1326	0.2328826844
1327	0.2328547941
1328	0.2328394295
1329	0.2328287863
1330	0.2328139134
1331	0.2327904378
1332	0.2327733712
1333	0.232735901
1334	0.2327250815
1335	0.2326960717
1336	0.232666002
1337	0.2326197828
1338	0.2325979647
1339	0.2325845743
1340	0.2325672517
1341	0.2325530349
1342	0.2325086279
1343	0.2324850588
1344	0.2324265157
1345	0.2323839669
1346	0.2323362008
1347	0.232309635
1348	0.2323014922
1349	0.232262303
1350	0.2322415249
1351	0.2322338311
1352	0.2321952895
1353	0.2321713416
1354	0.2321431132
1355	0.2321225012
1356	0.2320893032
1357	0.2320621779
1358	0.2320187687
1359	0.2319784352
1360	0.2319393794
1361	0.2319042528
1362	0.2318505189
1363	0.2318139668
1364	0.2317838835
1365	0.2317678771
1366	0.2317582734
1367	0.2317138378
1368	0.2316804734
1369	0.2316406125
1370	0.2316024268
1371	0.231584855
1372	0.2315673572
1373	0.2315575576
1374	0.2315263274
1375	0.2315090394
1376	0.2314684398
1377	0.2314475001
1378	0.2314331218
1379	0.2313941917
1380	0.231350618
1381	0.2313237113
1382	0.2312845968
1383	0.2312487886
1384	0.2312275205
1385	0.2312136058
1386	0.2311917956
1387	0.2311623359
1388	0.2311529612
1389	0.2311381546
1390	0.2311108052
1391	0.2310851481
1392	0.2310590258
1393	0.2310283204
1394	0.2309996194
1395	0.2309771965
1396	0.2309338963
1397	0.2309218092
1398	0.2309078943
1399	0.230867502
1400	0.2308177277
1401	0.2307733124
1402	0.2307410078
1403	0.2307124872
1404	0.2306983902
1405	0.2306552046
1406	0.2306220732
1407	0.230589303
1408	0.2305603154
1409	0.230542647
1410	0.2305080167
1411	0.2304944851
1412	0.2304620941
1413	0.2304193368
1414	0.2303759374
1415	0.230362451
1416	0.2303391969
1417	0.230312439
1418	0.230280387
1419	0.2302571567
1420	0.230234951
1421	0.2302229802
1422	0.2301826578
1423	0.2301491511
1424	0.2301166756
1425	0.2300951901
1426	0.2300751683
1427	0.230053809
1428	0.2300320289
1429	0.2299814669
1430	0.2299472282
1431	0.2299272915
1432	0.2298954234
1433	0.2298747024
1434	0.2298587269
1435	0.2298481661
1436	0.2297942395
1437	0.2297470873
1438	0.2297212104
1439	0.2296953458
1440	0.2296619968
1441	0.2296317454
1442	0.2295691979
1443	0.2295482576
1444	0.2294850184
1445	0.2294724353
1446	0.2294374443
1447	0.2294245519
1448	0.2293878539
1449	0.2293483819
1450	0.2293283086
1451	0.2292989158
1452	0.229273034
1453	0.2292194155
1454	0.2291931848
1455	0.2291803284
1456	0.2291690596
1457	0.2291379171
1458	0.2290991289
1459	0.2290826746
1460	0.2290655051
1461	0.2290488503
1462	0.2290237689
1463	0.2289906065
1464	0.2289659647
1465	0.2289491959
1466	0.2289306106
1467	0.2288833357
1468	0.2288702852
1469	0.2288462026
1470	0.2288213612
1471	0.2287998756
1472	0.2287800382
1473	0.2287494407
1474	0.2287198178
1475	0.2286900031
1476	0.2286739082
1477	0.2286525137
1478	0.2286166864
1479	0.2285973834
1480	0.2285694964
1481	0.2285190848
1482	0.2285075344
1483	0.2284772554
1484	0.2284361761
1485	0.2284175827
1486	0.2283931223
1487	0.2283571657
1488	0.2282977646
1489	0.2282832878
1490	0.2282432233
1491	0.2282251281
1492	0.2281938596
1493	0.2281620915
1494	0.2281256918
1495	0.2280816676
1496	0.2280356486
1497	0.2280165532
1498	0.227998638
1499	0.227960161
