iter	Passed	Remaining
0	21	31749
1	37	28065
2	47	23750
3	54	20467
4	61	18284
5	67	16907
6	74	15884
7	80	15020
8	86	14390
9	93	14004
10	99	13422
11	106	13243
12	122	13962
13	136	14517
14	153	15185
15	411	38155
16	425	37128
17	444	36572
18	458	35706
19	476	35267
20	484	34156
21	497	33390
22	505	32447
23	521	32086
24	535	31607
25	549	31170
26	588	32082
27	598	31454
28	605	30737
29	613	30055
30	620	29390
31	627	28800
32	634	28227
33	642	27693
34	648	27163
35	656	26678
36	663	26228
37	671	25827
38	679	25439
39	685	25012
40	691	24609
41	698	24249
42	704	23877
43	711	23556
44	718	23216
45	724	22892
46	731	22601
47	738	22345
48	745	22068
49	819	23764
50	967	27483
51	984	27404
52	998	27253
53	1009	27032
54	1020	26799
55	1034	26687
56	1055	26708
57	1067	26538
58	1079	26362
59	1089	26158
60	1097	25890
61	1104	25620
62	1112	25385
63	1120	25130
64	1126	24870
65	1133	24627
66	1139	24361
67	1148	24181
68	1155	23961
69	1160	23701
70	1168	23523
71	1175	23309
72	1182	23120
73	1189	22929
74	1197	22758
75	1204	22569
76	1211	22380
77	1218	22221
78	1226	22052
79	1235	21936
80	1242	21774
81	1249	21604
82	1256	21446
83	1262	21284
84	1276	21243
85	1283	21099
86	1290	20959
87	1297	20813
88	1305	20702
89	1323	20729
90	1333	20647
91	1339	20507
92	1346	20366
93	1361	20364
94	1371	20284
95	1382	20224
96	1395	20179
97	1409	20171
98	1419	20090
99	1429	20018
100	1437	19909
101	1449	19870
102	1457	19769
103	1464	19658
104	1476	19613
105	1483	19505
106	1496	19484
107	1510	19470
108	1526	19482
109	1542	19489
110	1554	19454
111	1564	19388
112	1571	19290
113	1579	19197
114	1586	19108
115	1589	18959
116	1595	18862
117	1602	18766
118	1608	18669
119	1615	18581
120	1622	18492
121	1629	18407
122	1639	18355
123	1646	18270
124	1653	18187
125	1665	18157
126	1671	18072
127	1679	18000
128	1686	17919
129	1693	17848
130	1700	17769
131	1707	17693
132	1713	17614
133	1720	17543
134	1734	17540
135	1743	17491
136	1751	17422
137	1758	17355
138	1765	17290
139	1773	17227
140	1779	17150
141	1786	17085
142	1792	17012
143	1800	16955
144	1807	16892
145	1813	16822
146	1826	16813
147	1840	16814
148	1850	16777
149	1860	16744
150	1867	16683
151	1874	16625
152	1881	16566
153	1888	16508
154	1895	16445
155	1902	16394
156	1909	16333
157	1916	16281
158	1924	16229
159	1930	16167
160	1936	16107
161	1943	16050
162	1951	16004
163	2007	16353
164	2112	17092
165	2124	17069
166	2135	17046
167	2146	17019
168	2158	17003
169	2170	16979
170	2204	17130
171	2223	17165
172	2230	17110
173	2237	17049
174	2243	16984
175	2249	16923
176	2256	16865
177	2263	16811
178	2270	16753
179	2277	16700
180	2283	16643
181	2290	16589
182	2297	16537
183	2305	16486
184	2312	16435
185	2318	16381
186	2325	16326
187	2329	16255
188	2336	16203
189	2342	16152
190	2349	16102
191	2356	16055
192	2364	16009
193	2370	15960
194	2377	15913
195	2384	15866
196	2391	15818
197	2398	15769
198	2410	15762
199	2425	15765
200	2440	15770
201	2451	15753
202	2467	15763
203	2477	15741
204	2489	15725
205	2500	15710
206	2507	15665
207	2514	15620
208	2521	15575
209	2528	15531
210	2534	15485
211	2541	15441
212	2548	15397
213	2555	15358
214	2562	15315
215	2569	15276
216	2586	15290
217	2600	15292
218	2615	15300
219	2628	15293
220	2639	15277
221	2646	15237
222	2657	15216
223	2666	15186
224	2677	15171
225	2684	15135
226	2691	15094
227	2697	15051
228	2704	15011
229	2711	14974
230	2715	14918
231	2723	14885
232	2730	14849
233	2737	14808
234	2743	14770
235	2750	14731
236	2756	14692
237	2764	14657
238	2770	14618
239	2777	14581
240	2783	14542
241	2790	14505
242	2796	14465
243	2804	14435
244	2811	14399
245	2818	14369
246	2825	14334
247	2832	14297
248	2839	14263
249	2846	14232
250	2852	14195
