iter	Passed	Remaining
0	45	81305
1	55	49784
2	66	39916
3	82	36821
4	92	33043
5	100	30078
6	112	28766
7	119	26753
8	125	25056
9	131	23613
10	139	22742
11	145	21682
12	148	20459
13	155	19856
14	164	19567
15	173	19316
16	182	19124
17	190	18810
18	197	18501
19	213	19020
20	235	19919
21	242	19595
22	247	19092
23	251	18607
24	255	18156
25	259	17673
26	262	17260
27	266	16847
28	270	16535
29	274	16207
30	278	15900
31	282	15595
32	286	15359
33	290	15083
34	293	14809
35	297	14559
36	300	14313
37	304	14140
38	307	13901
39	312	13733
40	315	13521
41	324	13601
42	335	13703
43	338	13517
44	341	13334
45	345	13185
46	349	13017
47	352	12880
48	356	12721
49	359	12592
50	364	12487
51	368	12383
52	371	12246
53	374	12116
54	377	11990
55	381	11878
56	385	11798
57	389	11686
58	394	11630
59	402	11682
60	409	11678
61	417	11710
62	422	11656
63	425	11554
64	430	11479
65	434	11419
66	438	11342
67	447	11407
68	455	11420
69	461	11395
70	467	11380
71	474	11391
72	485	11483
73	491	11453
74	498	11456
75	508	11527
76	518	11604
77	523	11568
78	529	11532
79	532	11441
80	540	11475
81	558	11711
82	578	11958
83	596	12177
84	608	12268
85	620	12362
86	628	12374
87	635	12356
88	644	12388
89	657	12492
90	667	12541
91	676	12567
92	697	12797
93	707	12847
94	720	12939
95	731	12990
96	743	13047
97	750	13041
98	763	13114
99	773	13141
100	781	13148
101	794	13219
102	803	13232
103	810	13211
104	819	13230
105	838	13396
106	869	13753
107	900	14106
108	914	14194
109	932	14321
110	942	14335
111	954	14381
112	968	14455
113	979	14488
114	990	14519
115	1000	14523
116	1034	14880
117	1050	14973
118	1058	14952
119	1066	14934
120	1078	14965
121	1086	14939
122	1102	15028
123	1112	15030
124	1119	15002
125	1123	14921
126	1126	14841
127	1130	14762
128	1133	14688
129	1137	14612
130	1141	14541
131	1143	14455
132	1147	14386
133	1149	14297
134	1152	14216
135	1156	14154
136	1159	14072
137	1162	13996
138	1165	13925
139	1167	13849
140	1169	13762
141	1173	13697
142	1175	13621
143	1179	13558
144	1181	13483
145	1183	13412
146	1187	13358
147	1191	13295
148	1193	13225
149	1196	13159
150	1199	13097
151	1202	13036
152	1207	12998
153	1210	12943
154	1215	12897
155	1221	12876
156	1230	12875
157	1236	12848
158	1241	12817
159	1248	12792
160	1255	12786
161	1265	12791
162	1271	12770
163	1277	12743
164	1280	12688
165	1283	12636
166	1287	12585
167	1294	12576
168	1301	12561
169	1310	12566
170	1315	12531
171	1318	12479
172	1322	12434
173	1325	12386
174	1330	12357
175	1333	12308
176	1338	12276
177	1342	12232
178	1349	12218
179	1351	12165
180	1356	12137
181	1359	12084
182	1368	12094
183	1381	12131
184	1387	12110
185	1391	12072
186	1394	12024
187	1398	11994
188	1402	11951
189	1405	11910
190	1407	11859
191	1410	11812
192	1415	11788
193	1419	11750
194	1421	11700
195	1424	11655
196	1426	11609
197	1432	11594
198	1440	11588
199	1443	11551
200	1450	11537
201	1453	11497
202	1455	11453
203	1458	11411
204	1461	11373
205	1468	11363
206	1475	11353
207	1477	11308
208	1480	11272
209	1483	11232
210	1486	11195
211	1488	11148
212	1491	11115
213	1495	11086
214	1499	11053
215	1502	11020
216	1505	10984
217	1507	10942
218	1520	10977
219	1531	10999
220	1543	11027
221	1555	11053
222	1565	11069
223	1572	11065
224	1581	11068
225	1591	11083
226	1603	11109
227	1610	11102
228	1614	11072
229	1616	11037
230	1620	11004
231	1624	10979
232	1631	10970
233	1636	10952
234	1643	10945
235	1652	10952
236	1681	11087
237	1694	11120
238	1697	11083
239	1698	11037
240	1701	11006
241	1705	10978
242	1707	10943
243	1710	10910
244	1713	10877
245	1716	10845
246	1719	10811
247	1723	10783
248	1726	10752
249	1727	10711
250	1728	10668
251	1732	10642
252	1735	10612
253	1738	10581
254	1741	10552
255	1744	10520
256	1747	10491
257	1752	10475
258	1760	10476
259	1767	10467
260	1772	10452
261	1779	10447
262	1786	10439
263	1794	10438
264	1796	10408
265	1799	10379
266	1802	10348
267	1805	10319
268	1807	10287
269	1811	10263
270	1814	10234
271	1815	10200
272	1817	10165
273	1820	10140
274	1823	10114
275	1826	10087
276	1830	10063
277	1833	10038
278	1837	10019
279	1840	9989
280	1844	9968
281	1847	9944
282	1850	9919
283	1854	9901
284	1857	9874
285	1863	9862
286	1870	9860
287	1887	9907
288	1893	9898
289	1895	9871
290	1897	9839
291	1900	9816
292	1903	9791
293	1907	9769
294	1910	9746
295	1913	9723
296	1920	9716
297	1922	9690
298	1925	9668
299	1928	9641
300	1931	9618
301	1938	9617
302	1946	9616
303	1950	9597
304	1952	9571
305	1959	9566
306	1965	9558
307	1970	9543
308	1975	9530
309	1977	9506
310	1981	9488
311	1985	9470
312	1989	9452
313	1992	9431
314	1997	9415
315	2004	9411
316	2007	9391
317	2010	9369
318	2016	9360
319	2019	9338
320	2023	9323
321	2026	9299
322	2032	9295
323	2036	9275
324	2039	9255
325	2041	9232
326	2045	9214
327	2051	9205
328	2055	9189
329	2058	9170
330	2082	9241
331	2094	9260
332	2106	9280
333	2121	9311
334	2141	9363
335	2159	9409
336	2171	9427
337	2181	9436
338	2189	9437
339	2197	9436
340	2203	9428
341	2210	9424
342	2219	9426
343	2225	9420
344	2231	9411
345	2238	9407
346	2245	9401
347	2252	9396
348	2258	9388
349	2267	9392
350	2274	9390
351	2280	9382
352	2289	9385
353	2300	9395
354	2311	9407
355	2322	9420
356	2332	9426
357	2342	9435
358	2348	9426
359	2351	9405
360	2355	9389
361	2361	9381
362	2368	9377
363	2374	9368
364	2379	9356
365	2384	9343
366	2387	9323
367	2392	9308
368	2400	9308
369	2408	9307
370	2413	9297
371	2417	9281
372	2423	9269
373	2428	9260
374	2432	9242
375	2437	9230
376	2442	9219
377	2448	9212
378	2457	9213
379	2464	9210
380	2469	9198
381	2475	9189
382	2479	9173
383	2484	9160
384	2490	9154
385	2498	9153
386	2506	9151
387	2512	9145
388	2517	9130
389	2520	9113
390	2527	9109
391	2535	9107
392	2541	9099
393	2547	9090
394	2554	9088
395	2563	9087
396	2570	9083
397	2578	9084
398	2585	9076
399	2590	9067
400	2597	9060
401	2607	9066
402	2611	9052
403	2616	9040
404	2620	9025
405	2624	9011
406	2628	8997
407	2633	8984
408	2638	8973
409	2642	8957
410	2646	8943
411	2650	8928
412	2655	8916
413	2659	8904
414	2662	8886
415	2666	8871
416	2670	8858
417	2675	8844
418	2679	8830
419	2685	8822
420	2688	8806
421	2692	8793
422	2698	8783
423	2704	8776
424	2708	8763
425	2711	8746
426	2716	8735
427	2721	8723
428	2727	8715
429	2732	8707
430	2739	8702
431	2745	8692
432	2751	8686
433	2755	8672
434	2760	8663
435	2764	8649
436	2769	8636
437	2773	8625
438	2779	8617
439	2784	8607
440	2790	8599
441	2795	8588
442	2801	8580
443	2808	8576
444	2814	8570
445	2821	8565
446	2826	8555
447	2831	8546
448	2837	8536
449	2842	8528
450	2848	8519
451	2851	8503
452	2854	8488
453	2861	8483
454	2867	8477
455	2871	8463
456	2893	8502
457	2901	8501
458	2908	8496
459	2916	8495
460	2922	8489
461	2929	8484
462	2936	8480
463	2940	8467
464	2944	8453
465	2947	8436
466	2953	8429
467	2959	8423
468	2964	8411
469	2967	8398
470	2970	8382
471	2974	8367
472	2977	8354
473	2979	8336
474	2983	8321
475	2986	8306
476	2988	8290
477	2992	8275
478	2994	8258
479	2997	8244
480	3001	8229
481	3003	8214
482	3007	8199
483	3010	8184
484	3013	8169
485	3016	8156
486	3020	8143
487	3024	8130
488	3027	8115
489	3031	8103
490	3033	8087
491	3036	8072
492	3039	8058
493	3042	8044
494	3045	8028
495	3048	8014
496	3051	7999
497	3054	7985
498	3057	7971
499	3060	7956
500	3063	7942
501	3071	7942
502	3076	7933
503	3080	7920
504	3083	7906
505	3086	7893
506	3090	7881
507	3093	7866
508	3096	7854
509	3099	7840
510	3102	7827
511	3105	7811
512	3109	7799
513	3111	7785
514	3114	7770
515	3116	7755
516	3120	7743
517	3123	7729
518	3126	7717
519	3129	7703
520	3132	7690
521	3135	7676
522	3138	7664
523	3141	7650
524	3144	7636
525	3147	7623
526	3150	7610
527	3152	7595
528	3155	7581
529	3158	7569
530	3162	7556
531	3164	7543
532	3169	7533
533	3171	7519
534	3174	7506
535	3177	7493
536	3180	7480
537	3183	7466
538	3186	7453
539	3188	7439
540	3190	7425
541	3194	7414
542	3197	7401
543	3200	7388
544	3203	7376
545	3205	7363
546	3208	7349
547	3211	7337
548	3214	7325
549	3217	7313
550	3221	7302
551	3224	7289
552	3227	7278
553	3231	7267
554	3233	7254
555	3236	7242
556	3240	7230
557	3242	7217
558	3246	7206
559	3249	7194
560	3252	7182
561	3255	7171
562	3258	7159
563	3261	7148
564	3265	7136
565	3267	7124
566	3271	7114
567	3274	7102
568	3277	7091
569	3280	7079
570	3283	7067
571	3287	7058
572	3294	7054
573	3303	7055
574	3309	7049
575	3313	7040
576	3318	7034
577	3325	7031
578	3331	7026
579	3335	7016
580	3340	7008
581	3343	6998
582	3347	6988
583	3352	6980
584	3359	6977
585	3362	6966
586	3365	6955
587	3368	6943
588	3371	6932
589	3378	6927
590	3381	6917
591	3388	6914
592	3396	6912
593	3402	6907
594	3406	6897
595	3409	6886
596	3411	6874
597	3415	6864
598	3418	6853
599	3422	6844
600	3426	6834
601	3429	6824
602	3432	6813
603	3435	6802
604	3438	6791
605	3442	6783
606	3449	6778
607	3455	6775
608	3459	6765
609	3463	6757
610	3467	6746
611	3473	6742
612	3476	6731
613	3481	6724
614	3489	6723
615	3495	6718
616	3500	6711
617	3511	6715
618	3518	6713
619	3522	6703
620	3524	6692
621	3528	6682
622	3531	6671
623	3534	6660
624	3537	6651
625	3543	6645
626	3547	6636
627	3550	6626
628	3554	6616
629	3556	6605
630	3559	6595
631	3562	6584
632	3565	6573
633	3568	6563
634	3571	6553
635	3579	6550
636	3588	6550
637	3594	6546
638	3600	6541
639	3606	6536
640	3613	6533
641	3620	6529
642	3626	6526
643	3638	6531
644	3645	6528
645	3652	6524
646	3655	6513
647	3659	6505
648	3662	6494
649	3667	6489
650	3671	6479
651	3675	6471
652	3677	6460
653	3684	6455
654	3686	6444
655	3690	6435
656	3693	6424
657	3698	6419
658	3702	6410
659	3706	6402
660	3709	6391
661	3715	6387
662	3724	6387
663	3731	6384
664	3737	6379
665	3745	6377
666	3751	6372
667	3756	6366
668	3759	6355
669	3764	6349
670	3768	6340
671	3771	6331
672	3774	6321
673	3780	6316
674	3783	6305
675	3788	6299
676	3790	6287
677	3796	6281
678	3799	6272
679	3803	6265
680	3807	6255
681	3812	6249
682	3815	6239
683	3818	6230
684	3821	6221
685	3825	6212
686	3828	6202
687	3831	6192
688	3833	6181
689	3836	6172
690	3839	6161
691	3843	6153
692	3846	6144
693	3853	6140
694	3863	6142
695	3892	6173
696	3899	6170
697	3905	6166
698	3910	6160
699	3918	6157
700	3926	6156
701	3934	6153
702	3939	6146
703	3947	6145
704	3955	6143
705	3958	6134
706	3962	6126
707	3965	6116
708	3967	6105
709	3970	6095
710	3973	6085
711	3976	6076
712	3979	6066
713	3982	6057
714	3985	6047
715	3988	6037
716	3991	6029
717	3995	6020
718	3997	6010
719	4000	6001
720	4005	5993
721	4009	5986
722	4012	5977
723	4015	5968
724	4019	5960
725	4022	5950
726	4025	5941
727	4028	5931
728	4032	5923
729	4034	5913
730	4037	5904
731	4041	5895
732	4053	5900
733	4064	5903
734	4072	5900
735	4079	5897
736	4085	5892
737	4091	5887
738	4097	5883
739	4104	5879
740	4112	5876
741	4115	5867
742	4120	5862
743	4123	5853
744	4126	5843
745	4129	5834
746	4132	5825
747	4135	5816
748	4138	5807
749	4142	5799
750	4145	5789
751	4147	5780
752	4149	5770
753	4153	5761
754	4157	5754
755	4160	5745
756	4163	5736
757	4166	5727
758	4170	5720
759	4177	5716
760	4181	5708
761	4183	5698
762	4186	5689
763	4189	5680
764	4192	5672
765	4195	5663
766	4198	5654
767	4201	5645
768	4204	5636
769	4206	5627
770	4209	5618
771	4212	5609
772	4215	5600
773	4219	5592
774	4222	5584
775	4225	5576
776	4228	5567
777	4231	5558
778	4234	5550
779	4237	5541
780	4239	5531
781	4242	5522
782	4245	5513
783	4247	5504
784	4250	5496
785	4252	5486
786	4255	5477
787	4258	5469
788	4261	5459
789	4264	5452
790	4268	5444
791	4271	5436
792	4273	5427
793	4276	5418
794	4279	5410
795	4283	5402
796	4285	5393
797	4288	5385
798	4292	5377
799	4298	5372
800	4309	5375
801	4322	5378
802	4331	5378
803	4336	5371
804	4342	5367
805	4353	5368
