iter	RMSE
0	615919.1792
1	602721.6124
2	590303.5498
3	577985.5133
4	565880.115
5	553973.5866
6	542376.3822
7	531010.4352
8	520480.8842
9	509353.0713
10	499500.0224
11	490278.3206
12	480596.9999
13	471338.5102
14	462230.1287
15	454170.648
16	445877.9397
17	437721.2683
18	430143.5851
19	422592.8709
20	415008.2815
21	407862.7295
22	401030.1763
23	394250.8967
24	388102.2136
25	381823.3787
26	376572.4431
27	370644.224
28	364960.3139
29	359653.9101
30	354278.3469
31	349306.6538
32	344520.6974
33	339662.3814
34	335050.9794
35	330803.132
36	326735.5576
37	322599.9765
38	318742.2002
39	314539.0355
40	310748.2616
41	306891.2441
42	303268.0331
43	299708.1118
44	296620.7959
45	293038.2706
46	289982.7792
47	286867.7121
48	284028.9516
49	281400.2808
50	278578.6633
51	276053.5965
52	273687.9575
53	271201.8637
54	268577.1855
55	266187.8287
56	263827.3217
57	261518.2662
58	259357.5961
59	257378.3681
60	255363.928
61	253202.1925
62	251168.7127
63	249399.2079
64	247570.7683
65	246056.1483
66	244309.7225
67	242665.5566
68	241061.4415
69	239592.7993
70	238012.2643
71	236380.24
72	234747.6024
73	233509.9306
74	231980.6624
75	230796.1976
76	229339.1184
77	228016.992
78	226902.045
79	225898.1289
80	224692.9121
81	223700.3649
82	222623.0395
83	221637.4547
84	220537.8071
85	219438.485
86	218371.6733
87	217356.1275
88	216519.3201
89	215557.7729
90	214380.929
91	213422.5445
92	212743.6716
93	211779.3193
94	211045.0536
95	210398.4922
96	209535.6783
97	208890.8296
98	208224.1713
99	207594.4303
100	207033.207
101	206285.3336
102	205716.007
103	205147.3097
104	204475.899
105	203862.0615
106	203422.3475
107	202796.4927
108	202410.7348
109	201854.9425
110	201263.0444
111	200641.3572
112	200269.1503
113	199574.2118
114	199016.8978
115	198333.056
116	197923.23
117	197551.0617
118	197228.5494
119	196888.2928
120	196334.7515
121	195739.9635
122	195184.9003
123	194851.221
124	194417.1915
125	194204.8303
126	193691.2117
127	193417.824
128	193130.9159
129	192703.2889
130	192150.481
131	191875.0902
132	191581.7395
133	191330.5409
134	190975.4529
135	190464.2303
136	190203.9948
137	189736.8543
138	189266.6433
139	188999.4959
140	188779.5049
141	188566.1139
142	188311.1471
143	187990.515
144	187800.1689
145	187466.9474
146	187055.3463
147	186846.7081
148	186683.8418
149	186439.1659
150	186222.9016
151	186033.4369
152	185825.9859
153	185656.417
154	185434.1355
155	185023.3893
156	184838.0971
157	184418.1805
158	184237.375
159	183647.6521
160	183182.7858
161	182808.3542
162	182368.3479
163	182061.3479
164	181609.79
165	181488.6475
166	181330.4159
167	180842.4782
168	180677.1826
169	180517.5893
170	180312.6029
171	180162.5781
172	179978.0881
173	179837.3087
174	179684.2613
175	179639.8497
176	179422.7104
177	179379.8369
178	179243.3398
179	179201.9589
180	179079.3613
181	179039.2678
182	178637.5643
183	178259.8633
184	177869.7469
185	177710.5584
186	177268.7436
187	177130.4633
188	176974.3796
189	176833.2953
190	176707.2669
191	176598.3484
192	176303.1693
193	176182.6158
194	176149.2702
195	176026.2623
196	175656.4719
197	175531.0654
198	175420.7277
199	175312.5936
200	174935.5764
201	174814.4763
202	174701.9423
203	174446.6935
204	174148.1339
205	174037.1517
206	173603.0032
207	173574.2579
208	172985.5585
209	172684.8495
210	172308.4545
211	172281.8454
212	172173.1554
213	171791.3106
214	171457.3084
215	171396.886
216	171050.3236
217	171014.5529
218	170911.6642
219	170816.4368
220	170400.8636
221	170010.4738
222	169892.1696
223	169856.4212
224	169818.1595
225	169463.5116
226	169350.3229
227	168916.6229
228	168830.0929
229	168769.3131
230	168634.8034
231	168580.3175
232	168251.7934
233	168153.7013
234	167882.0052
235	167621.6724
236	167217.3608
237	167135.53
238	166885.8975
239	166867.3395
240	166790.3268
241	166713.3666
242	166623.607
243	166505.414
244	166414.6967
245	166332.1406
246	166011.8351
247	165886.1448
248	165815.9848
249	165790.024
250	165764.4504
251	165664.4375
252	165379.749
253	164759.7231
254	164517.7934
255	164429.3738
256	164356.0356
257	164284.5443
258	164206.8152
259	163931.0647
260	163837.4463
261	163315.9056
262	163211.831
263	162882.182
264	162821.7383
265	162534.2458
266	162520.7426
267	162449.3854
268	162424.3935
269	162316.23
270	162255.7246
271	162241.1595
272	162220.2672
273	161845.8037
274	161587.6263
275	161503.712
276	161322.1033
277	161262.3337
278	161158.5772
279	161093.954
280	160789.8099
281	160717.8643
282	160662.9204
283	160509.2506
284	160451.4655
285	160249.6136
286	159881.5225
287	159611.6188
288	159353.7494
289	159280.9017
290	159263.3177
291	159204.7405
292	158928.7848
293	158601.2458
294	158582.2126
295	158527.4395
296	158265.0494
297	158200.4535
298	157820.9308
299	157763.1516
300	157350.4019
301	157300.5123
302	156907.543
303	156858.5374
304	156811.1096
305	156415.1267
306	156398.2299
307	156341.2982
308	156010.0685
309	155746.3401
310	155369.5849
311	155131.076
312	155081.2594
313	154841.0723
314	154578.362
315	154191.3241
316	154147.4863
317	154105.7246
318	153876.9711
319	153456.6064
320	153259.6446
321	152957.5438
322	152607.1735
323	152565.0853
324	152524.153
325	152483.8953
326	152443.3667
327	152040.2955
328	151885.9279
329	151614.3585
330	151571.6699
331	151535.4305
332	151355.0753
333	151310.2513
334	151092.2657
335	151055.9405
336	150849.0658
337	150769.945
338	150447.4724
339	150411.7813
340	150185.5854
341	149875.8312
342	149712.5903
343	149678.5184
344	149660.6032
345	149379.8099
346	149336.2859
347	149029.4928
348	148996.2042
349	148619.0402
350	148421.5289
351	148160.743
352	147912.517
353	147741.1336
354	147686.4363
355	147426.5453
356	147243.9946
357	147029.7593
358	146970.121
359	146707.4166
360	146642.3719
361	146606.8084
362	146312.6355
363	146241.1427
364	146045.0866
365	145711.9735
366	145484.0625
367	145449.1981
368	145365.0442
369	145069.7194
370	145035.6291
371	144786.581
372	144670.1604
373	144638.8654
374	144436.2299
375	144266.1253
376	144174.3866
377	143854.3491
378	143541.7673
379	143514.7525
380	143305.2312
381	143099.9882
382	143074.2204
383	142899.174
384	142670.6723
385	142644.7341
386	142469.745
387	142283.7211
388	142251.1467
389	142236.6945
390	142199.976
391	142025.0059
392	141964.7685
393	141930.8744
394	141642.034
395	141617.2952
396	141594.086
397	141569.1051
398	141381.6365
399	141190.1163
400	141147.5865
401	140963.9075
402	140922.1979
403	140729.9976
404	140530.3244
405	140218.2978
406	140078.0709
407	140065.196
408	139905.2496
409	139878.6981
410	139617.4252
411	139506.2137
412	139479.6653
413	139280.0365
414	139254.2401
415	139066.0851
416	139046.0686
417	139001.4862
418	138976.925
419	138940.3569
420	138760.8517
421	138700.1978
422	138621.7946
423	138350.4839
424	138327.2974
425	138304.5129
426	138262.256
427	138183.1499
428	137978.1705
429	137785.9773
430	137623.3679
431	137515.1232
432	137488.281
433	137341.3609
434	137231.767
435	137035.5387
436	136984.5024
437	136929.6244
438	136766.2676
439	136741.3424
440	136716.9072
441	136587.606
442	136442.04
443	136340.4955
444	136075.8889
445	135873.6911
446	135803.481
447	135756.4787
448	135547.2901
449	135528.2028
450	135455.1376
451	135267.7042
452	135201.5955
453	135050.2562
454	134882.6883
455	134546.1007
456	134400.4952
457	134376.9747
458	134150.083
459	134106.0227
460	134038.4899
461	133966.0174
462	133772.3595
463	133566.5106
464	133539.0313
465	133413.2551
466	133353.4422
467	133294.5221
468	133213.8958
469	133074.6774
470	133051.8816
471	133029.6093
472	132893.1183
473	132852.1559
474	132795.3778
475	132693.2653
476	132525.2781
477	132428.1986
478	132402.0836
479	132127.1016
480	131959.9273
481	131894.2219
482	131760.6084
483	131579.2228
484	131466.4683
485	131350.652
486	131086.3475
487	131058.3126
488	131012.34
489	130945.4023
490	130892.968
491	130782.0964
492	130661.9732
493	130639.2768
494	130519.3273
495	130395.3511
496	130251.4566
497	130169.4123
498	129938.0435
499	129881.1494
500	129768.7602
501	129619.132
502	129561.2947
503	129335.4748
504	129107.3678
505	128992.6092
506	128827.5238
507	128782.3626
508	128706.4017
509	128555.6515
510	128336.6663
511	128273.5688
512	128258.2381
513	128243.1462
514	128014.4185
515	127954.128
516	127925.5449
517	127780.2897
518	127705.8584
519	127691.2097
520	127495.8778
521	127481.3681
522	127342.0706
523	127195.2919
524	127181.0587
525	126970.0447
526	126804.6608
527	126778.1548
528	126612.5812
529	126397.3913
530	126383.2893
531	126333.1426
532	126187.0368
533	126027.9715
534	125963.9683
535	125751.1143
536	125622.2378
537	125608.5393
538	125548.8022
539	125491.1345
540	125435.4513
541	125300.6441
542	125100.2266
543	125022.0424
544	124836.567
545	124727.6063
546	124652.4611
547	124513.9551
548	124307.5194
549	124229.619
550	124095.7345
551	124046.402
552	123907.7858
553	123752.5696
554	123559.5379
555	123454.3096
556	123346.9885
557	123170.2415
558	123082.6532
559	122981.2622
560	122749.1618
561	122592.3284
562	122564.309
563	122378.6806
564	122188.4514
565	121969.8948
566	121765.9842
567	121671.3429
568	121624.1076
569	121463.6066
570	121329.1929
571	121174.2746
572	121150.4005
573	120995.7907
574	120882.4809
575	120860.7537
576	120637.146
577	120624.3732
578	120439.6844
579	120427.5659
580	120255.3461
581	120176.6831
582	120104.7942
583	120085.278
584	119967.4922
585	119856.6278
586	119750.1306
587	119533.1702
588	119413.9103
589	119195.2833
590	119098.519
